ts,n_changed_pages,change_vol_bytes,entropy_mean,max_page_addr_changed
1779936878.9721453,8,1190,4.0821,136847529996288
1779936880.2538807,4,24,1.9767,86142976
1779936881.5182304,0,0,0.0000,0
1779936882.7810514,0,0,0.0000,0
1779936884.0899632,7,588,4.1906,136847529996288
1779936885.382872,2,18,2.9343,86134784
1779936886.7066014,0,0,0.0000,0
1779936888.0220964,5,166,3.5878,136847529996288
1779936889.3059933,9,538,3.8589,136847529996288
1779936890.6021745,0,0,0.0000,0
1779936891.8871763,7,2019,4.0155,136847529996288
1779936893.178191,10,78,1.6920,136847529996288
1779936894.4620392,10,935,3.4528,136847479115776
1779936895.7514672,0,0,0.0000,0
1779936897.033761,0,0,0.0000,0
1779936898.3367567,3,84,4.0563,136847529996288
1779936899.6304233,6,666,3.9058,136846986178560
1779936900.9283364,0,0,0.0000,0
1779936902.2159007,0,0,0.0000,0
1779936903.5043852,5,439,4.2774,136847529996288
1779936904.7935553,4,44,3.3180,136846961000448
1779936906.0790932,0,0,0.0000,0
1779936907.3615856,0,0,0.0000,0
1779936908.6537712,7,472,3.8439,136847529996288
1779936909.9393802,2,18,3.0112,86134784
1779936911.2314382,0,0,0.0000,0
1779936912.5295868,0,0,0.0000,0
1779936913.8178763,7,141,3.6825,136847529996288
1779936915.1042397,2,18,3.0112,86134784
1779936916.4572754,0,0,0.0000,0
1779936917.7632768,0,0,0.0000,0
1779936919.0065494,7,141,3.5667,136847529996288
1779936920.256109,2,18,2.7343,86134784
1779936921.5163605,0,0,0.0000,0
1779936922.7665076,0,0,0.0000,0
1779936924.040275,7,137,3.5346,136847529996288
1779936925.2941334,2,18,3.0112,86134784
1779936926.541687,0,0,0.0000,0
1779936927.7849715,0,0,0.0000,0
1779936929.0483832,7,127,3.5990,136847529996288
1779936930.3486583,2,18,3.0112,86134784
1779936931.6645913,0,0,0.0000,0
1779936932.9587758,0,0,0.0000,0
1779936934.2507987,9,260,3.7356,136847529996288
1779936935.5559256,0,0,0.0000,0
1779936937.30304,0,0,0.0000,0
1779936938.616352,7,142,3.7953,136847529996288
1779936939.87557,2,19,3.0646,86134784
1779936941.1126556,0,0,0.0000,0
1779936942.34668,0,0,0.0000,0
1779936943.5859776,7,206,3.8514,136847529996288
1779936944.8775933,2,18,3.0112,86134784
1779936946.2054796,0,0,0.0000,0
1779936947.4875216,3,119,4.0959,136847529996288
1779936948.7734377,9,229,3.6397,136847529996288
1779936950.0516531,2,18,3.0112,86134784
1779936951.3162823,0,0,0.0000,0
1779936952.6151516,0,0,0.0000,0
1779936953.8902957,7,168,3.7262,136847529996288
1779936955.1413188,2,18,3.0112,86134784
1779936956.3960748,0,0,0.0000,0
1779936957.6919742,0,0,0.0000,0
1779936958.9962764,7,154,3.6627,136847529996288
1779936960.2802231,2,16,2.8907,86134784
1779936961.5589116,0,0,0.0000,0
1779936962.8504446,0,0,0.0000,0
