ts,n_changed_pages,change_vol_bytes,entropy_mean,max_page_addr_changed
1779937716.2964513,36,343,1.2051,125770138976256
1779937716.8452873,36,345,1.1828,125770135732224
1779937717.3950384,37,331,1.1607,125770138976256
1779937717.9442544,35,326,1.1970,125770135732224
1779937718.4905531,37,335,1.1966,125770138976256
1779937719.0321066,35,333,1.2167,125770135732224
1779937719.5724232,37,330,1.1844,125770138976256
1779937720.1133676,35,331,1.2356,125770135732224
1779937720.6584067,37,331,1.1713,125770138976256
1779937721.1708057,35,328,1.2077,125770135732224
1779937721.7164853,37,334,1.2167,125770138976256
1779937722.2248218,36,333,1.2094,125770138976256
1779937722.7303636,36,328,1.1684,125770135732224
1779937723.278563,36,337,1.2571,125770138976256
1779937723.7804153,36,328,1.1620,125770135732224
1779937724.28187,36,331,1.2191,125770138976256
1779937724.7860198,36,326,1.1602,125770135732224
1779937725.286046,36,336,1.2782,125770138976256
1779937725.8335197,36,327,1.1563,125770135732224
1779937726.3356214,36,333,1.2362,125770138976256
1779937726.8458643,36,330,1.1790,125770135732224
1779937727.3568127,36,331,1.2101,125770138976256
1779937727.8586752,36,356,1.1789,125770135732224
1779937728.4042885,37,357,1.2406,125770138976256
1779937728.904534,35,337,1.1868,125770135732224
1779937729.4108062,37,331,1.1817,125770138976256
1779937729.9534228,35,327,1.2497,125770135732224
1779937730.4582152,37,336,1.1893,125770138976256
1779937730.9584284,35,325,1.1988,125770135732224
1779937731.4585707,37,335,1.2210,125770138976256
1779937732.0082617,35,328,1.2128,125770135732224
1779937732.5509195,37,334,1.1829,125770138976256
1779937733.0959985,35,334,1.2397,125770135732224
1779937733.607263,37,330,1.1807,125770138976256
1779937734.1563776,35,330,1.2011,125770135732224
1779937734.7011573,37,333,1.2055,125770138976256
1779937735.2109687,35,329,1.2005,125770135732224
1779937735.757304,37,347,1.3163,125770138976256
1779937736.3023891,36,337,1.2544,125770138976256
1779937736.844796,36,328,1.1589,125770135732224
1779937737.3890991,36,330,1.2073,125770138976256
1779937737.892989,36,332,1.2000,125770135732224
1779937738.3969688,36,333,1.2521,125770138976256
1779937738.946329,36,325,1.1611,125770135732224
1779937739.4962366,37,335,1.1966,125770138976256
1779937740.0018091,35,326,1.2006,125770135732224
1779937740.5127141,37,391,1.2341,125770138976256
1779937741.0134375,35,503,1.4428,125770135732224
1779937741.5634804,37,331,1.1567,125770138976256
1779937742.0643425,35,329,1.1930,125770135732224
1779937742.5715852,37,334,1.2234,125770138976256
1779937743.0739572,35,329,1.2278,125770135732224
1779937743.5743423,37,333,1.1845,125770138976256
1779937744.076716,35,327,1.1873,125770135732224
1779937744.6258552,37,339,1.2206,125770138976256
1779937745.1623418,35,329,1.2044,125770135732224
1779937745.6948793,37,338,1.1829,125770138976256
1779937746.2359731,35,334,1.2320,125770135732224
1779937746.7676644,37,334,1.2015,125770138976256
1779937747.3148053,36,333,1.2294,125770138976256
1779937747.851916,36,332,1.1960,125770135732224
1779937748.38085,36,334,1.2057,125770138976256
1779937748.9280143,36,330,1.1741,125770135732224
1779937749.4362035,36,335,1.2389,125770138976256
1779937749.9843366,36,328,1.1440,125770135732224
1779937750.4920673,36,331,1.2142,125770138976256
1779937751.0224578,36,332,1.2244,125770135732224
1779937751.571981,37,335,1.1929,125770138976256
1779937752.0721645,35,329,1.2047,125770135732224
1779937752.6214397,37,334,1.1879,125770138976256
1779937753.1678236,35,331,1.1996,125770135732224
1779937753.7158325,37,380,1.1930,125770138976256
