ts,n_changed_pages,change_vol_bytes,entropy_mean,max_page_addr_changed
1784482836.0587542,0,0,0.0000,0
1784482836.591091,25,569,2.2103,134626852392960
1784482837.1221256,0,0,0.0000,0
1784482837.6437278,15,203,2.4481,134626852392960
1784482838.1674433,0,0,0.0000,0
1784482838.689031,15,123,1.5464,134626852392960
1784482839.2132668,0,0,0.0000,0
1784482839.7341492,15,119,1.5995,134626852392960
1784482840.2615223,0,0,0.0000,0
1784482840.7836106,15,124,1.6133,134626852392960
1784482841.3076053,0,0,0.0000,0
1784482841.833148,15,123,1.5831,134626852392960
1784482842.363907,0,0,0.0000,0
1784482842.8853686,15,119,1.5995,134626852392960
1784482843.41201,0,0,0.0000,0
1784482843.93423,15,124,1.6393,134626852392960
1784482844.4609368,0,0,0.0000,0
1784482844.9817574,15,123,1.5316,134626852392960
1784482845.5075507,11,103,1.8476,134626852392960
1784482846.03185,4,16,0.9171,379871232
1784482846.553762,15,124,1.6393,134626852392960
1784482847.0778298,0,0,0.0000,0
1784482847.5994985,15,123,1.5683,134626852392960
1784482848.125046,0,0,0.0000,0
1784482848.6464307,15,120,1.6531,134626852392960
1784482849.1721497,0,0,0.0000,0
1784482849.6936224,15,124,1.6244,134626852392960
1784482850.2184162,0,0,0.0000,0
1784482850.7396457,15,122,1.5354,134626852392960
1784482851.2645812,0,0,0.0000,0
1784482851.7910204,15,117,1.5883,134626852392960
1784482852.3353267,0,0,0.0000,0
1784482852.8590436,15,123,1.6283,134626852392960
1784482853.3859048,0,0,0.0000,0
1784482853.9074442,15,123,1.5831,134626852392960
1784482854.4322727,0,0,0.0000,0
1784482854.95216,15,119,1.6143,134626852392960
1784482855.4773586,4,30,1.7177,134626852392960
1784482856.0051634,11,94,1.5956,134626839048192
1784482856.5301034,15,124,1.5852,134626852392960
1784482857.0558827,0,0,0.0000,0
1784482857.5766964,15,119,1.6143,134626852392960
1784482858.1017587,0,0,0.0000,0
1784482858.6309364,15,124,1.6133,134626852392960
1784482859.158565,0,0,0.0000,0
1784482859.6806083,15,123,1.5831,134626852392960
