ts,n_changed_pages,change_vol_bytes,entropy_mean,max_page_id_changed
1779849906.3902423,34,0,0.0000,6381
1779849906.9122076,36,331,1.2024,6852
1779849907.4528873,34,326,1.2108,6381
1779849907.9949324,36,325,1.2077,6852
1779849908.534279,34,331,1.2492,6381
1779849909.0735314,36,327,1.2081,6852
1779849909.6174395,34,329,1.2242,6381
1779849910.1615002,36,329,1.2441,6852
1779849910.702701,34,326,1.2109,6381
1779849911.2430408,36,329,1.2119,6852
1779849911.7863035,34,329,1.2740,6381
1779849912.3282418,36,326,1.2077,6852
1779849912.8719606,34,328,1.2123,6381
1779849913.4120178,36,333,1.2632,6852
1779849913.9446144,34,326,1.2093,6381
1779849914.4896955,36,327,1.2136,6852
1779849915.0346558,34,328,1.2368,6381
1779849915.57413,36,328,1.2547,6852
1779849916.1122978,34,328,1.2196,6381
1779849916.651765,36,329,1.2457,6852
1779849917.1964185,34,329,1.2192,6381
1779849917.7313225,36,331,1.2044,6852
1779849918.2738905,34,370,1.2594,6381
1779849918.81844,36,325,1.2112,6852
1779849919.3603282,34,326,1.2084,6381
1779849919.8992078,36,335,1.2607,6852
1779849920.4356425,36,352,1.2708,6852
1779849920.979795,34,329,1.2336,6381
1779849921.5120704,36,328,1.2192,6852
1779849922.0515246,34,327,1.2151,6381
1779849922.595669,36,329,1.2790,6852
1779849923.1360202,34,329,1.2157,6381
1779849923.6813178,36,341,1.3461,6852
1779849924.2250423,34,332,1.2595,6381
1779849924.7672145,36,327,1.1991,6852
1779849925.3123534,34,328,1.2049,6381
1779849925.8433733,36,330,1.2403,6852
1779849926.3938506,34,327,1.2152,6381
1779849926.9392846,36,325,1.2097,6852
1779849927.4810243,34,328,1.2132,6381
1779849928.0255888,36,333,1.2350,6852
1779849928.5694268,34,332,1.2399,6381
1779849929.1044936,36,490,1.4053,6852
1779849929.6409698,34,390,1.3893,6381
1779849930.1851501,36,327,1.2131,6852
1779849930.7257705,34,325,1.2031,6381
1779849931.2590861,36,332,1.2490,6852
1779849931.7981749,34,327,1.2130,6381
1779849932.3414888,36,326,1.2179,6852
1779849932.8799171,34,332,1.2539,6381
1779849933.420601,36,329,1.2224,6852
1779849933.9376884,34,325,1.2055,6381
1779849934.4681485,36,337,1.2661,6852
1779849935.0054874,34,317,1.1990,6381
1779849935.5357165,36,327,1.2130,6852
1779849936.0480008,34,329,1.2467,6381
1779849936.5808792,36,327,1.2299,6852
1779849937.1200428,34,332,1.2305,6381
1779849937.656776,36,324,1.2111,6852
1779849938.1959424,34,331,1.2484,6381
1779849938.7182844,36,327,1.1928,6852
1779849939.2473624,34,326,1.2155,6381
1779849939.7816439,36,330,1.2763,6852
1779849940.3204205,35,330,1.2403,6852
1779849940.8582628,35,325,1.2088,6381
1779849941.3944862,35,326,1.2486,6852
1779849941.9160287,35,327,1.2089,6381
1779849942.438068,36,336,1.1870,6852
1779849942.9645996,34,364,1.2611,6381
1779849943.4969833,36,327,1.2195,6852
1779849944.0349073,34,328,1.2176,6381
1779849944.5749676,36,333,1.2424,6852
1779849945.10408,34,331,1.2483,6381
1779849945.6465323,36,327,1.2239,6852
1779849946.1879628,34,331,1.2484,6381
1779849946.7248898,36,326,1.1969,6852
1779849947.262171,34,327,1.2142,6381
1779849947.8047965,36,329,1.2416,6852
1779849948.3401773,34,329,1.2133,6381
1779849948.8820605,36,326,1.2109,6852
1779849949.4263313,34,331,1.2473,6381
1779849949.969529,36,334,1.2620,6852
1779849950.5122962,36,370,1.3730,6852
1779849951.0503109,34,331,1.2469,6381
1779849951.5843146,36,328,1.2214,6852
1779849952.1234407,34,330,1.2468,6381
1779849952.6593874,36,325,1.2122,6852
1779849953.194606,34,367,1.2862,6381
1779849953.7278678,36,520,1.3142,6852
1779849954.2522163,34,328,1.2110,6381
1779849954.7839847,36,324,1.2058,6852
1779849955.3302956,34,332,1.2494,6381
1779849955.8684287,36,329,1.2244,6852
1779849956.3982747,34,327,1.2195,6381
1779849956.9366288,36,332,1.2420,6852
1779849957.4761758,34,326,1.2149,6381
1779849958.014976,36,326,1.2119,6852
1779849958.5532734,34,326,1.2179,6381
1779849959.090083,36,331,1.2520,6852
1779849959.6328487,34,326,1.2169,6381
1779849960.1721518,36,329,1.2244,6852
1779849960.7186947,34,331,1.2821,6381
1779849961.261735,36,331,1.2239,6852
1779849961.8045435,36,329,1.1994,6852
1779849962.3496575,34,331,1.2578,6381
1779849962.889332,36,327,1.2130,6852
1779849963.4276268,34,330,1.2395,6381
1779849963.9682727,36,329,1.2755,6852
1779849964.5116909,34,330,1.2127,6381
1779849965.0492847,36,329,1.2105,6852
1779849965.5950294,34,337,1.2652,6381
1779849966.1386857,36,327,1.2195,6852
1779849966.682344,34,349,1.2233,6381
1779849967.2235649,36,353,1.2502,6852
1779849967.7677803,34,327,1.2064,6381
1779849968.3064945,36,327,1.2159,6852
1779849968.8499365,34,332,1.2568,6381
1779849969.3914208,36,328,1.2196,6852
1779849969.935693,34,325,1.2112,6381
1779849970.4734817,36,328,1.2387,6852
1779849971.018733,34,324,1.2090,6381
1779849971.5624847,36,328,1.2228,6852
1779849972.1046412,34,330,1.2491,6381
1779849972.6488323,36,326,1.1973,6852
1779849973.1912277,34,330,1.2308,6381
1779849973.7324247,36,330,1.2726,6852
1779849974.2753727,34,327,1.2171,6381
1779849974.8201566,36,340,1.3342,6852
1779849975.3640745,34,330,1.2452,6381
1779849975.9088342,36,325,1.2159,6852
1779849976.4537082,34,327,1.2195,6381
1779849976.9918802,36,324,1.2080,6852
1779849977.5342147,34,334,1.2966,6381
1779849978.0785446,36,327,1.2175,6852
1779849978.61735,34,326,1.2064,6381
1779849979.1563735,36,329,1.2456,6852
1779849979.6894884,34,330,1.2331,6381
1779849980.1913555,36,583,1.6535,6852
1779849980.731223,36,328,1.1879,6852
1779849981.2743256,34,327,1.2195,6381
1779849981.819063,36,329,1.2405,6852
1779849982.3608098,34,329,1.2370,6381
1779849982.8994992,36,326,1.2143,6852
1779849983.4438488,34,335,1.2630,6381
1779849983.9832976,36,332,1.2315,6852
1779849984.5227914,34,325,1.2127,6381
1779849985.0692089,36,333,1.2841,6852
1779849985.6129606,34,325,1.2060,6381
1779849986.1555538,36,330,1.2153,6852
1779849986.6988056,34,327,1.2382,6381
1779849987.2190678,36,328,1.2254,6852
1779849987.7508185,34,329,1.2256,6381
1779849988.28341,36,332,1.2416,6852
1779849988.8227623,35,332,1.2621,6852
1779849989.3562155,35,325,1.1882,6381
1779849989.8855758,35,329,1.2511,6852
1779849990.4261956,35,328,1.2162,6381
1779849990.9674633,36,327,1.1772,6852
1779849991.5085251,34,373,1.2577,6381
1779849992.0478132,36,330,1.2243,6852
1779849992.5865338,34,325,1.2112,6381
1779849993.1181033,36,326,1.2066,6852
1779849993.6514046,34,329,1.2511,6381
1779849994.188566,36,326,1.2021,6852
1779849994.7263515,34,327,1.2110,6381
1779849995.268344,36,331,1.2501,6852
1779849995.8119404,34,326,1.2108,6381
1779849996.3546848,36,341,1.2485,6852
1779849996.8770425,34,327,1.2355,6381
1779849997.4006474,36,329,1.2120,6852
1779849997.9374955,34,325,1.2076,6381
1779849998.4744015,36,332,1.2802,6852
1779849999.0177891,34,329,1.2055,6381
1779849999.5631416,36,340,1.2792,6852
1779850000.108265,34,330,1.2477,6381
1779850000.6435838,36,328,1.2156,6852
1779850001.1851838,34,327,1.2175,6381
1779850001.7278526,36,327,1.2340,6852
1779850002.2692618,34,330,1.2415,6381
1779850002.813546,36,324,1.2111,6852
1779850003.358155,34,333,1.2597,6381
1779850003.8973765,36,327,1.2297,6852
1779850004.4415908,34,339,1.2412,6381
1779850004.9807472,36,547,1.5179,6852
1779850005.5221012,34,329,1.2158,6381
1779850006.061441,36,328,1.2141,6852
1779850006.5976398,34,330,1.2370,6381
1779850007.1301634,36,327,1.2042,6852
1779850007.6747944,34,324,1.2080,6381
1779850008.217239,36,328,1.2188,6852
1779850008.7621272,34,319,1.2137,6381
1779850009.3069272,36,331,1.2324,6852
1779850009.85478,36,349,1.2771,6852
1779850010.3925138,34,329,1.2241,6381
1779850010.9330544,36,340,1.2735,6852
1779850011.477584,34,328,1.2217,6381
1779850012.0203156,36,327,1.2095,6852
1779850012.5575182,34,327,1.2371,6381
1779850013.1024508,36,329,1.2579,6852
1779850013.6462512,34,325,1.2092,6381
1779850014.1858296,36,333,1.2587,6852
1779850014.7162275,35,327,1.2218,6852
1779850015.2531564,35,332,1.2129,6381
1779850015.7878838,35,351,1.2346,6852
1779850016.3291018,35,347,1.2161,6381
1779850016.8689272,36,327,1.1777,6852
1779850017.4080298,34,327,1.2110,6381
1779850017.9480433,36,328,1.2428,6852
1779850018.490551,34,327,1.1984,6381
1779850019.0285366,36,327,1.2130,6852
1779850019.5574374,34,332,1.2604,6381
1779850020.0926929,36,326,1.2137,6852
1779850020.632125,34,325,1.2127,6381
1779850021.1743255,36,329,1.2432,6852
1779850021.708467,34,326,1.2154,6381
1779850022.2524588,36,327,1.2303,6852
1779850022.7894704,34,329,1.2736,6381
1779850023.3310351,36,327,1.2067,6852
1779850023.8659086,34,344,1.3422,6381
1779850024.404288,36,328,1.2474,6852
1779850024.933329,34,325,1.2138,6381
1779850025.4760833,36,329,1.2160,6852
1779850026.0173707,34,329,1.2427,6381
1779850026.552445,36,326,1.2463,6852
1779850027.0880601,34,325,1.2126,6381
1779850027.6224725,36,333,1.2306,6852
1779850028.16409,34,334,1.2730,6381
1779850028.705153,36,330,1.2333,6852
1779850029.239116,34,488,1.5257,6381
1779850029.774422,36,391,1.3554,6852
1779850030.2989347,34,327,1.2145,6381
1779850030.831983,36,326,1.2093,6852
1779850031.3719318,34,331,1.2550,6381
1779850031.9017222,36,325,1.2127,6852
1779850032.4270947,34,330,1.1988,6381
1779850032.940908,36,326,1.2329,6852
1779850033.4588528,34,330,1.2190,6381
1779850033.9870217,36,329,1.2180,6852
1779850034.5163064,34,328,1.2287,6381
1779850035.0448573,36,326,1.2185,6852
