ts,n_changed_pages,change_vol_bytes,entropy_mean,max_page_addr_changed
1779937752.0355434,36,347,1.1932,130177608941568
1779937752.582909,37,332,1.1588,130177611956224
1779937753.0880802,35,329,1.2056,130177608941568
1779937753.632133,37,331,1.1758,130177611956224
1779937754.1791656,35,333,1.2341,130177608941568
1779937754.723235,37,333,1.1869,130177611956224
1779937755.2693899,35,332,1.2362,130177608941568
1779937755.81515,37,331,1.1810,130177611956224
1779937756.3601582,35,331,1.2027,130177608941568
1779937756.9038017,37,333,1.2046,130177611956224
1779937757.4495506,36,330,1.2160,130177611956224
1779937757.9937978,36,329,1.1639,130177608941568
1779937758.5034482,36,335,1.2411,130177611956224
1779937759.006687,36,331,1.1779,130177608941568
1779937759.5493846,36,331,1.2022,130177611956224
1779937760.0959985,36,333,1.1986,130177608941568
1779937760.6384287,37,331,1.2082,130177611956224
1779937761.1823323,35,328,1.1896,130177608941568
1779937761.7279236,37,335,1.1933,130177611956224
1779937762.2692235,35,337,1.2132,130177608941568
1779937762.8094873,37,334,1.1803,130177611956224
1779937763.3501775,35,374,1.2639,130177608941568
1779937763.8913932,37,339,1.1767,130177611956224
1779937764.439054,35,331,1.2080,130177608941568
1779937764.9798465,37,337,1.2378,130177611956224
1779937765.5206118,36,335,1.2262,130177611956224
1779937766.0324621,36,329,1.1664,130177608941568
1779937766.5779855,36,333,1.2423,130177611956224
1779937767.1214359,36,328,1.1625,130177608941568
1779937767.6650925,37,333,1.1803,130177611956224
1779937768.2098458,35,333,1.2328,130177608941568
1779937768.7326078,37,332,1.1804,130177611956224
1779937769.273444,35,331,1.2133,130177608941568
1779937769.8194656,37,333,1.2042,130177611956224
1779937770.3686206,35,328,1.2008,130177608941568
1779937770.9137187,37,346,1.2826,130177611956224
1779937771.4591916,35,332,1.2304,130177608941568
1779937772.0051415,37,334,1.2014,130177611956224
1779937772.5549378,36,332,1.2276,130177611956224
1779937773.065271,36,330,1.1875,130177608941568
1779937773.5800614,36,335,1.2522,130177611956224
1779937774.1228483,36,325,1.1412,130177608941568
1779937774.6493676,36,332,1.2340,130177611956224
1779937775.193606,36,332,1.1815,130177608941568
1779937775.7362928,37,382,1.2162,130177611956224
1779937776.2720451,35,507,1.4643,130177608941568
1779937776.8153436,37,333,1.1808,130177611956224
1779937777.358513,35,327,1.1904,130177608941568
1779937777.8999639,37,338,1.2115,130177611956224
1779937778.4431279,35,327,1.2020,130177608941568
1779937778.957625,37,334,1.1815,130177611956224
1779937779.5040205,35,330,1.2202,130177608941568
1779937780.0327675,37,335,1.1878,130177611956224
1779937780.5785272,36,330,1.2119,130177611956224
1779937781.1251974,36,334,1.1964,130177608941568
1779937781.6680465,36,330,1.2172,130177611956224
1779937782.2135599,36,327,1.1696,130177608941568
1779937782.7600887,37,333,1.2112,130177611956224
1779937783.3097901,35,327,1.1961,130177608941568
1779937783.8563917,37,335,1.1837,130177611956224
1779937784.4003448,35,330,1.2355,130177608941568
1779937784.9470627,37,333,1.1888,130177611956224
1779937785.49521,35,326,1.1961,130177608941568
1779937786.0420556,37,334,1.2034,130177611956224
1779937786.5857637,35,331,1.2218,130177608941568
1779937787.1323874,37,334,1.1818,130177611956224
1779937787.6787822,36,336,1.2527,130177611956224
1779937788.2250547,36,327,1.1587,130177608941568
1779937788.7703416,37,355,1.1927,130177611956224
1779937789.3137724,35,353,1.2567,130177608941568
1779937789.8168018,37,329,1.1769,130177611956224
