ts,n_changed_pages,change_vol_bytes,entropy_mean,max_page_addr_changed
1779937604.0988526,35,343,1.2009,132948879966208
1779937604.6459312,37,338,1.1703,132948882305024
1779937605.1844356,35,341,1.2674,132948879966208
1779937605.7308958,37,336,1.1751,132948882305024
1779937606.2778106,35,327,1.1975,132948879966208
1779937606.8220148,37,337,1.2216,132948882305024
1779937607.3670385,36,330,1.2099,132948882305024
1779937607.9111478,36,327,1.1597,132948879966208
1779937608.456826,36,339,1.2397,132948882305024
1779937609.0006583,36,331,1.1663,132948879966208
1779937609.548572,37,335,1.1991,132948882305024
1779937610.0486782,35,331,1.2369,132948879966208
1779937610.5953186,37,334,1.1711,132948882305024
1779937611.1402068,35,342,1.2412,132948879966208
1779937611.6764667,37,339,1.1988,132948882305024
1779937612.223235,35,330,1.1990,132948879966208
1779937612.7669425,37,336,1.1827,132948882305024
1779937613.3144743,35,333,1.2225,132948879966208
1779937613.8626816,37,333,1.2059,132948882305024
1779937614.4106097,36,336,1.2144,132948882305024
1779937614.9603274,36,333,1.2035,132948879966208
1779937615.508565,36,334,1.2088,132948882305024
1779937616.0545304,36,354,1.1583,132948879966208
1779937616.596878,37,354,1.2292,132948882305024
1779937617.1238303,35,330,1.1969,132948879966208
1779937617.6677282,37,333,1.1910,132948882305024
1779937618.2171714,35,333,1.2510,132948879966208
1779937618.7620595,37,330,1.1674,132948882305024
1779937619.3075495,35,332,1.2165,132948879966208
1779937619.8503015,37,337,1.2121,132948882305024
1779937620.3505547,35,331,1.1975,132948879966208
1779937620.8982217,37,330,1.1623,132948882305024
1779937621.4449155,35,334,1.2268,132948879966208
1779937621.9888434,37,330,1.1743,132948882305024
1779937622.5352285,36,334,1.2236,132948882305024
1779937623.0850909,36,437,1.1497,132948879966208
1779937623.6296444,36,445,1.3549,132948882305024
1779937624.1747358,36,338,1.2077,132948879966208
1779937624.7207117,37,333,1.1911,132948882305024
1779937625.267767,35,329,1.1968,132948879966208
1779937625.8142369,37,335,1.1870,132948882305024
1779937626.3591828,35,334,1.2360,132948879966208
1779937626.9039233,37,333,1.1769,132948882305024
1779937627.4040384,35,328,1.1954,132948879966208
1779937627.9385576,37,347,1.2254,132948882305024
1779937628.4870381,35,333,1.2215,132948879966208
1779937629.0316088,37,509,1.2460,132948882305024
1779937629.5763507,36,382,1.3794,132948882305024
1779937630.1245332,36,331,1.1649,132948879966208
1779937630.6704695,36,329,1.2153,132948882305024
1779937631.216419,36,335,1.2293,132948879966208
1779937631.7618148,37,329,1.1650,132948882305024
1779937632.3065686,35,333,1.2091,132948879966208
1779937632.852042,37,332,1.1949,132948882305024
1779937633.3980265,35,330,1.1956,132948879966208
1779937633.9425075,37,331,1.1841,132948882305024
1779937634.4865139,35,332,1.2252,132948879966208
1779937635.0309157,37,336,1.1861,132948882305024
1779937635.7626548,37,337,1.2176,132948882305024
1779937636.2800925,35,328,1.1856,132948879966208
1779937636.8246658,37,339,1.1866,132948882305024
1779937637.3742855,35,334,1.2338,132948879966208
1779937637.915903,37,328,1.1666,132948882305024
1779937638.4627724,35,328,1.1932,132948879966208
1779937639.007639,37,334,1.2167,132948882305024
1779937639.5539176,35,330,1.2213,132948879966208
1779937640.100224,37,335,1.1751,132948882305024
1779937640.6475258,36,333,1.2378,132948882305024
1779937641.1957848,36,332,1.1869,132948879966208
1779937641.7446966,36,353,1.2350,132948882305024
1779937642.2936687,36,353,1.2187,132948879966208
1779937642.842287,37,331,1.1744,132948882305024
1779937643.38972,35,331,1.1966,132948879966208
1779937643.9363277,37,335,1.2375,132948882305024
1779937644.4842377,35,334,1.2398,132948879966208
1779937645.0339518,37,370,1.2348,132948882305024
1779937645.5838702,35,361,1.2762,132948879966208
1779937646.129976,37,333,1.1791,132948882305024
1779937646.6759622,36,330,1.2164,132948882305024
1779937647.2244775,36,334,1.1908,132948879966208
1779937647.7691507,36,331,1.2137,132948882305024
1779937648.272504,36,332,1.1673,132948879966208
1779937648.817189,36,331,1.2340,132948882305024
1779937649.3610022,36,336,1.2074,132948879966208
1779937649.904689,37,344,1.2787,132948882305024
1779937650.4525511,35,335,1.2228,132948879966208
1779937650.9961376,37,330,1.1677,132948882305024
1779937651.5401106,35,335,1.1944,132948879966208
1779937652.0847838,37,342,1.2523,132948882305024
1779937652.6309626,35,326,1.1947,132948879966208
1779937653.1765175,37,331,1.1776,132948882305024
1779937653.7218225,36,336,1.2408,132948882305024
1779937654.2671478,36,333,1.1866,132948879966208
1779937654.8115697,36,508,1.3429,132948882305024
1779937655.3552566,36,379,1.3258,132948879966208
1779937655.8986812,37,329,1.1695,132948882305024
1779937656.447038,35,326,1.1921,132948879966208
1779937656.9887762,37,335,1.2380,132948882305024
