ts,n_active,page_id_mean,page_id_std,page_id_max,region_low,region_midlow,region_midhigh,region_high,change_volume_sum,change_volume_mean,change_volume_max,entropy_changed_mean,entropy_changed_max,entropy_full_mean,entropy_full_std,warmup_start_ts,controller_attached_ts,test_phase_start_ts,action_ts,max_page,action2_ts
1784163420.464732,5,10.0,6.356099432828281,16.0,2,2,1,0,24.0,4.8,9.0,2.0797487383876385,3.169925001442312,3.383113933325057,1.0806579223923907,1784163413,1784163713,1784163833,1784164126.6039898,32,1784164154.8710425
1784163420.4699616,5,10.0,6.356099432828281,16.0,2,2,1,0,24.0,4.8,9.0,2.0797487383876385,3.169925001442312,3.383113933325057,1.0806579223923907,1784163413,1784163713,1784163833,1784164126.6039898,32,1784164154.8710425
1784163420.4745035,5,10.0,6.356099432828281,16.0,2,2,1,0,24.0,4.8,9.0,2.0797487383876385,3.169925001442312,3.383113933325057,1.0806579223923907,1784163413,1784163713,1784163833,1784164126.6039898,32,1784164154.8710425
1784163420.4790883,5,10.0,6.356099432828281,16.0,2,2,1,0,24.0,4.8,9.0,2.0797487383876385,3.169925001442312,3.383113933325057,1.0806579223923907,1784163413,1784163713,1784163833,1784164126.6039898,32,1784164154.8710425
1784163420.4835496,5,10.0,6.356099432828281,16.0,2,2,1,0,24.0,4.8,9.0,2.0797487383876385,3.169925001442312,3.383113933325057,1.0806579223923907,1784163413,1784163713,1784163833,1784164126.6039898,32,1784164154.8710425
1784163420.4879708,5,10.0,6.356099432828281,16.0,2,2,1,0,24.0,4.8,9.0,2.0797487383876385,3.169925001442312,3.383113933325057,1.0806579223923907,1784163413,1784163713,1784163833,1784164126.6039898,32,1784164154.8710425
1784163420.4927125,5,10.0,6.356099432828281,16.0,2,2,1,0,24.0,4.8,9.0,2.0797487383876385,3.169925001442312,3.383113933325057,1.0806579223923907,1784163413,1784163713,1784163833,1784164126.6039898,32,1784164154.8710425
1784163420.497124,5,10.0,6.356099432828281,16.0,2,2,1,0,24.0,4.8,9.0,2.0797487383876385,3.169925001442312,3.383113933325057,1.0806579223923907,1784163413,1784163713,1784163833,1784164126.6039898,32,1784164154.8710425
1784163420.6195264,32,16.375,9.426525075551435,32.0,7,8,8,9,48210.0,1506.5625,3756.0,5.603125116515551,6.4076443509591705,2.942726841339848,0.9998922136737604,1784163413,1784163713,1784163833,1784164126.6039898,32,1784164154.8710425
1784163421.657727,32,16.375,9.426525075551435,32.0,7,8,8,9,48210.0,1506.5625,3756.0,5.6032847475664775,6.411196783699744,2.942780193188713,0.9998937441318708,1784163413,1784163713,1784163833,1784164126.6039898,32,1784164154.8710425
1784163422.6994824,32,16.375,9.426525075551435,32.0,7,8,8,9,48210.0,1506.5625,3756.0,5.6033280723420305,6.4106057810755175,2.942785819699964,0.9998626927547796,1784163413,1784163713,1784163833,1784164126.6039898,32,1784164154.8710425
1784163423.7461026,32,16.375,9.426525075551435,32.0,7,8,8,9,48226.0,1507.0625,3756.0,5.605326142998037,6.408359463654105,2.944190893618935,0.9998607027952937,1784163413,1784163713,1784163833,1784164126.6039898,32,1784164154.8710425
