ts,n_active,page_id_mean,page_id_std,page_id_max,region_low,region_midlow,region_midhigh,region_high,change_volume_sum,change_volume_mean,change_volume_max,entropy_changed_mean,entropy_changed_max,entropy_full_mean,entropy_full_std,warmup_start_ts,controller_attached_ts,test_phase_start_ts,action_ts,max_page,action2_ts
1784182907.037263,5,14.4,8.593020423576334,27.0,1,2,1,1,22.0,4.4,11.0,1.8088788238716909,3.4594316186372978,3.544386918072567,1.0211907395751554,1784182900,1784183200,1784183320,1784183599.882074,32,1784183740.725727
1784182907.042661,5,14.4,8.593020423576334,27.0,1,2,1,1,22.0,4.4,11.0,1.8088788238716909,3.4594316186372978,3.544386918072567,1.0211907395751554,1784182900,1784183200,1784183320,1784183599.882074,32,1784183740.725727
1784182907.0479224,5,14.4,8.593020423576334,27.0,1,2,1,1,22.0,4.4,11.0,1.8088788238716909,3.4594316186372978,3.544386918072567,1.0211907395751554,1784182900,1784183200,1784183320,1784183599.882074,32,1784183740.725727
1784182907.0528312,5,14.4,8.593020423576334,27.0,1,2,1,1,22.0,4.4,11.0,1.8088788238716909,3.4594316186372978,3.544386918072567,1.0211907395751554,1784182900,1784183200,1784183320,1784183599.882074,32,1784183740.725727
1784182907.0574265,5,14.4,8.593020423576334,27.0,1,2,1,1,22.0,4.4,11.0,1.8088788238716909,3.4594316186372978,3.544386918072567,1.0211907395751554,1784182900,1784183200,1784183320,1784183599.882074,32,1784183740.725727
1784182907.062279,5,14.4,8.593020423576334,27.0,1,2,1,1,22.0,4.4,11.0,1.8088788238716909,3.4594316186372978,3.544386918072567,1.0211907395751554,1784182900,1784183200,1784183320,1784183599.882074,32,1784183740.725727
1784182907.0668328,5,14.4,8.593020423576334,27.0,1,2,1,1,22.0,4.4,11.0,1.8088788238716909,3.4594316186372978,3.544386918072567,1.0211907395751554,1784182900,1784183200,1784183320,1784183599.882074,32,1784183740.725727
1784182907.071198,5,14.4,8.593020423576334,27.0,1,2,1,1,22.0,4.4,11.0,1.8088788238716909,3.4594316186372978,3.544386918072567,1.0211907395751554,1784182900,1784183200,1784183320,1784183599.882074,32,1784183740.725727
1784182907.0755572,5,14.4,8.593020423576334,27.0,1,2,1,1,22.0,4.4,11.0,1.8088788238716909,3.4594316186372978,3.544386918072567,1.0211907395751554,1784182900,1784183200,1784183320,1784183599.882074,32,1784183740.725727
1784182907.079832,5,14.4,8.593020423576334,27.0,1,2,1,1,22.0,4.4,11.0,1.8088788238716909,3.4594316186372978,3.544386918072567,1.0211907395751554,1784182900,1784183200,1784183320,1784183599.882074,32,1784183740.725727
1784182907.0840695,5,14.4,8.593020423576334,27.0,1,2,1,1,22.0,4.4,11.0,1.8088788238716909,3.4594316186372978,3.544386918072567,1.0211907395751554,1784182900,1784183200,1784183320,1784183599.882074,32,1784183740.725727
1784182907.0885456,5,14.4,8.593020423576334,27.0,1,2,1,1,22.0,4.4,11.0,1.8088788238716909,3.4594316186372978,3.544386918072567,1.0211907395751554,1784182900,1784183200,1784183320,1784183599.882074,32,1784183740.725727
1784182907.0930705,5,14.4,8.593020423576334,27.0,1,2,1,1,22.0,4.4,11.0,1.8088788238716909,3.4594316186372978,3.544386918072567,1.0211907395751554,1784182900,1784183200,1784183320,1784183599.882074,32,1784183740.725727
1784182907.0971212,5,14.4,8.593020423576334,27.0,1,2,1,1,22.0,4.4,11.0,1.8088788238716909,3.4594316186372978,3.544386918072567,1.0211907395751554,1784182900,1784183200,1784183320,1784183599.882074,32,1784183740.725727
1784182907.1009622,5,14.4,8.593020423576334,27.0,1,2,1,1,22.0,4.4,11.0,1.8088788238716909,3.4594316186372978,3.544386918072567,1.0211907395751554,1784182900,1784183200,1784183320,1784183599.882074,32,1784183740.725727
1784182907.1049662,5,14.4,8.593020423576334,27.0,1,2,1,1,22.0,4.4,11.0,1.8088788238716909,3.4594316186372978,3.544386918072567,1.0211907395751554,1784182900,1784183200,1784183320,1784183599.882074,32,1784183740.725727
1784182907.1093166,5,14.4,8.593020423576334,27.0,1,2,1,1,22.0,4.4,11.0,1.8088788238716909,3.4594316186372978,3.544386918072567,1.0211907395751554,1784182900,1784183200,1784183320,1784183599.882074,32,1784183740.725727
1784182907.1134276,5,14.4,8.593020423576334,27.0,1,2,1,1,22.0,4.4,11.0,1.8088788238716909,3.4594316186372978,3.544386918072567,1.0211907395751554,1784182900,1784183200,1784183320,1784183599.882074,32,1784183740.725727
1784182907.1175618,5,14.4,8.593020423576334,27.0,1,2,1,1,22.0,4.4,11.0,1.8088788238716909,3.4594316186372978,3.544386918072567,1.0211907395751554,1784182900,1784183200,1784183320,1784183599.882074,32,1784183740.725727
1784182907.1216826,5,14.4,8.593020423576334,27.0,1,2,1,1,22.0,4.4,11.0,1.8088788238716909,3.4594316186372978,3.544386918072567,1.0211907395751554,1784182900,1784183200,1784183320,1784183599.882074,32,1784183740.725727
1784182907.1253593,5,14.4,8.593020423576334,27.0,1,2,1,1,22.0,4.4,11.0,1.8088788238716909,3.4594316186372978,3.544386918072567,1.0211907395751554,1784182900,1784183200,1784183320,1784183599.882074,32,1784183740.725727
1784182907.1289544,5,14.4,8.593020423576334,27.0,1,2,1,1,22.0,4.4,11.0,1.8088788238716909,3.4594316186372978,3.544386918072567,1.0211907395751554,1784182900,1784183200,1784183320,1784183599.882074,32,1784183740.725727
1784182907.1324427,5,14.4,8.593020423576334,27.0,1,2,1,1,22.0,4.4,11.0,1.8088788238716909,3.4594316186372978,3.544386918072567,1.0211907395751554,1784182900,1784183200,1784183320,1784183599.882074,32,1784183740.725727
1784182907.135955,5,14.4,8.593020423576334,27.0,1,2,1,1,22.0,4.4,11.0,1.8088788238716909,3.4594316186372978,3.544386918072567,1.0211907395751554,1784182900,1784183200,1784183320,1784183599.882074,32,1784183740.725727
