ts,n_active,page_id_mean,page_id_std,page_id_max,region_low,region_midlow,region_midhigh,region_high,change_volume_sum,change_volume_mean,change_volume_max,entropy_changed_mean,entropy_changed_max,entropy_full_mean,entropy_full_std,warmup_start_ts,controller_attached_ts,test_phase_start_ts,action_ts,max_page
1784089607.086274,4,11.25,6.53356717268599,16.0,1,2,1,0,19.0,4.75,9.0,2.0192038992627075,3.169925001442312,3.5661616667900207,1.1390128578122038,1784089600,1784089900,1784090020,,32
1784089607.0902815,4,11.25,6.53356717268599,16.0,1,2,1,0,19.0,4.75,9.0,2.0192038992627075,3.169925001442312,3.5661616667900207,1.1390128578122038,1784089600,1784089900,1784090020,,32
1784089607.0944262,4,11.25,6.53356717268599,16.0,1,2,1,0,19.0,4.75,9.0,2.0192038992627075,3.169925001442312,3.5661616667900207,1.1390128578122038,1784089600,1784089900,1784090020,,32
1784089607.09861,4,11.25,6.53356717268599,16.0,1,2,1,0,19.0,4.75,9.0,2.0192038992627075,3.169925001442312,3.5661616667900207,1.1390128578122038,1784089600,1784089900,1784090020,,32
1784089607.102815,4,11.25,6.53356717268599,16.0,1,2,1,0,19.0,4.75,9.0,2.0192038992627075,3.169925001442312,3.5661616667900207,1.1390128578122038,1784089600,1784089900,1784090020,,32
1784089607.1066873,4,11.25,6.53356717268599,16.0,1,2,1,0,19.0,4.75,9.0,2.0192038992627075,3.169925001442312,3.5661616667900207,1.1390128578122038,1784089600,1784089900,1784090020,,32
1784089607.1103885,4,11.25,6.53356717268599,16.0,1,2,1,0,19.0,4.75,9.0,2.0192038992627075,3.169925001442312,3.5661616667900207,1.1390128578122038,1784089600,1784089900,1784090020,,32
1784089607.1142857,4,11.25,6.53356717268599,16.0,1,2,1,0,19.0,4.75,9.0,2.0192038992627075,3.169925001442312,3.5661616667900207,1.1390128578122038,1784089600,1784089900,1784090020,,32
1784089607.1182065,4,11.25,6.53356717268599,16.0,1,2,1,0,19.0,4.75,9.0,2.0192038992627075,3.169925001442312,3.5661616667900207,1.1390128578122038,1784089600,1784089900,1784090020,,32
1784089607.1221917,4,11.25,6.53356717268599,16.0,1,2,1,0,19.0,4.75,9.0,2.0192038992627075,3.169925001442312,3.5661616667900207,1.1390128578122038,1784089600,1784089900,1784090020,,32
1784089607.1262474,4,11.25,6.53356717268599,16.0,1,2,1,0,19.0,4.75,9.0,2.0192038992627075,3.169925001442312,3.5661616667900207,1.1390128578122038,1784089600,1784089900,1784090020,,32
1784089607.129855,4,11.25,6.53356717268599,16.0,1,2,1,0,19.0,4.75,9.0,2.0192038992627075,3.169925001442312,3.5661616667900207,1.1390128578122038,1784089600,1784089900,1784090020,,32
1784089607.1333706,4,11.25,6.53356717268599,16.0,1,2,1,0,19.0,4.75,9.0,2.0192038992627075,3.169925001442312,3.5661616667900207,1.1390128578122038,1784089600,1784089900,1784090020,,32
1784089607.1369991,4,11.25,6.53356717268599,16.0,1,2,1,0,19.0,4.75,9.0,2.0192038992627075,3.169925001442312,3.5661616667900207,1.1390128578122038,1784089600,1784089900,1784090020,,32
1784089607.140658,4,11.25,6.53356717268599,16.0,1,2,1,0,19.0,4.75,9.0,2.0192038992627075,3.169925001442312,3.5661616667900207,1.1390128578122038,1784089600,1784089900,1784090020,,32
1784089607.144268,4,11.25,6.53356717268599,16.0,1,2,1,0,19.0,4.75,9.0,2.0192038992627075,3.169925001442312,3.5661616667900207,1.1390128578122038,1784089600,1784089900,1784090020,,32
