ts,n_active,page_id_mean,page_id_std,page_id_max,region_low,region_midlow,region_midhigh,region_high,change_volume_sum,change_volume_mean,change_volume_max,entropy_changed_mean,entropy_changed_max,entropy_full_mean,entropy_full_std,warmup_start_ts,controller_attached_ts,test_phase_start_ts,action_ts,max_page
1784110960.973581,32,16.375,9.426525075551435,32.0,7,8,8,9,48004.0,1500.125,3750.0,5.61893732938425,6.444702608429891,2.943432616718251,0.9800055144870441,1784110953,1784111253,1784111373,,32
1784110960.9962394,32,16.375,9.426525075551435,32.0,7,8,8,9,47997.0,1499.90625,3750.0,5.618947460486854,6.447228178676437,2.9431063045773858,0.9801752837463342,1784110953,1784111253,1784111373,,32
1784110962.0042458,4,11.25,6.53356717268599,16.0,1,2,1,0,468.0,117.0,444.0,3.061737254037833,5.036986515430176,3.572130186376966,1.1563229387280578,1784110953,1784111253,1784111373,,32
1784110962.0113091,4,11.25,6.53356717268599,16.0,1,2,1,0,468.0,117.0,444.0,3.061737254037833,5.036986515430176,3.572130186376966,1.1563229387280578,1784110953,1784111253,1784111373,,32
1784110962.0153863,4,11.25,6.53356717268599,16.0,1,2,1,0,468.0,117.0,444.0,3.061737254037833,5.036986515430176,3.572130186376966,1.1563229387280578,1784110953,1784111253,1784111373,,32
1784110962.0194285,4,11.25,6.53356717268599,16.0,1,2,1,0,468.0,117.0,444.0,3.061737254037833,5.036986515430176,3.572130186376966,1.1563229387280578,1784110953,1784111253,1784111373,,32
1784110962.0396235,32,16.375,9.426525075551435,32.0,7,8,8,9,48004.0,1500.125,3750.0,5.618950018471896,6.440880878402842,2.943299451463968,0.9794627684780314,1784110953,1784111253,1784111373,,32
1784110963.0482924,4,11.25,6.53356717268599,16.0,1,2,1,0,15.0,3.75,6.0,1.792481250360578,2.584962500721156,3.572628151832468,1.156061697684981,1784110953,1784111253,1784111373,,32
1784110963.0549088,4,11.25,6.53356717268599,16.0,1,2,1,0,15.0,3.75,6.0,1.792481250360578,2.584962500721156,3.572628151832468,1.156061697684981,1784110953,1784111253,1784111373,,32
1784110963.0587032,4,11.25,6.53356717268599,16.0,1,2,1,0,15.0,3.75,6.0,1.792481250360578,2.584962500721156,3.572628151832468,1.156061697684981,1784110953,1784111253,1784111373,,32
1784110963.0628288,4,11.25,6.53356717268599,16.0,1,2,1,0,15.0,3.75,6.0,1.792481250360578,2.584962500721156,3.572628151832468,1.156061697684981,1784110953,1784111253,1784111373,,32
1784110963.0813086,32,16.375,9.426525075551435,32.0,7,8,8,9,48004.0,1500.125,3750.0,5.619129883287893,6.447246390416568,2.943361697145906,0.9794741915009766,1784110953,1784111253,1784111373,,32
1784110964.090044,4,11.25,6.53356717268599,16.0,1,2,1,0,18.0,4.5,9.0,1.8174077185268631,2.94770277922009,3.5718115170199023,1.155586946572853,1784110953,1784111253,1784111373,,32
1784110964.096809,4,11.25,6.53356717268599,16.0,1,2,1,0,18.0,4.5,9.0,1.8174077185268631,2.94770277922009,3.5718115170199023,1.155586946572853,1784110953,1784111253,1784111373,,32
1784110964.1008887,4,11.25,6.53356717268599,16.0,1,2,1,0,18.0,4.5,9.0,1.8174077185268631,2.94770277922009,3.5718115170199023,1.155586946572853,1784110953,1784111253,1784111373,,32
1784110964.1044612,4,11.25,6.53356717268599,16.0,1,2,1,0,18.0,4.5,9.0,1.8174077185268631,2.94770277922009,3.5718115170199023,1.155586946572853,1784110953,1784111253,1784111373,,32
1784110964.1244595,32,16.375,9.426525075551435,32.0,7,8,8,9,48004.0,1500.125,3750.0,5.618933634875814,6.449261032336729,2.943259617794335,0.9793523099970675,1784110953,1784111253,1784111373,,32
1784110965.13277,4,11.25,6.53356717268599,16.0,1,2,1,0,13.0,3.25,5.0,1.5804820237218404,2.321928094887362,3.572848346105883,1.1562540043712388,1784110953,1784111253,1784111373,,32
1784110965.1392877,4,11.25,6.53356717268599,16.0,1,2,1,0,13.0,3.25,5.0,1.5804820237218404,2.321928094887362,3.572848346105883,1.1562540043712388,1784110953,1784111253,1784111373,,32
1784110965.1432278,4,11.25,6.53356717268599,16.0,1,2,1,0,13.0,3.25,5.0,1.5804820237218404,2.321928094887362,3.572848346105883,1.1562540043712388,1784110953,1784111253,1784111373,,32
1784110965.146912,4,11.25,6.53356717268599,16.0,1,2,1,0,13.0,3.25,5.0,1.5804820237218404,2.321928094887362,3.572848346105883,1.1562540043712388,1784110953,1784111253,1784111373,,32
1784110965.1657214,32,16.375,9.426525075551435,32.0,7,8,8,9,48004.0,1500.125,3750.0,5.619179174559296,6.447203784401955,2.9433892214300825,0.9795144143298674,1784110953,1784111253,1784111373,,32
1784110965.194846,32,16.375,9.426525075551435,32.0,7,8,8,9,48004.0,1500.125,3750.0,5.619179174559296,6.447203784401955,2.9433892214300825,0.9795144143298674,1784110953,1784111253,1784111373,,32
1784110966.2374167,32,16.375,9.426525075551435,32.0,7,8,8,9,47997.0,1499.90625,3750.0,5.618924556910233,6.443992486456578,2.9429954854742144,0.9797709680879034,1784110953,1784111253,1784111373,,32
1784110967.278133,32,16.375,9.426525075551435,32.0,7,8,8,9,48002.0,1500.0625,3750.0,5.619756536452158,6.442489418141205,2.9436710553663983,0.9801825467617846,1784110953,1784111253,1784111373,,32
