ts,n_active,page_id_mean,page_id_std,page_id_max,region_low,region_midlow,region_midhigh,region_high,change_volume_sum,change_volume_mean,change_volume_max,entropy_changed_mean,entropy_changed_max,entropy_full_mean,entropy_full_std,warmup_start_ts,controller_attached_ts,test_phase_start_ts,action_ts,max_page,action2_ts
1784173701.5433247,4,11.25,6.53356717268599,16.0,1,2,1,0,17.0,4.25,7.0,1.5372087135702293,2.0,3.5753594007596994,1.1726011362778914,1784173694,1784173994,1784174114,1784174401.2441838,32,1784174539.6099448
1784173701.5484908,4,11.25,6.53356717268599,16.0,1,2,1,0,17.0,4.25,7.0,1.5372087135702293,2.0,3.5753594007596994,1.1726011362778914,1784173694,1784173994,1784174114,1784174401.2441838,32,1784174539.6099448
1784173701.5531206,4,11.25,6.53356717268599,16.0,1,2,1,0,17.0,4.25,7.0,1.5372087135702293,2.0,3.5753594007596994,1.1726011362778914,1784173694,1784173994,1784174114,1784174401.2441838,32,1784174539.6099448
1784173701.55768,4,11.25,6.53356717268599,16.0,1,2,1,0,17.0,4.25,7.0,1.5372087135702293,2.0,3.5753594007596994,1.1726011362778914,1784173694,1784173994,1784174114,1784174401.2441838,32,1784174539.6099448
1784173701.562261,4,11.25,6.53356717268599,16.0,1,2,1,0,17.0,4.25,7.0,1.5372087135702293,2.0,3.5753594007596994,1.1726011362778914,1784173694,1784173994,1784174114,1784174401.2441838,32,1784174539.6099448
1784173701.5668316,4,11.25,6.53356717268599,16.0,1,2,1,0,17.0,4.25,7.0,1.5372087135702293,2.0,3.5753594007596994,1.1726011362778914,1784173694,1784173994,1784174114,1784174401.2441838,32,1784174539.6099448
1784173701.5711071,4,11.25,6.53356717268599,16.0,1,2,1,0,17.0,4.25,7.0,1.5372087135702293,2.0,3.5753594007596994,1.1726011362778914,1784173694,1784173994,1784174114,1784174401.2441838,32,1784174539.6099448
1784173701.5752816,4,11.25,6.53356717268599,16.0,1,2,1,0,17.0,4.25,7.0,1.5372087135702293,2.0,3.5753594007596994,1.1726011362778914,1784173694,1784173994,1784174114,1784174401.2441838,32,1784174539.6099448
1784173701.5793588,4,11.25,6.53356717268599,16.0,1,2,1,0,17.0,4.25,7.0,1.5372087135702293,2.0,3.5753594007596994,1.1726011362778914,1784173694,1784173994,1784174114,1784174401.2441838,32,1784174539.6099448
1784173701.5835052,4,11.25,6.53356717268599,16.0,1,2,1,0,17.0,4.25,7.0,1.5372087135702293,2.0,3.5753594007596994,1.1726011362778914,1784173694,1784173994,1784174114,1784174401.2441838,32,1784174539.6099448
