ts,n_active,page_id_mean,page_id_std,page_id_max,region_low,region_midlow,region_midhigh,region_high,change_volume_sum,change_volume_mean,change_volume_max,entropy_changed_mean,entropy_changed_max,entropy_full_mean,entropy_full_std,warmup_start_ts,controller_attached_ts,test_phase_start_ts,action_ts,max_page,action2_ts
1784172163.4845026,4,11.25,6.53356717268599,16.0,1,2,1,0,18.0,4.5,9.0,1.3928473073629997,2.0,3.5736658704479902,1.164060340443465,1784172156,1784172456,1784172576,1784172864.9591138,32,1784173003.3167276
1784172163.4892569,4,11.25,6.53356717268599,16.0,1,2,1,0,18.0,4.5,9.0,1.3928473073629997,2.0,3.5736658704479902,1.164060340443465,1784172156,1784172456,1784172576,1784172864.9591138,32,1784173003.3167276
1784172163.4935515,4,11.25,6.53356717268599,16.0,1,2,1,0,18.0,4.5,9.0,1.3928473073629997,2.0,3.5736658704479902,1.164060340443465,1784172156,1784172456,1784172576,1784172864.9591138,32,1784173003.3167276
1784172163.4979029,4,11.25,6.53356717268599,16.0,1,2,1,0,18.0,4.5,9.0,1.3928473073629997,2.0,3.5736658704479902,1.164060340443465,1784172156,1784172456,1784172576,1784172864.9591138,32,1784173003.3167276
1784172163.502139,4,11.25,6.53356717268599,16.0,1,2,1,0,18.0,4.5,9.0,1.3928473073629997,2.0,3.5736658704479902,1.164060340443465,1784172156,1784172456,1784172576,1784172864.9591138,32,1784173003.3167276
1784172163.5062892,4,11.25,6.53356717268599,16.0,1,2,1,0,18.0,4.5,9.0,1.3928473073629997,2.0,3.5736658704479902,1.164060340443465,1784172156,1784172456,1784172576,1784172864.9591138,32,1784173003.3167276
1784172163.5103545,4,11.25,6.53356717268599,16.0,1,2,1,0,18.0,4.5,9.0,1.3928473073629997,2.0,3.5736658704479902,1.164060340443465,1784172156,1784172456,1784172576,1784172864.9591138,32,1784173003.3167276
1784172163.514423,4,11.25,6.53356717268599,16.0,1,2,1,0,18.0,4.5,9.0,1.3928473073629997,2.0,3.5736658704479902,1.164060340443465,1784172156,1784172456,1784172576,1784172864.9591138,32,1784173003.3167276
1784172163.518456,4,11.25,6.53356717268599,16.0,1,2,1,0,18.0,4.5,9.0,1.3928473073629997,2.0,3.5736658704479902,1.164060340443465,1784172156,1784172456,1784172576,1784172864.9591138,32,1784173003.3167276
1784172163.5225637,4,11.25,6.53356717268599,16.0,1,2,1,0,18.0,4.5,9.0,1.3928473073629997,2.0,3.5736658704479902,1.164060340443465,1784172156,1784172456,1784172576,1784172864.9591138,32,1784173003.3167276
