ts,n_active,page_id_mean,page_id_std,page_id_max,region_low,region_midlow,region_midhigh,region_high,change_volume_sum,change_volume_mean,change_volume_max,entropy_changed_mean,entropy_changed_max,entropy_full_mean,entropy_full_std,warmup_start_ts,controller_attached_ts,test_phase_start_ts,action_ts,max_page,action2_ts
1784175252.5982769,4,11.25,6.53356717268599,16.0,1,2,1,0,14.0,3.5,4.0,1.75,2.0,3.556736335124236,1.1726514061073157,1784175245,1784175545,1784175665,1784175948.7385352,32,1784176087.096323
1784175252.6020558,4,11.25,6.53356717268599,16.0,1,2,1,0,14.0,3.5,4.0,1.75,2.0,3.556736335124236,1.1726514061073157,1784175245,1784175545,1784175665,1784175948.7385352,32,1784176087.096323
1784175252.6054945,4,11.25,6.53356717268599,16.0,1,2,1,0,14.0,3.5,4.0,1.75,2.0,3.556736335124236,1.1726514061073157,1784175245,1784175545,1784175665,1784175948.7385352,32,1784176087.096323
1784175252.6087792,4,11.25,6.53356717268599,16.0,1,2,1,0,14.0,3.5,4.0,1.75,2.0,3.556736335124236,1.1726514061073157,1784175245,1784175545,1784175665,1784175948.7385352,32,1784176087.096323
1784175252.6119847,4,11.25,6.53356717268599,16.0,1,2,1,0,14.0,3.5,4.0,1.75,2.0,3.556736335124236,1.1726514061073157,1784175245,1784175545,1784175665,1784175948.7385352,32,1784176087.096323
1784175252.615301,4,11.25,6.53356717268599,16.0,1,2,1,0,14.0,3.5,4.0,1.75,2.0,3.556736335124236,1.1726514061073157,1784175245,1784175545,1784175665,1784175948.7385352,32,1784176087.096323
1784175252.618878,4,11.25,6.53356717268599,16.0,1,2,1,0,14.0,3.5,4.0,1.75,2.0,3.556736335124236,1.1726514061073157,1784175245,1784175545,1784175665,1784175948.7385352,32,1784176087.096323
1784175252.6221528,4,11.25,6.53356717268599,16.0,1,2,1,0,14.0,3.5,4.0,1.75,2.0,3.556736335124236,1.1726514061073157,1784175245,1784175545,1784175665,1784175948.7385352,32,1784176087.096323
1784175252.6253786,4,11.25,6.53356717268599,16.0,1,2,1,0,14.0,3.5,4.0,1.75,2.0,3.556736335124236,1.1726514061073157,1784175245,1784175545,1784175665,1784175948.7385352,32,1784176087.096323
1784175252.628549,4,11.25,6.53356717268599,16.0,1,2,1,0,14.0,3.5,4.0,1.75,2.0,3.556736335124236,1.1726514061073157,1784175245,1784175545,1784175665,1784175948.7385352,32,1784176087.096323
1784175252.63148,4,11.25,6.53356717268599,16.0,1,2,1,0,14.0,3.5,4.0,1.75,2.0,3.556736335124236,1.1726514061073157,1784175245,1784175545,1784175665,1784175948.7385352,32,1784176087.096323
1784175252.63455,4,11.25,6.53356717268599,16.0,1,2,1,0,14.0,3.5,4.0,1.75,2.0,3.556736335124236,1.1726514061073157,1784175245,1784175545,1784175665,1784175948.7385352,32,1784176087.096323
1784175252.65685,32,16.375,9.426525075551435,32.0,7,8,8,9,48000.0,1500.0,3757.0,5.582673503359245,6.419945404527452,2.92580291354803,0.9736114056595854,1784175245,1784175545,1784175665,1784175948.7385352,32,1784176087.096323
1784175253.6633463,5,10.8,5.912698199637792,16.0,1,3,1,0,83.0,16.6,44.0,2.7992704084908824,3.9705730958116847,3.4576196741588463,1.037154883418774,1784175245,1784175545,1784175665,1784175948.7385352,32,1784176087.096323
1784175253.6692188,5,10.8,5.912698199637792,16.0,1,3,1,0,83.0,16.6,44.0,2.7992704084908824,3.9705730958116847,3.4576196741588463,1.037154883418774,1784175245,1784175545,1784175665,1784175948.7385352,32,1784176087.096323
1784175253.673483,5,10.8,5.912698199637792,16.0,1,3,1,0,83.0,16.6,44.0,2.7992704084908824,3.9705730958116847,3.4576196741588463,1.037154883418774,1784175245,1784175545,1784175665,1784175948.7385352,32,1784176087.096323
1784175253.6775875,5,10.8,5.912698199637792,16.0,1,3,1,0,83.0,16.6,44.0,2.7992704084908824,3.9705730958116847,3.4576196741588463,1.037154883418774,1784175245,1784175545,1784175665,1784175948.7385352,32,1784176087.096323
1784175253.6992574,32,16.375,9.426525075551435,32.0,7,8,8,9,48009.0,1500.28125,3757.0,5.582002876555234,6.42676023660397,2.9259345558607475,0.9733142761317463,1784175245,1784175545,1784175665,1784175948.7385352,32,1784176087.096323
1784175254.7087803,5,10.8,5.912698199637792,16.0,1,3,1,0,47.0,9.4,27.0,2.2732431682094654,3.274362744717651,3.459650802836478,1.0356738150065306,1784175245,1784175545,1784175665,1784175948.7385352,32,1784176087.096323
1784175254.715402,5,10.8,5.912698199637792,16.0,1,3,1,0,47.0,9.4,27.0,2.2732431682094654,3.274362744717651,3.459650802836478,1.0356738150065306,1784175245,1784175545,1784175665,1784175948.7385352,32,1784176087.096323
1784175254.719245,5,10.8,5.912698199637792,16.0,1,3,1,0,47.0,9.4,27.0,2.2732431682094654,3.274362744717651,3.459650802836478,1.0356738150065306,1784175245,1784175545,1784175665,1784175948.7385352,32,1784176087.096323
1784175254.7231324,5,10.8,5.912698199637792,16.0,1,3,1,0,47.0,9.4,27.0,2.2732431682094654,3.274362744717651,3.459650802836478,1.0356738150065306,1784175245,1784175545,1784175665,1784175948.7385352,32,1784176087.096323
1784175254.7423282,32,16.375,9.426525075551435,32.0,7,8,8,9,48020.0,1500.625,3757.0,5.583240483672743,6.420775291745372,2.9269994378424613,0.9737500668419077,1784175245,1784175545,1784175665,1784175948.7385352,32,1784176087.096323
1784175255.751952,6,13.5,8.098353742170895,27.0,1,3,1,1,69.0,11.5,32.0,2.484169431484387,3.5372301466508205,3.462926892397951,0.9288217284242241,1784175245,1784175545,1784175665,1784175948.7385352,32,1784176087.096323
1784175255.761052,6,13.5,8.098353742170895,27.0,1,3,1,1,69.0,11.5,32.0,2.484169431484387,3.5372301466508205,3.462926892397951,0.9288217284242241,1784175245,1784175545,1784175665,1784175948.7385352,32,1784176087.096323
1784175255.7654784,6,13.5,8.098353742170895,27.0,1,3,1,1,69.0,11.5,32.0,2.484169431484387,3.5372301466508205,3.462926892397951,0.9288217284242241,1784175245,1784175545,1784175665,1784175948.7385352,32,1784176087.096323
1784175255.769602,6,13.5,8.098353742170895,27.0,1,3,1,1,69.0,11.5,32.0,2.484169431484387,3.5372301466508205,3.462926892397951,0.9288217284242241,1784175245,1784175545,1784175665,1784175948.7385352,32,1784176087.096323
1784175255.7898064,32,16.375,9.426525075551435,32.0,7,8,8,9,48002.0,1500.0625,3757.0,5.58231656497754,6.428169894892169,2.925759303693762,0.9733737644965252,1784175245,1784175545,1784175665,1784175948.7385352,32,1784176087.096323
1784175256.798873,6,13.5,8.098353742170895,27.0,1,3,1,1,61.0,10.166666666666666,22.0,2.860191337724937,3.720128777433188,3.464715569228284,0.9278363164006257,1784175245,1784175545,1784175665,1784175948.7385352,32,1784176087.096323
1784175256.8051174,6,13.5,8.098353742170895,27.0,1,3,1,1,61.0,10.166666666666666,22.0,2.860191337724937,3.720128777433188,3.464715569228284,0.9278363164006257,1784175245,1784175545,1784175665,1784175948.7385352,32,1784176087.096323
1784175256.808995,6,13.5,8.098353742170895,27.0,1,3,1,1,61.0,10.166666666666666,22.0,2.860191337724937,3.720128777433188,3.464715569228284,0.9278363164006257,1784175245,1784175545,1784175665,1784175948.7385352,32,1784176087.096323
1784175256.8131142,6,13.5,8.098353742170895,27.0,1,3,1,1,61.0,10.166666666666666,22.0,2.860191337724937,3.720128777433188,3.464715569228284,0.9278363164006257,1784175245,1784175545,1784175665,1784175948.7385352,32,1784176087.096323
1784175256.8360376,32,16.375,9.426525075551435,32.0,7,8,8,9,48010.0,1500.3125,3757.0,5.58201242673956,6.42535767638781,2.926094680599449,0.9734134918478028,1784175245,1784175545,1784175665,1784175948.7385352,32,1784176087.096323
1784175257.8761857,32,16.375,9.426525075551435,32.0,7,8,8,9,48008.0,1500.25,3757.0,5.582931604206539,6.422286757344184,2.926313506572959,0.973561667217301,1784175245,1784175545,1784175665,1784175948.7385352,32,1784176087.096323
1784175258.9181988,32,16.375,9.426525075551435,32.0,7,8,8,9,48033.0,1501.03125,3757.0,5.583170059642171,6.424180515224011,2.927601664034506,0.9738631297720776,1784175245,1784175545,1784175665,1784175948.7385352,32,1784176087.096323
1784175259.9589908,32,16.375,9.426525075551435,32.0,7,8,8,9,48047.0,1501.46875,3757.0,5.583559386809137,6.421845042550798,2.9282562886339543,0.9729594415165246,1784175245,1784175545,1784175665,1784175948.7385352,32,1784176087.096323
1784175261.0060372,32,16.375,9.426525075551435,32.0,7,8,8,9,48031.0,1500.96875,3757.0,5.582864038673634,6.423608472417243,2.927221914324689,0.9727319389358609,1784175245,1784175545,1784175665,1784175948.7385352,32,1784176087.096323
1784175262.0492616,32,16.375,9.426525075551435,32.0,7,8,8,9,48036.0,1501.125,3757.0,5.58274931444391,6.421402797529061,2.927385110252378,0.9723996501221208,1784175245,1784175545,1784175665,1784175948.7385352,32,1784176087.096323
1784175262.0742853,32,16.375,9.426525075551435,32.0,7,8,8,9,48036.0,1501.125,3757.0,5.582452620759497,6.417816536612332,2.9272923391032135,0.9724373134339581,1784175245,1784175545,1784175665,1784175948.7385352,32,1784176087.096323
1784175263.081722,6,13.5,8.098353742170895,27.0,1,3,1,1,64.0,10.666666666666666,35.0,2.419186701860305,3.169925001442312,3.46890630586306,0.9187445442419462,1784175245,1784175545,1784175665,1784175948.7385352,32,1784176087.096323
1784175263.0892494,6,13.5,8.098353742170895,27.0,1,3,1,1,64.0,10.666666666666666,35.0,2.419186701860305,3.169925001442312,3.46890630586306,0.9187445442419462,1784175245,1784175545,1784175665,1784175948.7385352,32,1784176087.096323
1784175263.0933075,6,13.5,8.098353742170895,27.0,1,3,1,1,64.0,10.666666666666666,35.0,2.419186701860305,3.169925001442312,3.46890630586306,0.9187445442419462,1784175245,1784175545,1784175665,1784175948.7385352,32,1784176087.096323
1784175263.0970788,6,13.5,8.098353742170895,27.0,1,3,1,1,64.0,10.666666666666666,35.0,2.419186701860305,3.169925001442312,3.46890630586306,0.9187445442419462,1784175245,1784175545,1784175665,1784175948.7385352,32,1784176087.096323
1784175263.1174045,32,16.375,9.426525075551435,32.0,7,8,8,9,48022.0,1500.6875,3757.0,5.583050558030507,6.419598679976891,2.9268804437184697,0.9724723627009119,1784175245,1784175545,1784175665,1784175948.7385352,32,1784176087.096323
1784175264.1263614,5,14.4,8.593020423576334,27.0,1,2,1,1,39.0,7.8,19.0,2.6239888558097526,4.142664355548848,3.5589274046819845,0.9991675014210918,1784175245,1784175545,1784175665,1784175948.7385352,32,1784176087.096323
1784175264.132622,5,14.4,8.593020423576334,27.0,1,2,1,1,39.0,7.8,19.0,2.6239888558097526,4.142664355548848,3.5589274046819845,0.9991675014210918,1784175245,1784175545,1784175665,1784175948.7385352,32,1784176087.096323
1784175264.136998,5,14.4,8.593020423576334,27.0,1,2,1,1,39.0,7.8,19.0,2.6239888558097526,4.142664355548848,3.5589274046819845,0.9991675014210918,1784175245,1784175545,1784175665,1784175948.7385352,32,1784176087.096323
