ts,n_active,page_id_mean,page_id_std,page_id_max,region_low,region_midlow,region_midhigh,region_high,change_volume_sum,change_volume_mean,change_volume_max,entropy_changed_mean,entropy_changed_max,entropy_full_mean,entropy_full_std,warmup_start_ts,controller_attached_ts,test_phase_start_ts,action_ts,max_page
1784142466.1186707,4,11.25,6.53356717268599,16.0,1,2,1,0,22.0,5.5,9.0,2.2496859229845483,3.169925001442312,3.5552107172881176,1.1412623161264428,1784142459,1784142759,1784142879,1784143160.9817286,32
1784142466.1232004,4,11.25,6.53356717268599,16.0,1,2,1,0,22.0,5.5,9.0,2.2496859229845483,3.169925001442312,3.5552107172881176,1.1412623161264428,1784142459,1784142759,1784142879,1784143160.9817286,32
1784142466.127305,4,11.25,6.53356717268599,16.0,1,2,1,0,22.0,5.5,9.0,2.2496859229845483,3.169925001442312,3.5552107172881176,1.1412623161264428,1784142459,1784142759,1784142879,1784143160.9817286,32
1784142466.1312118,4,11.25,6.53356717268599,16.0,1,2,1,0,22.0,5.5,9.0,2.2496859229845483,3.169925001442312,3.5552107172881176,1.1412623161264428,1784142459,1784142759,1784142879,1784143160.9817286,32
1784142466.1350813,4,11.25,6.53356717268599,16.0,1,2,1,0,22.0,5.5,9.0,2.2496859229845483,3.169925001442312,3.5552107172881176,1.1412623161264428,1784142459,1784142759,1784142879,1784143160.9817286,32
1784142466.138981,4,11.25,6.53356717268599,16.0,1,2,1,0,22.0,5.5,9.0,2.2496859229845483,3.169925001442312,3.5552107172881176,1.1412623161264428,1784142459,1784142759,1784142879,1784143160.9817286,32
1784142466.1429234,4,11.25,6.53356717268599,16.0,1,2,1,0,22.0,5.5,9.0,2.2496859229845483,3.169925001442312,3.5552107172881176,1.1412623161264428,1784142459,1784142759,1784142879,1784143160.9817286,32
1784142466.1466432,4,11.25,6.53356717268599,16.0,1,2,1,0,22.0,5.5,9.0,2.2496859229845483,3.169925001442312,3.5552107172881176,1.1412623161264428,1784142459,1784142759,1784142879,1784143160.9817286,32
1784142466.1503582,4,11.25,6.53356717268599,16.0,1,2,1,0,22.0,5.5,9.0,2.2496859229845483,3.169925001442312,3.5552107172881176,1.1412623161264428,1784142459,1784142759,1784142879,1784143160.9817286,32
1784142466.154257,4,11.25,6.53356717268599,16.0,1,2,1,0,22.0,5.5,9.0,2.2496859229845483,3.169925001442312,3.5552107172881176,1.1412623161264428,1784142459,1784142759,1784142879,1784143160.9817286,32
1784142466.1580384,4,11.25,6.53356717268599,16.0,1,2,1,0,22.0,5.5,9.0,2.2496859229845483,3.169925001442312,3.5552107172881176,1.1412623161264428,1784142459,1784142759,1784142879,1784143160.9817286,32
1784142466.1618128,4,11.25,6.53356717268599,16.0,1,2,1,0,22.0,5.5,9.0,2.2496859229845483,3.169925001442312,3.5552107172881176,1.1412623161264428,1784142459,1784142759,1784142879,1784143160.9817286,32
1784142466.165585,4,11.25,6.53356717268599,16.0,1,2,1,0,22.0,5.5,9.0,2.2496859229845483,3.169925001442312,3.5552107172881176,1.1412623161264428,1784142459,1784142759,1784142879,1784143160.9817286,32
1784142466.169225,4,11.25,6.53356717268599,16.0,1,2,1,0,22.0,5.5,9.0,2.2496859229845483,3.169925001442312,3.5552107172881176,1.1412623161264428,1784142459,1784142759,1784142879,1784143160.9817286,32
1784142466.1728983,4,11.25,6.53356717268599,16.0,1,2,1,0,22.0,5.5,9.0,2.2496859229845483,3.169925001442312,3.5552107172881176,1.1412623161264428,1784142459,1784142759,1784142879,1784143160.9817286,32
1784142466.1765628,4,11.25,6.53356717268599,16.0,1,2,1,0,22.0,5.5,9.0,2.2496859229845483,3.169925001442312,3.5552107172881176,1.1412623161264428,1784142459,1784142759,1784142879,1784143160.9817286,32
1784142466.1799335,4,11.25,6.53356717268599,16.0,1,2,1,0,22.0,5.5,9.0,2.2496859229845483,3.169925001442312,3.5552107172881176,1.1412623161264428,1784142459,1784142759,1784142879,1784143160.9817286,32
1784142466.183318,4,11.25,6.53356717268599,16.0,1,2,1,0,22.0,5.5,9.0,2.2496859229845483,3.169925001442312,3.5552107172881176,1.1412623161264428,1784142459,1784142759,1784142879,1784143160.9817286,32
1784142466.186568,4,11.25,6.53356717268599,16.0,1,2,1,0,22.0,5.5,9.0,2.2496859229845483,3.169925001442312,3.5552107172881176,1.1412623161264428,1784142459,1784142759,1784142879,1784143160.9817286,32
1784142466.189715,4,11.25,6.53356717268599,16.0,1,2,1,0,22.0,5.5,9.0,2.2496859229845483,3.169925001442312,3.5552107172881176,1.1412623161264428,1784142459,1784142759,1784142879,1784143160.9817286,32
1784142466.192987,4,11.25,6.53356717268599,16.0,1,2,1,0,22.0,5.5,9.0,2.2496859229845483,3.169925001442312,3.5552107172881176,1.1412623161264428,1784142459,1784142759,1784142879,1784143160.9817286,32
1784142466.1961968,4,11.25,6.53356717268599,16.0,1,2,1,0,22.0,5.5,9.0,2.2496859229845483,3.169925001442312,3.5552107172881176,1.1412623161264428,1784142459,1784142759,1784142879,1784143160.9817286,32
1784142466.2181675,32,16.375,9.426525075551435,32.0,7,8,8,9,48239.0,1507.46875,3744.0,5.566911180893211,6.374746025607889,2.929166120889976,0.9926355218271689,1784142459,1784142759,1784142879,1784143160.9817286,32
1784142467.224164,4,11.25,6.53356717268599,16.0,1,2,1,0,16.0,4.0,5.0,1.9534452978042591,2.321928094887362,3.558707803297211,1.136911105002535,1784142459,1784142759,1784142879,1784143160.9817286,32
1784142467.2294078,4,11.25,6.53356717268599,16.0,1,2,1,0,16.0,4.0,5.0,1.9534452978042591,2.321928094887362,3.558707803297211,1.136911105002535,1784142459,1784142759,1784142879,1784143160.9817286,32
1784142467.2336257,4,11.25,6.53356717268599,16.0,1,2,1,0,16.0,4.0,5.0,1.9534452978042591,2.321928094887362,3.558707803297211,1.136911105002535,1784142459,1784142759,1784142879,1784143160.9817286,32
1784142467.2377694,4,11.25,6.53356717268599,16.0,1,2,1,0,16.0,4.0,5.0,1.9534452978042591,2.321928094887362,3.558707803297211,1.136911105002535,1784142459,1784142759,1784142879,1784143160.9817286,32
