ts,n_active,page_id_mean,page_id_std,page_id_max,region_low,region_midlow,region_midhigh,region_high,change_volume_sum,change_volume_mean,change_volume_max,entropy_changed_mean,entropy_changed_max,entropy_full_mean,entropy_full_std,warmup_start_ts,controller_attached_ts,test_phase_start_ts,action_ts,max_page
1784108585.741835,2,14.5,0.5,15.0,0,2,0,0,4.0,2.0,3.0,0.792481250360578,1.584962500721156,3.2888242220049597,0.055028928207210705,1784108578,1784108878,1784108998,,32
1784108585.747099,2,14.5,0.5,15.0,0,2,0,0,4.0,2.0,3.0,0.792481250360578,1.584962500721156,3.2888242220049597,0.055028928207210705,1784108578,1784108878,1784108998,,32
1784108585.7515838,2,14.5,0.5,15.0,0,2,0,0,4.0,2.0,3.0,0.792481250360578,1.584962500721156,3.2888242220049597,0.055028928207210705,1784108578,1784108878,1784108998,,32
1784108585.7559326,2,14.5,0.5,15.0,0,2,0,0,4.0,2.0,3.0,0.792481250360578,1.584962500721156,3.2888242220049597,0.055028928207210705,1784108578,1784108878,1784108998,,32
1784108585.760296,2,14.5,0.5,15.0,0,2,0,0,4.0,2.0,3.0,0.792481250360578,1.584962500721156,3.2888242220049597,0.055028928207210705,1784108578,1784108878,1784108998,,32
1784108585.7645383,2,14.5,0.5,15.0,0,2,0,0,4.0,2.0,3.0,0.792481250360578,1.584962500721156,3.2888242220049597,0.055028928207210705,1784108578,1784108878,1784108998,,32
1784108585.7687428,2,14.5,0.5,15.0,0,2,0,0,4.0,2.0,3.0,0.792481250360578,1.584962500721156,3.2888242220049597,0.055028928207210705,1784108578,1784108878,1784108998,,32
1784108585.772925,2,14.5,0.5,15.0,0,2,0,0,4.0,2.0,3.0,0.792481250360578,1.584962500721156,3.2888242220049597,0.055028928207210705,1784108578,1784108878,1784108998,,32
1784108585.777058,2,14.5,0.5,15.0,0,2,0,0,4.0,2.0,3.0,0.792481250360578,1.584962500721156,3.2888242220049597,0.055028928207210705,1784108578,1784108878,1784108998,,32
1784108585.781251,2,14.5,0.5,15.0,0,2,0,0,4.0,2.0,3.0,0.792481250360578,1.584962500721156,3.2888242220049597,0.055028928207210705,1784108578,1784108878,1784108998,,32
1784108585.7854514,2,14.5,0.5,15.0,0,2,0,0,4.0,2.0,3.0,0.792481250360578,1.584962500721156,3.2888242220049597,0.055028928207210705,1784108578,1784108878,1784108998,,32
1784108585.789467,2,14.5,0.5,15.0,0,2,0,0,4.0,2.0,3.0,0.792481250360578,1.584962500721156,3.2888242220049597,0.055028928207210705,1784108578,1784108878,1784108998,,32
1784108585.7935257,2,14.5,0.5,15.0,0,2,0,0,4.0,2.0,3.0,0.792481250360578,1.584962500721156,3.2888242220049597,0.055028928207210705,1784108578,1784108878,1784108998,,32
1784108585.797542,2,14.5,0.5,15.0,0,2,0,0,4.0,2.0,3.0,0.792481250360578,1.584962500721156,3.2888242220049597,0.055028928207210705,1784108578,1784108878,1784108998,,32
1784108585.8014162,2,14.5,0.5,15.0,0,2,0,0,4.0,2.0,3.0,0.792481250360578,1.584962500721156,3.2888242220049597,0.055028928207210705,1784108578,1784108878,1784108998,,32
1784108585.8052034,2,14.5,0.5,15.0,0,2,0,0,4.0,2.0,3.0,0.792481250360578,1.584962500721156,3.2888242220049597,0.055028928207210705,1784108578,1784108878,1784108998,,32
1784108585.809062,2,14.5,0.5,15.0,0,2,0,0,4.0,2.0,3.0,0.792481250360578,1.584962500721156,3.2888242220049597,0.055028928207210705,1784108578,1784108878,1784108998,,32
1784108585.8127675,2,14.5,0.5,15.0,0,2,0,0,4.0,2.0,3.0,0.792481250360578,1.584962500721156,3.2888242220049597,0.055028928207210705,1784108578,1784108878,1784108998,,32
1784108585.816437,2,14.5,0.5,15.0,0,2,0,0,4.0,2.0,3.0,0.792481250360578,1.584962500721156,3.2888242220049597,0.055028928207210705,1784108578,1784108878,1784108998,,32
1784108585.8200269,2,14.5,0.5,15.0,0,2,0,0,4.0,2.0,3.0,0.792481250360578,1.584962500721156,3.2888242220049597,0.055028928207210705,1784108578,1784108878,1784108998,,32
1784108585.8237636,2,14.5,0.5,15.0,0,2,0,0,4.0,2.0,3.0,0.792481250360578,1.584962500721156,3.2888242220049597,0.055028928207210705,1784108578,1784108878,1784108998,,32
1784108585.827505,2,14.5,0.5,15.0,0,2,0,0,4.0,2.0,3.0,0.792481250360578,1.584962500721156,3.2888242220049597,0.055028928207210705,1784108578,1784108878,1784108998,,32
1784108585.83232,2,14.5,0.5,15.0,0,2,0,0,4.0,2.0,3.0,0.792481250360578,1.584962500721156,3.2888242220049597,0.055028928207210705,1784108578,1784108878,1784108998,,32
1784108585.837797,2,14.5,0.5,15.0,0,2,0,0,4.0,2.0,3.0,0.792481250360578,1.584962500721156,3.2888242220049597,0.055028928207210705,1784108578,1784108878,1784108998,,32
1784108585.843136,2,14.5,0.5,15.0,0,2,0,0,4.0,2.0,3.0,0.792481250360578,1.584962500721156,3.2888242220049597,0.055028928207210705,1784108578,1784108878,1784108998,,32
1784108585.8464503,2,14.5,0.5,15.0,0,2,0,0,4.0,2.0,3.0,0.792481250360578,1.584962500721156,3.2888242220049597,0.055028928207210705,1784108578,1784108878,1784108998,,32
1784108585.8498013,2,14.5,0.5,15.0,0,2,0,0,4.0,2.0,3.0,0.792481250360578,1.584962500721156,3.2888242220049597,0.055028928207210705,1784108578,1784108878,1784108998,,32
1784108585.853175,2,14.5,0.5,15.0,0,2,0,0,4.0,2.0,3.0,0.792481250360578,1.584962500721156,3.2888242220049597,0.055028928207210705,1784108578,1784108878,1784108998,,32
1784108585.8566558,2,14.5,0.5,15.0,0,2,0,0,4.0,2.0,3.0,0.792481250360578,1.584962500721156,3.2888242220049597,0.055028928207210705,1784108578,1784108878,1784108998,,32
1784108585.8601587,2,14.5,0.5,15.0,0,2,0,0,4.0,2.0,3.0,0.792481250360578,1.584962500721156,3.2888242220049597,0.055028928207210705,1784108578,1784108878,1784108998,,32
1784108585.8633657,2,14.5,0.5,15.0,0,2,0,0,4.0,2.0,3.0,0.792481250360578,1.584962500721156,3.2888242220049597,0.055028928207210705,1784108578,1784108878,1784108998,,32
1784108585.866491,2,14.5,0.5,15.0,0,2,0,0,4.0,2.0,3.0,0.792481250360578,1.584962500721156,3.2888242220049597,0.055028928207210705,1784108578,1784108878,1784108998,,32
1784108585.8695517,2,14.5,0.5,15.0,0,2,0,0,4.0,2.0,3.0,0.792481250360578,1.584962500721156,3.2888242220049597,0.055028928207210705,1784108578,1784108878,1784108998,,32
1784108585.872622,2,14.5,0.5,15.0,0,2,0,0,4.0,2.0,3.0,0.792481250360578,1.584962500721156,3.2888242220049597,0.055028928207210705,1784108578,1784108878,1784108998,,32
1784108585.8755672,2,14.5,0.5,15.0,0,2,0,0,4.0,2.0,3.0,0.792481250360578,1.584962500721156,3.2888242220049597,0.055028928207210705,1784108578,1784108878,1784108998,,32
1784108585.87858,2,14.5,0.5,15.0,0,2,0,0,4.0,2.0,3.0,0.792481250360578,1.584962500721156,3.2888242220049597,0.055028928207210705,1784108578,1784108878,1784108998,,32
1784108585.901834,32,16.375,9.426525075551435,32.0,7,8,8,9,47899.0,1496.84375,3744.0,5.614681490340844,6.370489024174706,2.9346227319897706,0.9747330514579062,1784108578,1784108878,1784108998,,32
1784108586.941078,32,16.375,9.426525075551435,32.0,7,8,8,9,47906.0,1497.0625,3744.0,5.614974743575594,6.369082191180215,2.935037031064589,0.9745041781174006,1784108578,1784108878,1784108998,,32
1784108586.9685802,32,16.375,9.426525075551435,32.0,7,8,8,9,47905.0,1497.03125,3744.0,5.61491505158585,6.371058620061216,2.9349910409124784,0.9745998959537396,1784108578,1784108878,1784108998,,32
1784108587.9779358,4,11.25,6.53356717268599,16.0,1,2,1,0,17.0,4.25,8.0,1.4115601562950721,2.0,3.54369649226783,1.1428247501465225,1784108578,1784108878,1784108998,,32
1784108587.9858627,4,11.25,6.53356717268599,16.0,1,2,1,0,17.0,4.25,8.0,1.4115601562950721,2.0,3.54369649226783,1.1428247501465225,1784108578,1784108878,1784108998,,32
1784108587.98987,4,11.25,6.53356717268599,16.0,1,2,1,0,17.0,4.25,8.0,1.4115601562950721,2.0,3.54369649226783,1.1428247501465225,1784108578,1784108878,1784108998,,32
1784108587.9936538,4,11.25,6.53356717268599,16.0,1,2,1,0,17.0,4.25,8.0,1.4115601562950721,2.0,3.54369649226783,1.1428247501465225,1784108578,1784108878,1784108998,,32
1784108588.01404,32,16.375,9.426525075551435,32.0,7,8,8,9,47899.0,1496.84375,3744.0,5.615021221012151,6.368810638926822,2.9347514642471144,0.9747883832726909,1784108578,1784108878,1784108998,,32
1784108589.0231588,4,11.25,6.53356717268599,16.0,1,2,1,0,14.0,3.5,5.0,1.7267226489021295,2.321928094887362,3.546205711578855,1.1385554941448157,1784108578,1784108878,1784108998,,32
1784108589.0297906,4,11.25,6.53356717268599,16.0,1,2,1,0,14.0,3.5,5.0,1.7267226489021295,2.321928094887362,3.546205711578855,1.1385554941448157,1784108578,1784108878,1784108998,,32
1784108589.0336986,4,11.25,6.53356717268599,16.0,1,2,1,0,14.0,3.5,5.0,1.7267226489021295,2.321928094887362,3.546205711578855,1.1385554941448157,1784108578,1784108878,1784108998,,32
1784108589.0375278,4,11.25,6.53356717268599,16.0,1,2,1,0,14.0,3.5,5.0,1.7267226489021295,2.321928094887362,3.546205711578855,1.1385554941448157,1784108578,1784108878,1784108998,,32
1784108589.0572217,32,16.375,9.426525075551435,32.0,7,8,8,9,47906.0,1497.0625,3744.0,5.61507551701478,6.372203029844679,2.9350651166609927,0.9745074954244152,1784108578,1784108878,1784108998,,32
