ts,n_active,page_id_mean,page_id_std,page_id_max,region_low,region_midlow,region_midhigh,region_high,change_volume_sum,change_volume_mean,change_volume_max,entropy_changed_mean,entropy_changed_max,entropy_full_mean,entropy_full_std,warmup_start_ts,controller_attached_ts,test_phase_start_ts,action_ts,max_page
1784102433.193113,5,13.4,8.867919710958146,27.0,1,2,1,1,491.0,98.2,392.0,3.339537247318077,5.036197896443815,3.5144563658549175,1.0172847929987971,1784102426,1784102726,1784102846,,32
1784102433.1993847,5,13.4,8.867919710958146,27.0,1,2,1,1,491.0,98.2,392.0,3.339537247318077,5.036197896443815,3.5144563658549175,1.0172847929987971,1784102426,1784102726,1784102846,,32
1784102433.2046397,5,13.4,8.867919710958146,27.0,1,2,1,1,491.0,98.2,392.0,3.339537247318077,5.036197896443815,3.5144563658549175,1.0172847929987971,1784102426,1784102726,1784102846,,32
1784102433.2097642,5,13.4,8.867919710958146,27.0,1,2,1,1,491.0,98.2,392.0,3.339537247318077,5.036197896443815,3.5144563658549175,1.0172847929987971,1784102426,1784102726,1784102846,,32
1784102433.2149014,5,13.4,8.867919710958146,27.0,1,2,1,1,491.0,98.2,392.0,3.339537247318077,5.036197896443815,3.5144563658549175,1.0172847929987971,1784102426,1784102726,1784102846,,32
1784102433.2200603,5,13.4,8.867919710958146,27.0,1,2,1,1,491.0,98.2,392.0,3.339537247318077,5.036197896443815,3.5144563658549175,1.0172847929987971,1784102426,1784102726,1784102846,,32
1784102433.225244,5,13.4,8.867919710958146,27.0,1,2,1,1,491.0,98.2,392.0,3.339537247318077,5.036197896443815,3.5144563658549175,1.0172847929987971,1784102426,1784102726,1784102846,,32
1784102433.230301,5,13.4,8.867919710958146,27.0,1,2,1,1,491.0,98.2,392.0,3.339537247318077,5.036197896443815,3.5144563658549175,1.0172847929987971,1784102426,1784102726,1784102846,,32
1784102433.2352035,5,13.4,8.867919710958146,27.0,1,2,1,1,491.0,98.2,392.0,3.339537247318077,5.036197896443815,3.5144563658549175,1.0172847929987971,1784102426,1784102726,1784102846,,32
1784102433.2401333,5,13.4,8.867919710958146,27.0,1,2,1,1,491.0,98.2,392.0,3.339537247318077,5.036197896443815,3.5144563658549175,1.0172847929987971,1784102426,1784102726,1784102846,,32
