ts,n_active,page_id_mean,page_id_std,page_id_max,region_low,region_midlow,region_midhigh,region_high,change_volume_sum,change_volume_mean,change_volume_max,entropy_changed_mean,entropy_changed_max,entropy_full_mean,entropy_full_std,warmup_start_ts,controller_attached_ts,test_phase_start_ts,action_ts,max_page
1784114904.6088233,5,14.4,8.593020423576334,27.0,1,2,1,1,29.0,5.8,9.0,1.8956559650121032,3.169925001442312,3.5422959239458685,1.0225089648802865,1784114897,1784115197,1784115317,1784115600.9968655,32
1784114904.615121,5,14.4,8.593020423576334,27.0,1,2,1,1,29.0,5.8,9.0,1.8956559650121032,3.169925001442312,3.5422959239458685,1.0225089648802865,1784114897,1784115197,1784115317,1784115600.9968655,32
1784114904.6205552,5,14.4,8.593020423576334,27.0,1,2,1,1,29.0,5.8,9.0,1.8956559650121032,3.169925001442312,3.5422959239458685,1.0225089648802865,1784114897,1784115197,1784115317,1784115600.9968655,32
1784114904.625569,5,14.4,8.593020423576334,27.0,1,2,1,1,29.0,5.8,9.0,1.8956559650121032,3.169925001442312,3.5422959239458685,1.0225089648802865,1784114897,1784115197,1784115317,1784115600.9968655,32
1784114904.6304307,5,14.4,8.593020423576334,27.0,1,2,1,1,29.0,5.8,9.0,1.8956559650121032,3.169925001442312,3.5422959239458685,1.0225089648802865,1784114897,1784115197,1784115317,1784115600.9968655,32
1784114904.635245,5,14.4,8.593020423576334,27.0,1,2,1,1,29.0,5.8,9.0,1.8956559650121032,3.169925001442312,3.5422959239458685,1.0225089648802865,1784114897,1784115197,1784115317,1784115600.9968655,32
1784114904.6400094,5,14.4,8.593020423576334,27.0,1,2,1,1,29.0,5.8,9.0,1.8956559650121032,3.169925001442312,3.5422959239458685,1.0225089648802865,1784114897,1784115197,1784115317,1784115600.9968655,32
1784114904.644653,5,14.4,8.593020423576334,27.0,1,2,1,1,29.0,5.8,9.0,1.8956559650121032,3.169925001442312,3.5422959239458685,1.0225089648802865,1784114897,1784115197,1784115317,1784115600.9968655,32
1784114904.6496935,5,14.4,8.593020423576334,27.0,1,2,1,1,29.0,5.8,9.0,1.8956559650121032,3.169925001442312,3.5422959239458685,1.0225089648802865,1784114897,1784115197,1784115317,1784115600.9968655,32
1784114904.6546814,5,14.4,8.593020423576334,27.0,1,2,1,1,29.0,5.8,9.0,1.8956559650121032,3.169925001442312,3.5422959239458685,1.0225089648802865,1784114897,1784115197,1784115317,1784115600.9968655,32
1784114904.6598153,5,14.4,8.593020423576334,27.0,1,2,1,1,29.0,5.8,9.0,1.8956559650121032,3.169925001442312,3.5422959239458685,1.0225089648802865,1784114897,1784115197,1784115317,1784115600.9968655,32
1784114904.6646552,5,14.4,8.593020423576334,27.0,1,2,1,1,29.0,5.8,9.0,1.8956559650121032,3.169925001442312,3.5422959239458685,1.0225089648802865,1784114897,1784115197,1784115317,1784115600.9968655,32
1784114904.669242,5,14.4,8.593020423576334,27.0,1,2,1,1,29.0,5.8,9.0,1.8956559650121032,3.169925001442312,3.5422959239458685,1.0225089648802865,1784114897,1784115197,1784115317,1784115600.9968655,32
1784114904.6740117,5,14.4,8.593020423576334,27.0,1,2,1,1,29.0,5.8,9.0,1.8956559650121032,3.169925001442312,3.5422959239458685,1.0225089648802865,1784114897,1784115197,1784115317,1784115600.9968655,32
1784114904.6785123,5,14.4,8.593020423576334,27.0,1,2,1,1,29.0,5.8,9.0,1.8956559650121032,3.169925001442312,3.5422959239458685,1.0225089648802865,1784114897,1784115197,1784115317,1784115600.9968655,32
1784114904.6831615,5,14.4,8.593020423576334,27.0,1,2,1,1,29.0,5.8,9.0,1.8956559650121032,3.169925001442312,3.5422959239458685,1.0225089648802865,1784114897,1784115197,1784115317,1784115600.9968655,32
1784114904.6877694,5,14.4,8.593020423576334,27.0,1,2,1,1,29.0,5.8,9.0,1.8956559650121032,3.169925001442312,3.5422959239458685,1.0225089648802865,1784114897,1784115197,1784115317,1784115600.9968655,32
1784114904.6921206,5,14.4,8.593020423576334,27.0,1,2,1,1,29.0,5.8,9.0,1.8956559650121032,3.169925001442312,3.5422959239458685,1.0225089648802865,1784114897,1784115197,1784115317,1784115600.9968655,32
1784114904.69652,5,14.4,8.593020423576334,27.0,1,2,1,1,29.0,5.8,9.0,1.8956559650121032,3.169925001442312,3.5422959239458685,1.0225089648802865,1784114897,1784115197,1784115317,1784115600.9968655,32
1784114904.700876,5,14.4,8.593020423576334,27.0,1,2,1,1,29.0,5.8,9.0,1.8956559650121032,3.169925001442312,3.5422959239458685,1.0225089648802865,1784114897,1784115197,1784115317,1784115600.9968655,32
1784114904.7050216,5,14.4,8.593020423576334,27.0,1,2,1,1,29.0,5.8,9.0,1.8956559650121032,3.169925001442312,3.5422959239458685,1.0225089648802865,1784114897,1784115197,1784115317,1784115600.9968655,32
1784114904.7090464,5,14.4,8.593020423576334,27.0,1,2,1,1,29.0,5.8,9.0,1.8956559650121032,3.169925001442312,3.5422959239458685,1.0225089648802865,1784114897,1784115197,1784115317,1784115600.9968655,32
1784114904.712937,5,14.4,8.593020423576334,27.0,1,2,1,1,29.0,5.8,9.0,1.8956559650121032,3.169925001442312,3.5422959239458685,1.0225089648802865,1784114897,1784115197,1784115317,1784115600.9968655,32
1784114904.7168243,5,14.4,8.593020423576334,27.0,1,2,1,1,29.0,5.8,9.0,1.8956559650121032,3.169925001442312,3.5422959239458685,1.0225089648802865,1784114897,1784115197,1784115317,1784115600.9968655,32
