ts,n_active,page_id_mean,page_id_std,page_id_max,region_low,region_midlow,region_midhigh,region_high,change_volume_sum,change_volume_mean,change_volume_max,entropy_changed_mean,entropy_changed_max,entropy_full_mean,entropy_full_std,warmup_start_ts,controller_attached_ts,test_phase_start_ts,action_ts,max_page,action2_ts
1784159182.2159705,5,14.4,8.593020423576334,27.0,1,2,1,1,30.0,6.0,9.0,2.3167412385318698,3.169925001442312,3.5400599955969825,1.0140857370723602,1784159175,1784159475,1784159595,1784159876.0751355,32,1784159904.348811
1784159182.2211614,5,14.4,8.593020423576334,27.0,1,2,1,1,30.0,6.0,9.0,2.3167412385318698,3.169925001442312,3.5400599955969825,1.0140857370723602,1784159175,1784159475,1784159595,1784159876.0751355,32,1784159904.348811
1784159182.3709292,32,16.375,9.426525075551435,32.0,7,8,8,9,47996.0,1499.875,3757.0,5.566225137524828,6.333478920137563,2.9207988233978157,0.9745811970494949,1784159175,1784159475,1784159595,1784159876.0751355,32,1784159904.348811
1784159183.4111652,32,16.375,9.426525075551435,32.0,7,8,8,9,48027.0,1500.84375,3757.0,5.565650357918146,6.3381173331582135,2.922039589698007,0.974336515015258,1784159175,1784159475,1784159595,1784159876.0751355,32,1784159904.348811
1784159184.459508,32,16.375,9.426525075551435,32.0,7,8,8,9,48027.0,1500.84375,3757.0,5.565483156342918,6.336288710219106,2.9219736756742334,0.9743044943825184,1784159175,1784159475,1784159595,1784159876.0751355,32,1784159904.348811
1784159185.5104074,32,16.375,9.426525075551435,32.0,7,8,8,9,48027.0,1500.84375,3757.0,5.565530473814414,6.335251589247117,2.922006224309248,0.9743641960421447,1784159175,1784159475,1784159595,1784159876.0751355,32,1784159904.348811
1784159186.5546093,32,16.375,9.426525075551435,32.0,7,8,8,9,48020.0,1500.625,3757.0,5.565636432763627,6.334781604030535,2.9217473827827645,0.9746361909151793,1784159175,1784159475,1784159595,1784159876.0751355,32,1784159904.348811
1784159187.563988,5,13.4,8.867919710958146,27.0,1,2,1,1,517.0,103.4,454.0,3.268007240455212,5.052384049245815,3.50004087835084,1.02939708362071,1784159175,1784159475,1784159595,1784159876.0751355,32,1784159904.348811
1784159187.5714948,5,13.4,8.867919710958146,27.0,1,2,1,1,517.0,103.4,454.0,3.268007240455212,5.052384049245815,3.50004087835084,1.02939708362071,1784159175,1784159475,1784159595,1784159876.0751355,32,1784159904.348811
1784159187.5768597,5,13.4,8.867919710958146,27.0,1,2,1,1,517.0,103.4,454.0,3.268007240455212,5.052384049245815,3.50004087835084,1.02939708362071,1784159175,1784159475,1784159595,1784159876.0751355,32,1784159904.348811
1784159187.581209,5,13.4,8.867919710958146,27.0,1,2,1,1,517.0,103.4,454.0,3.268007240455212,5.052384049245815,3.50004087835084,1.02939708362071,1784159175,1784159475,1784159595,1784159876.0751355,32,1784159904.348811
1784159187.6017966,32,16.375,9.426525075551435,32.0,7,8,8,9,48016.0,1500.5,3757.0,5.56690868463317,6.333707755032899,2.922101695434972,0.9742983871918762,1784159175,1784159475,1784159595,1784159876.0751355,32,1784159904.348811
1784159188.642761,32,16.375,9.426525075551435,32.0,7,8,8,9,48016.0,1500.5,3757.0,5.566846374276867,6.33229506391797,2.922075430758845,0.9742781759522073,1784159175,1784159475,1784159595,1784159876.0751355,32,1784159904.348811
1784159188.6664193,32,16.375,9.426525075551435,32.0,7,8,8,9,48001.0,1500.03125,3757.0,5.565886720252779,6.332437191386327,2.9210392031076133,0.9744579803696745,1784159175,1784159475,1784159595,1784159876.0751355,32,1784159904.348811
1784159189.6739905,5,10.8,5.912698199637792,16.0,1,3,1,0,25.0,5.0,8.0,2.0813781191217036,3.0,3.455516535046398,1.035804206488414,1784159175,1784159475,1784159595,1784159876.0751355,32,1784159904.348811
1784159189.6807482,5,10.8,5.912698199637792,16.0,1,3,1,0,25.0,5.0,8.0,2.0813781191217036,3.0,3.455516535046398,1.035804206488414,1784159175,1784159475,1784159595,1784159876.0751355,32,1784159904.348811
1784159189.6849468,5,10.8,5.912698199637792,16.0,1,3,1,0,25.0,5.0,8.0,2.0813781191217036,3.0,3.455516535046398,1.035804206488414,1784159175,1784159475,1784159595,1784159876.0751355,32,1784159904.348811
1784159189.6891575,5,10.8,5.912698199637792,16.0,1,3,1,0,25.0,5.0,8.0,2.0813781191217036,3.0,3.455516535046398,1.035804206488414,1784159175,1784159475,1784159595,1784159876.0751355,32,1784159904.348811
1784159189.709489,32,16.375,9.426525075551435,32.0,7,8,8,9,48010.0,1500.3125,3757.0,5.5665020416707245,6.336012269152614,2.921592697831084,0.973979612440158,1784159175,1784159475,1784159595,1784159876.0751355,32,1784159904.348811
1784159190.7191658,4,11.25,6.53356717268599,16.0,1,2,1,0,15.0,3.75,5.0,1.80720467262397,2.321928094887362,3.556566637548487,1.168663595555014,1784159175,1784159475,1784159595,1784159876.0751355,32,1784159904.348811
1784159190.7264335,4,11.25,6.53356717268599,16.0,1,2,1,0,15.0,3.75,5.0,1.80720467262397,2.321928094887362,3.556566637548487,1.168663595555014,1784159175,1784159475,1784159595,1784159876.0751355,32,1784159904.348811
