ts,n_active,page_id_mean,page_id_std,page_id_max,region_low,region_midlow,region_midhigh,region_high,change_volume_sum,change_volume_mean,change_volume_max,entropy_changed_mean,entropy_changed_max,entropy_full_mean,entropy_full_std,warmup_start_ts,controller_attached_ts,test_phase_start_ts,action_ts,max_page,action2_ts
1784167698.166556,4,11.25,6.53356717268599,16.0,1,2,1,0,22.0,5.5,9.0,1.6428473073629997,3.0,3.5529116743215163,1.1630379055518858,1784167691,1784167991,1784168111,1784168401.5281332,32,1784168429.7938824
1784167698.1719675,4,11.25,6.53356717268599,16.0,1,2,1,0,22.0,5.5,9.0,1.6428473073629997,3.0,3.5529116743215163,1.1630379055518858,1784167691,1784167991,1784168111,1784168401.5281332,32,1784168429.7938824
1784167698.1767628,4,11.25,6.53356717268599,16.0,1,2,1,0,22.0,5.5,9.0,1.6428473073629997,3.0,3.5529116743215163,1.1630379055518858,1784167691,1784167991,1784168111,1784168401.5281332,32,1784168429.7938824
1784167698.181243,4,11.25,6.53356717268599,16.0,1,2,1,0,22.0,5.5,9.0,1.6428473073629997,3.0,3.5529116743215163,1.1630379055518858,1784167691,1784167991,1784168111,1784168401.5281332,32,1784168429.7938824
1784167698.1859553,4,11.25,6.53356717268599,16.0,1,2,1,0,22.0,5.5,9.0,1.6428473073629997,3.0,3.5529116743215163,1.1630379055518858,1784167691,1784167991,1784168111,1784168401.5281332,32,1784168429.7938824
1784167698.1907809,4,11.25,6.53356717268599,16.0,1,2,1,0,22.0,5.5,9.0,1.6428473073629997,3.0,3.5529116743215163,1.1630379055518858,1784167691,1784167991,1784168111,1784168401.5281332,32,1784168429.7938824
1784167698.1951644,4,11.25,6.53356717268599,16.0,1,2,1,0,22.0,5.5,9.0,1.6428473073629997,3.0,3.5529116743215163,1.1630379055518858,1784167691,1784167991,1784168111,1784168401.5281332,32,1784168429.7938824
1784167698.1995535,4,11.25,6.53356717268599,16.0,1,2,1,0,22.0,5.5,9.0,1.6428473073629997,3.0,3.5529116743215163,1.1630379055518858,1784167691,1784167991,1784168111,1784168401.5281332,32,1784168429.7938824
1784167698.2038083,4,11.25,6.53356717268599,16.0,1,2,1,0,22.0,5.5,9.0,1.6428473073629997,3.0,3.5529116743215163,1.1630379055518858,1784167691,1784167991,1784168111,1784168401.5281332,32,1784168429.7938824
1784167698.2082567,4,11.25,6.53356717268599,16.0,1,2,1,0,22.0,5.5,9.0,1.6428473073629997,3.0,3.5529116743215163,1.1630379055518858,1784167691,1784167991,1784168111,1784168401.5281332,32,1784168429.7938824
1784167698.2127824,4,11.25,6.53356717268599,16.0,1,2,1,0,22.0,5.5,9.0,1.6428473073629997,3.0,3.5529116743215163,1.1630379055518858,1784167691,1784167991,1784168111,1784168401.5281332,32,1784168429.7938824
1784167698.217002,4,11.25,6.53356717268599,16.0,1,2,1,0,22.0,5.5,9.0,1.6428473073629997,3.0,3.5529116743215163,1.1630379055518858,1784167691,1784167991,1784168111,1784168401.5281332,32,1784168429.7938824
1784167698.221076,4,11.25,6.53356717268599,16.0,1,2,1,0,22.0,5.5,9.0,1.6428473073629997,3.0,3.5529116743215163,1.1630379055518858,1784167691,1784167991,1784168111,1784168401.5281332,32,1784168429.7938824
1784167698.2252982,4,11.25,6.53356717268599,16.0,1,2,1,0,22.0,5.5,9.0,1.6428473073629997,3.0,3.5529116743215163,1.1630379055518858,1784167691,1784167991,1784168111,1784168401.5281332,32,1784168429.7938824
1784167698.229508,4,11.25,6.53356717268599,16.0,1,2,1,0,22.0,5.5,9.0,1.6428473073629997,3.0,3.5529116743215163,1.1630379055518858,1784167691,1784167991,1784168111,1784168401.5281332,32,1784168429.7938824
1784167698.2333858,4,11.25,6.53356717268599,16.0,1,2,1,0,22.0,5.5,9.0,1.6428473073629997,3.0,3.5529116743215163,1.1630379055518858,1784167691,1784167991,1784168111,1784168401.5281332,32,1784168429.7938824
1784167698.237498,4,11.25,6.53356717268599,16.0,1,2,1,0,22.0,5.5,9.0,1.6428473073629997,3.0,3.5529116743215163,1.1630379055518858,1784167691,1784167991,1784168111,1784168401.5281332,32,1784168429.7938824
1784167698.2414072,4,11.25,6.53356717268599,16.0,1,2,1,0,22.0,5.5,9.0,1.6428473073629997,3.0,3.5529116743215163,1.1630379055518858,1784167691,1784167991,1784168111,1784168401.5281332,32,1784168429.7938824
1784167698.2455027,4,11.25,6.53356717268599,16.0,1,2,1,0,22.0,5.5,9.0,1.6428473073629997,3.0,3.5529116743215163,1.1630379055518858,1784167691,1784167991,1784168111,1784168401.5281332,32,1784168429.7938824
1784167698.2492688,4,11.25,6.53356717268599,16.0,1,2,1,0,22.0,5.5,9.0,1.6428473073629997,3.0,3.5529116743215163,1.1630379055518858,1784167691,1784167991,1784168111,1784168401.5281332,32,1784168429.7938824
1784167698.2531428,4,11.25,6.53356717268599,16.0,1,2,1,0,22.0,5.5,9.0,1.6428473073629997,3.0,3.5529116743215163,1.1630379055518858,1784167691,1784167991,1784168111,1784168401.5281332,32,1784168429.7938824
1784167698.2568226,4,11.25,6.53356717268599,16.0,1,2,1,0,22.0,5.5,9.0,1.6428473073629997,3.0,3.5529116743215163,1.1630379055518858,1784167691,1784167991,1784168111,1784168401.5281332,32,1784168429.7938824
1784167698.260634,4,11.25,6.53356717268599,16.0,1,2,1,0,22.0,5.5,9.0,1.6428473073629997,3.0,3.5529116743215163,1.1630379055518858,1784167691,1784167991,1784168111,1784168401.5281332,32,1784168429.7938824
1784167698.2642865,4,11.25,6.53356717268599,16.0,1,2,1,0,22.0,5.5,9.0,1.6428473073629997,3.0,3.5529116743215163,1.1630379055518858,1784167691,1784167991,1784168111,1784168401.5281332,32,1784168429.7938824
1784167698.2680192,4,11.25,6.53356717268599,16.0,1,2,1,0,22.0,5.5,9.0,1.6428473073629997,3.0,3.5529116743215163,1.1630379055518858,1784167691,1784167991,1784168111,1784168401.5281332,32,1784168429.7938824
1784167698.2716422,4,11.25,6.53356717268599,16.0,1,2,1,0,22.0,5.5,9.0,1.6428473073629997,3.0,3.5529116743215163,1.1630379055518858,1784167691,1784167991,1784168111,1784168401.5281332,32,1784168429.7938824
1784167698.275015,4,11.25,6.53356717268599,16.0,1,2,1,0,22.0,5.5,9.0,1.6428473073629997,3.0,3.5529116743215163,1.1630379055518858,1784167691,1784167991,1784168111,1784168401.5281332,32,1784168429.7938824
1784167698.3231478,32,16.375,9.426525075551435,32.0,7,8,8,9,47969.0,1499.03125,3743.0,5.570480996646878,6.421855114414035,2.9203376815881015,0.970315008590542,1784167691,1784167991,1784168111,1784168401.5281332,32,1784168429.7938824
1784167699.3611748,32,16.375,9.426525075551435,32.0,7,8,8,9,47970.0,1499.0625,3743.0,5.569850016851319,6.409390824377589,2.9201249788904273,0.9701250952799759,1784167691,1784167991,1784168111,1784168401.5281332,32,1784168429.7938824
1784167700.403721,32,16.375,9.426525075551435,32.0,7,8,8,9,47970.0,1499.0625,3743.0,5.569906218754678,6.4114567089072505,2.9200864563990954,0.9699034156595258,1784167691,1784167991,1784168111,1784168401.5281332,32,1784168429.7938824
1784167701.451864,32,16.375,9.426525075551435,32.0,7,8,8,9,47970.0,1499.0625,3743.0,5.5697704274114805,6.410736980091418,2.9200703320560755,0.9700237782885662,1784167691,1784167991,1784168111,1784168401.5281332,32,1784168429.7938824
1784167702.4970007,32,16.375,9.426525075551435,32.0,7,8,8,9,47978.0,1499.3125,3743.0,5.570171676058525,6.416418652588559,2.920304162727831,0.9689235105496384,1784167691,1784167991,1784168111,1784168401.5281332,32,1784168429.7938824
1784167702.5229788,32,16.375,9.426525075551435,32.0,7,8,8,9,47982.0,1499.4375,3743.0,5.569722670356972,6.413821694076365,2.9202752198308692,0.9688724578107467,1784167691,1784167991,1784168111,1784168401.5281332,32,1784168429.7938824
1784167703.5316148,6,13.5,8.098353742170895,27.0,1,3,1,1,41.0,6.833333333333333,11.0,2.2267599576635093,3.4594316186372978,3.4494103472112716,0.9078169904204123,1784167691,1784167991,1784168111,1784168401.5281332,32,1784168429.7938824
1784167703.5389512,6,13.5,8.098353742170895,27.0,1,3,1,1,41.0,6.833333333333333,11.0,2.2267599576635093,3.4594316186372978,3.4494103472112716,0.9078169904204123,1784167691,1784167991,1784168111,1784168401.5281332,32,1784168429.7938824
1784167703.5430703,6,13.5,8.098353742170895,27.0,1,3,1,1,41.0,6.833333333333333,11.0,2.2267599576635093,3.4594316186372978,3.4494103472112716,0.9078169904204123,1784167691,1784167991,1784168111,1784168401.5281332,32,1784168429.7938824
1784167703.5471027,6,13.5,8.098353742170895,27.0,1,3,1,1,41.0,6.833333333333333,11.0,2.2267599576635093,3.4594316186372978,3.4494103472112716,0.9078169904204123,1784167691,1784167991,1784168111,1784168401.5281332,32,1784168429.7938824
1784167703.5663345,32,16.375,9.426525075551435,32.0,7,8,8,9,47980.0,1499.375,3743.0,5.569266890972623,6.410412894376524,2.9199970992784685,0.9687714343359254,1784167691,1784167991,1784168111,1784168401.5281332,32,1784168429.7938824
1784167704.5758436,5,10.8,5.912698199637792,16.0,1,3,1,0,42.0,8.4,13.0,2.624232258728134,3.321928094887362,3.4604725302374106,1.0142899615295227,1784167691,1784167991,1784168111,1784168401.5281332,32,1784168429.7938824
1784167704.5819848,5,10.8,5.912698199637792,16.0,1,3,1,0,42.0,8.4,13.0,2.624232258728134,3.321928094887362,3.4604725302374106,1.0142899615295227,1784167691,1784167991,1784168111,1784168401.5281332,32,1784168429.7938824
1784167704.585858,5,10.8,5.912698199637792,16.0,1,3,1,0,42.0,8.4,13.0,2.624232258728134,3.321928094887362,3.4604725302374106,1.0142899615295227,1784167691,1784167991,1784168111,1784168401.5281332,32,1784168429.7938824
1784167704.5901296,5,10.8,5.912698199637792,16.0,1,3,1,0,42.0,8.4,13.0,2.624232258728134,3.321928094887362,3.4604725302374106,1.0142899615295227,1784167691,1784167991,1784168111,1784168401.5281332,32,1784168429.7938824
1784167704.6093602,32,16.375,9.426525075551435,32.0,7,8,8,9,47983.0,1499.46875,3743.0,5.5692412917566205,6.415107989227714,2.920116915519632,0.9688013852076798,1784167691,1784167991,1784168111,1784168401.5281332,32,1784168429.7938824
1784167705.6188314,5,10.8,5.912698199637792,16.0,1,3,1,0,35.0,7.0,14.0,1.7385662349318654,2.699513850319966,3.4582982054243674,1.0174700405299315,1784167691,1784167991,1784168111,1784168401.5281332,32,1784168429.7938824
1784167705.6248572,5,10.8,5.912698199637792,16.0,1,3,1,0,35.0,7.0,14.0,1.7385662349318654,2.699513850319966,3.4582982054243674,1.0174700405299315,1784167691,1784167991,1784168111,1784168401.5281332,32,1784168429.7938824
1784167705.6285875,5,10.8,5.912698199637792,16.0,1,3,1,0,35.0,7.0,14.0,1.7385662349318654,2.699513850319966,3.4582982054243674,1.0174700405299315,1784167691,1784167991,1784168111,1784168401.5281332,32,1784168429.7938824
1784167705.6323235,5,10.8,5.912698199637792,16.0,1,3,1,0,35.0,7.0,14.0,1.7385662349318654,2.699513850319966,3.4582982054243674,1.0174700405299315,1784167691,1784167991,1784168111,1784168401.5281332,32,1784168429.7938824
1784167705.6524055,32,16.375,9.426525075551435,32.0,7,8,8,9,47975.0,1499.21875,3743.0,5.569266640153562,6.411239871594593,2.9197771772675933,0.9690363575752093,1784167691,1784167991,1784168111,1784168401.5281332,32,1784168429.7938824
1784167706.66158,6,13.5,8.098353742170895,27.0,1,3,1,1,54.0,9.0,24.0,2.1354464201661245,3.2295739585136225,3.4503654784489197,0.9073486308265223,1784167691,1784167991,1784168111,1784168401.5281332,32,1784168429.7938824
1784167706.6679392,6,13.5,8.098353742170895,27.0,1,3,1,1,54.0,9.0,24.0,2.1354464201661245,3.2295739585136225,3.4503654784489197,0.9073486308265223,1784167691,1784167991,1784168111,1784168401.5281332,32,1784168429.7938824
1784167706.671934,6,13.5,8.098353742170895,27.0,1,3,1,1,54.0,9.0,24.0,2.1354464201661245,3.2295739585136225,3.4503654784489197,0.9073486308265223,1784167691,1784167991,1784168111,1784168401.5281332,32,1784168429.7938824
1784167706.6756802,6,13.5,8.098353742170895,27.0,1,3,1,1,54.0,9.0,24.0,2.1354464201661245,3.2295739585136225,3.4503654784489197,0.9073486308265223,1784167691,1784167991,1784168111,1784168401.5281332,32,1784168429.7938824
1784167706.6959865,32,16.375,9.426525075551435,32.0,7,8,8,9,47980.0,1499.375,3743.0,5.569757392428123,6.415359447962994,2.920176186385528,0.9688017616937858,1784167691,1784167991,1784168111,1784168401.5281332,32,1784168429.7938824
1784167707.7050474,5,14.4,8.593020423576334,27.0,1,2,1,1,32.0,6.4,11.0,2.4065977761824966,3.4594316186372978,3.526466562023205,0.9961341651644691,1784167691,1784167991,1784168111,1784168401.5281332,32,1784168429.7938824
1784167707.711332,5,14.4,8.593020423576334,27.0,1,2,1,1,32.0,6.4,11.0,2.4065977761824966,3.4594316186372978,3.526466562023205,0.9961341651644691,1784167691,1784167991,1784168111,1784168401.5281332,32,1784168429.7938824
1784167707.7473764,32,16.375,9.426525075551435,32.0,7,8,8,9,47982.0,1499.4375,3743.0,5.570581464002439,6.415074807683401,2.9206951339777127,0.9695242769123723,1784167691,1784167991,1784168111,1784168401.5281332,32,1784168429.7938824
1784167708.7899456,32,16.375,9.426525075551435,32.0,7,8,8,9,47983.0,1499.46875,3743.0,5.570274086230642,6.4175784370595945,2.9206130578102636,0.9695079651260743,1784167691,1784167991,1784168111,1784168401.5281332,32,1784168429.7938824
1784167709.8328023,32,16.375,9.426525075551435,32.0,7,8,8,9,47986.0,1499.5625,3743.0,5.571268541064059,6.417252963478543,2.921167938543495,0.9701255735390879,1784167691,1784167991,1784168111,1784168401.5281332,32,1784168429.7938824
1784167710.8755343,32,16.375,9.426525075551435,32.0,7,8,8,9,47982.0,1499.4375,3743.0,5.5703968454876085,6.411197118813671,2.9206010224085306,0.969404174325029,1784167691,1784167991,1784168111,1784168401.5281332,32,1784168429.7938824
1784167711.9183283,32,16.375,9.426525075551435,32.0,7,8,8,9,47982.0,1499.4375,3743.0,5.570435799661008,6.417877338152234,2.9206589881233342,0.9696167304040851,1784167691,1784167991,1784168111,1784168401.5281332,32,1784168429.7938824
1784167712.9637718,32,16.375,9.426525075551435,32.0,7,8,8,9,47971.0,1499.09375,3743.0,5.56977768100027,6.4157579958554125,2.91980709844199,0.9696861659124266,1784167691,1784167991,1784168111,1784168401.5281332,32,1784168429.7938824
