ts,n_active,page_id_mean,page_id_std,page_id_max,region_low,region_midlow,region_midhigh,region_high,change_volume_sum,change_volume_mean,change_volume_max,entropy_changed_mean,entropy_changed_max,entropy_full_mean,entropy_full_std,warmup_start_ts,controller_attached_ts,test_phase_start_ts,action_ts,max_page
1784131443.999949,4,11.25,6.53356717268599,16.0,1,2,1,0,31.0,7.75,19.0,2.376140218024033,3.997670276487613,3.5629767794244445,1.1630640416236449,1784131437,1784131737,1784131857,1784132146.7115602,32
1784131444.0053053,4,11.25,6.53356717268599,16.0,1,2,1,0,31.0,7.75,19.0,2.376140218024033,3.997670276487613,3.5629767794244445,1.1630640416236449,1784131437,1784131737,1784131857,1784132146.7115602,32
1784131444.0097227,4,11.25,6.53356717268599,16.0,1,2,1,0,31.0,7.75,19.0,2.376140218024033,3.997670276487613,3.5629767794244445,1.1630640416236449,1784131437,1784131737,1784131857,1784132146.7115602,32
1784131444.0141983,4,11.25,6.53356717268599,16.0,1,2,1,0,31.0,7.75,19.0,2.376140218024033,3.997670276487613,3.5629767794244445,1.1630640416236449,1784131437,1784131737,1784131857,1784132146.7115602,32
1784131444.0187428,4,11.25,6.53356717268599,16.0,1,2,1,0,31.0,7.75,19.0,2.376140218024033,3.997670276487613,3.5629767794244445,1.1630640416236449,1784131437,1784131737,1784131857,1784132146.7115602,32
1784131444.0230973,4,11.25,6.53356717268599,16.0,1,2,1,0,31.0,7.75,19.0,2.376140218024033,3.997670276487613,3.5629767794244445,1.1630640416236449,1784131437,1784131737,1784131857,1784132146.7115602,32
1784131444.0275855,4,11.25,6.53356717268599,16.0,1,2,1,0,31.0,7.75,19.0,2.376140218024033,3.997670276487613,3.5629767794244445,1.1630640416236449,1784131437,1784131737,1784131857,1784132146.7115602,32
1784131444.03196,4,11.25,6.53356717268599,16.0,1,2,1,0,31.0,7.75,19.0,2.376140218024033,3.997670276487613,3.5629767794244445,1.1630640416236449,1784131437,1784131737,1784131857,1784132146.7115602,32
1784131444.0361032,4,11.25,6.53356717268599,16.0,1,2,1,0,31.0,7.75,19.0,2.376140218024033,3.997670276487613,3.5629767794244445,1.1630640416236449,1784131437,1784131737,1784131857,1784132146.7115602,32
1784131444.0402417,4,11.25,6.53356717268599,16.0,1,2,1,0,31.0,7.75,19.0,2.376140218024033,3.997670276487613,3.5629767794244445,1.1630640416236449,1784131437,1784131737,1784131857,1784132146.7115602,32
1784131444.0442767,4,11.25,6.53356717268599,16.0,1,2,1,0,31.0,7.75,19.0,2.376140218024033,3.997670276487613,3.5629767794244445,1.1630640416236449,1784131437,1784131737,1784131857,1784132146.7115602,32
1784131444.0484855,4,11.25,6.53356717268599,16.0,1,2,1,0,31.0,7.75,19.0,2.376140218024033,3.997670276487613,3.5629767794244445,1.1630640416236449,1784131437,1784131737,1784131857,1784132146.7115602,32
1784131444.052468,4,11.25,6.53356717268599,16.0,1,2,1,0,31.0,7.75,19.0,2.376140218024033,3.997670276487613,3.5629767794244445,1.1630640416236449,1784131437,1784131737,1784131857,1784132146.7115602,32
1784131444.0564587,4,11.25,6.53356717268599,16.0,1,2,1,0,31.0,7.75,19.0,2.376140218024033,3.997670276487613,3.5629767794244445,1.1630640416236449,1784131437,1784131737,1784131857,1784132146.7115602,32
1784131444.0603025,4,11.25,6.53356717268599,16.0,1,2,1,0,31.0,7.75,19.0,2.376140218024033,3.997670276487613,3.5629767794244445,1.1630640416236449,1784131437,1784131737,1784131857,1784132146.7115602,32
1784131444.0640738,4,11.25,6.53356717268599,16.0,1,2,1,0,31.0,7.75,19.0,2.376140218024033,3.997670276487613,3.5629767794244445,1.1630640416236449,1784131437,1784131737,1784131857,1784132146.7115602,32
1784131444.0676775,4,11.25,6.53356717268599,16.0,1,2,1,0,31.0,7.75,19.0,2.376140218024033,3.997670276487613,3.5629767794244445,1.1630640416236449,1784131437,1784131737,1784131857,1784132146.7115602,32
1784131444.0713768,4,11.25,6.53356717268599,16.0,1,2,1,0,31.0,7.75,19.0,2.376140218024033,3.997670276487613,3.5629767794244445,1.1630640416236449,1784131437,1784131737,1784131857,1784132146.7115602,32
1784131444.0751927,4,11.25,6.53356717268599,16.0,1,2,1,0,31.0,7.75,19.0,2.376140218024033,3.997670276487613,3.5629767794244445,1.1630640416236449,1784131437,1784131737,1784131857,1784132146.7115602,32
1784131444.0790083,4,11.25,6.53356717268599,16.0,1,2,1,0,31.0,7.75,19.0,2.376140218024033,3.997670276487613,3.5629767794244445,1.1630640416236449,1784131437,1784131737,1784131857,1784132146.7115602,32
