ts,n_changed_pages,change_vol_bytes,entropy_mean,max_page_addr_changed
1779937752.7206511,36,343,1.1874,138584151785472
1779937753.2248793,37,334,1.1664,138584155455488
1779937753.7703464,35,325,1.1910,138584151785472
1779937754.312688,37,331,1.1831,138584155455488
1779937754.8540363,35,333,1.2230,138584151785472
1779937755.3950493,37,333,1.1710,138584155455488
1779937755.9380648,35,332,1.2321,138584151785472
1779937756.4776733,37,332,1.1832,138584155455488
1779937757.0203881,35,328,1.2004,138584151785472
1779937757.5604951,37,340,1.2234,138584155455488
1779937758.1027622,36,330,1.2038,138584155455488
1779937758.647284,36,332,1.1745,138584151785472
1779937759.1908176,36,338,1.2470,138584155455488
1779937759.7404673,36,329,1.1570,138584151785472
1779937760.2899177,37,334,1.1872,138584155455488
1779937760.8393984,35,328,1.2153,138584151785472
1779937761.3424485,37,334,1.2151,138584155455488
1779937761.8915625,35,330,1.1930,138584151785472
1779937762.4390311,37,349,1.2612,138584155455488
1779937762.9857593,35,326,1.2010,138584151785472
1779937763.5322483,37,340,1.1962,138584155455488
1779937764.0791698,35,373,1.2594,138584151785472
1779937764.6251786,37,333,1.1811,138584155455488
1779937765.1738586,36,332,1.2118,138584155455488
1779937765.7086601,36,333,1.2285,138584151785472
1779937766.2097704,36,334,1.2143,138584155455488
1779937766.7576377,36,332,1.1684,138584151785472
1779937767.3049636,36,334,1.2477,138584155455488
1779937767.8502378,36,328,1.1592,138584151785472
1779937768.396148,37,338,1.2073,138584155455488
1779937768.937539,35,330,1.2306,138584151785472
1779937769.485572,37,335,1.1915,138584155455488
1779937770.0339615,35,329,1.2026,138584151785472
1779937770.5799644,37,333,1.1946,138584155455488
1779937771.1265686,35,327,1.2040,138584151785472
1779937771.673484,37,349,1.2956,138584155455488
1779937772.2199464,36,331,1.2360,138584155455488
1779937772.7652254,36,332,1.1615,138584151785472
1779937773.3129714,36,330,1.2258,138584155455488
1779937773.8584578,36,331,1.1964,138584151785472
1779937774.4045043,37,335,1.2170,138584155455488
1779937774.938967,35,323,1.1853,138584151785472
1779937775.4538212,37,336,1.2046,138584155455488
1779937776.0028925,35,332,1.2174,138584151785472
1779937776.5483952,37,417,1.2285,138584155455488
1779937777.0972111,35,478,1.5834,138584151785472
1779937777.6418507,37,327,1.1612,138584155455488
1779937778.19089,35,326,1.2018,138584151785472
1779937778.7380078,37,339,1.2651,138584155455488
1779937779.282917,36,337,1.2059,138584155455488
1779937779.8317235,36,326,1.1591,138584151785472
1779937780.377561,36,333,1.2265,138584155455488
1779937780.922816,36,325,1.1565,138584151785472
1779937781.4676795,37,333,1.1862,138584155455488
1779937782.0126588,35,328,1.2290,138584151785472
1779937782.545226,37,333,1.1833,138584155455488
1779937783.0899231,35,329,1.2112,138584151785472
1779937783.6335714,37,335,1.2107,138584155455488
1779937784.1786563,35,330,1.1976,138584151785472
1779937784.7227845,37,331,1.1848,138584155455488
1779937785.269178,35,331,1.2278,138584151785472
1779937785.8123798,37,333,1.1694,138584155455488
1779937786.3306983,36,330,1.2160,138584155455488
1779937786.844684,36,329,1.1927,138584151785472
1779937787.3531919,36,333,1.2300,138584155455488
1779937787.8976662,36,328,1.1627,138584151785472
1779937788.445974,36,332,1.2456,138584155455488
1779937788.990906,36,331,1.1619,138584151785472
1779937789.5353525,37,360,1.1971,138584155455488
1779937790.0829747,35,353,1.2693,138584151785472
1779937790.6279912,37,331,1.1758,138584155455488
1779937791.1640034,35,327,1.1988,138584151785472
1779937791.6913943,37,335,1.2388,138584155455488
1779937792.2362802,35,331,1.2328,138584151785472
1779937792.7818978,37,327,1.1665,138584155455488
1779937793.3117657,35,332,1.2266,138584151785472
1779937793.8570776,37,327,1.1625,138584155455488
1779937794.403097,36,337,1.2515,138584155455488
1779937794.9493382,36,331,1.1920,138584151785472
1779937795.4956858,36,335,1.2343,138584155455488
1779937796.0414758,36,338,1.1779,138584151785472
1779937796.5862584,37,331,1.1934,138584155455488
1779937797.1319911,35,343,1.3033,138584151785472
1779937797.6776876,37,331,1.1865,138584155455488
1779937798.2218413,35,336,1.2376,138584151785472
1779937798.7697158,37,331,1.1744,138584155455488
1779937799.319296,35,329,1.2070,138584151785472
1779937799.8669693,37,336,1.2389,138584155455488
1779937800.4150567,36,329,1.2110,138584155455488
1779937800.9634137,36,326,1.1564,138584151785472
1779937801.4722104,36,337,1.2424,138584155455488
1779937802.0176141,36,331,1.1797,138584151785472
