ts,n_changed_pages,change_vol_bytes,entropy_mean,max_page_id_changed
1779847731.0919225,34,0,0.0000,6250
1779847731.6044433,36,327,1.1907,6852
1779847732.1401205,34,328,1.2053,6250
1779847732.6600025,36,327,1.2067,6852
1779847733.1773143,34,332,1.2480,6250
1779847733.695066,36,327,1.2080,6852
1779847734.2162302,34,332,1.2302,6250
1779847734.738426,36,331,1.2310,6852
1779847735.270171,34,341,1.2425,6250
1779847735.7971845,36,326,1.2090,6852
1779847736.3145509,34,334,1.2848,6250
1779847736.830651,36,326,1.2090,6852
1779847737.3643734,34,331,1.2269,6250
1779847737.9003358,36,329,1.2354,6852
1779847738.4330196,34,330,1.2296,6250
1779847738.9713929,36,329,1.2225,6852
1779847739.5067515,34,328,1.2370,6250
1779847740.0338185,36,328,1.2522,6852
1779847740.5600338,34,325,1.2082,6250
1779847741.094403,36,332,1.2527,6852
1779847741.6260588,34,325,1.2052,6250
1779847742.1599178,36,332,1.2214,6852
1779847742.6907258,34,372,1.2476,6250
1779847743.2210639,36,327,1.2196,6852
1779847743.7682538,34,326,1.2123,6250
1779847744.313938,36,331,1.2492,6852
1779847744.8563595,34,327,1.1990,6250
1779847745.4014714,36,324,1.2048,6852
1779847745.9408712,36,334,1.2250,6852
1779847746.4741752,34,328,1.2158,6250
1779847747.0177972,36,332,1.2168,6852
1779847747.5511718,34,328,1.2392,6250
1779847748.094292,36,327,1.2175,6852
1779847748.6309328,34,325,1.1968,6250
1779847749.1576436,36,332,1.2758,6852
1779847749.7004094,34,325,1.2103,6250
1779847750.2403576,36,346,1.2557,6852
1779847750.7657256,36,368,1.3122,6852
1779847751.308317,34,328,1.2161,6250
1779847751.8535867,36,329,1.2387,6852
1779847752.3913636,34,332,1.2410,6250
1779847752.9284167,36,392,1.2460,6852
1779847753.4691978,34,498,1.6339,6250
1779847754.0038753,36,329,1.2116,6852
1779847754.54465,34,326,1.2072,6250
1779847755.0828848,36,330,1.2463,6852
1779847755.6069472,34,318,1.1899,6250
1779847756.1314468,36,326,1.2179,6852
1779847756.667989,34,328,1.2389,6250
1779847757.2046936,36,329,1.2241,6852
1779847757.7329924,34,324,1.2001,6250
1779847758.2693918,36,331,1.2484,6852
1779847758.8029149,34,325,1.2107,6250
1779847759.333034,36,327,1.2206,6852
1779847759.8701358,34,330,1.2408,6250
1779847760.407563,36,328,1.2315,6852
1779847760.9496777,35,333,1.2195,6852
1779847761.4934456,35,333,1.2547,6250
1779847762.0338902,36,327,1.1852,6852
1779847762.571942,34,329,1.2077,6250
1779847763.0903246,36,329,1.2401,6852
1779847763.621587,34,330,1.2476,6250
1779847764.1522882,36,326,1.2143,6852
1779847764.692322,34,332,1.2514,6250
1779847765.2356296,36,327,1.2160,6852
1779847765.7753592,34,332,1.2243,6250
1779847766.3186219,36,384,1.2631,6852
1779847766.8652594,34,326,1.2019,6250
1779847767.4046762,36,328,1.2216,6852
1779847767.9453552,34,326,1.2114,6250
1779847768.4855146,36,334,1.2651,6852
1779847769.028369,34,326,1.2194,6250
1779847769.5732825,36,327,1.2078,6852
1779847770.1178071,35,338,1.2701,6852
1779847770.6476777,35,326,1.2077,6250
1779847771.1813002,36,326,1.1738,6852
1779847771.7106562,34,328,1.2418,6250
1779847772.2489405,36,330,1.2205,6852
1779847772.7832844,34,328,1.2112,6250
1779847773.3220007,36,331,1.2779,6852
1779847773.8482113,34,330,1.2506,6250
1779847774.3786337,36,341,1.3187,6852
1779847774.9127111,34,328,1.2425,6250
1779847775.4475038,36,327,1.2195,6852
1779847775.9822183,34,325,1.2112,6250
1779847776.5305,36,329,1.2461,6852
1779847777.0692518,34,331,1.2531,6250
1779847777.6044507,36,323,1.2094,6852
1779847778.1399305,34,323,1.2443,6250
1779847778.681556,36,335,1.2494,6852
1779847779.2259088,34,413,1.3120,6250
1779847779.7725182,36,473,1.5691,6852
1779847780.2834444,36,352,1.2644,6852
1779847780.822363,34,336,1.2243,6250
1779847781.3628979,36,329,1.2172,6852
1779847781.902403,34,328,1.2126,6250
1779847782.43687,36,332,1.2452,6852
1779847782.981375,34,330,1.2196,6250
1779847783.5259094,36,329,1.2114,6852
1779847784.0718887,34,421,1.2669,6250
1779847784.6031444,36,423,1.2777,6852
1779847785.143667,36,336,1.2181,6852
1779847785.6824334,34,331,1.2495,6250
1779847786.2095358,36,328,1.2161,6852
1779847786.743815,34,328,1.2347,6250
1779847787.2790966,36,333,1.2741,6852
1779847787.8231316,34,324,1.2130,6250
1779847788.352847,36,328,1.2176,6852
1779847788.891952,34,331,1.2483,6250
1779847789.4208095,36,330,1.2280,6852
1779847789.9634643,34,349,1.2224,6250
1779847790.5030236,36,354,1.2527,6852
1779847791.0316107,34,330,1.2207,6250
1779847791.5681567,36,325,1.2082,6852
1779847792.1044402,34,334,1.2590,6250
1779847792.6375518,36,325,1.2031,6852
1779847793.1756325,34,330,1.2198,6250
1779847793.71474,36,333,1.2494,6852
1779847794.2513406,34,331,1.2221,6250
1779847794.787631,36,327,1.2109,6852
1779847795.3325863,34,331,1.2423,6250
1779847795.862447,36,327,1.1974,6852
1779847796.4014783,35,332,1.2301,6852
1779847796.9428139,35,331,1.2720,6250
1779847797.486842,36,333,1.2007,6852
1779847798.0232823,34,347,1.2633,6250
1779847798.5633242,36,329,1.2401,6852
1779847799.107295,34,326,1.2119,6250
1779847799.6513162,36,329,1.2178,6852
1779847800.1963568,34,332,1.2415,6250
1779847800.7359617,36,326,1.2126,6852
1779847801.2789094,34,327,1.2012,6250
1779847801.7999482,36,332,1.2310,6852
1779847802.330197,34,324,1.2128,6250
1779847802.8725877,36,367,1.2729,6852
1779847803.4131322,34,520,1.5023,6250
1779847803.9512148,36,326,1.2063,6852
1779847804.4939594,34,327,1.2119,6250
1779847805.0110214,36,331,1.2451,6852
1779847805.5363615,34,326,1.2186,6250
1779847806.0618908,36,326,1.2143,6852
1779847806.598285,34,333,1.2492,6250
1779847807.1396494,36,328,1.2073,6852
1779847807.6754112,36,330,1.1894,6852
1779847808.2158759,34,330,1.2409,6250
1779847808.7598438,36,325,1.2127,6852
1779847809.2935874,34,329,1.2187,6250
1779847809.830856,36,329,1.2378,6852
1779847810.33776,36,362,1.3128,6852
1779847810.8761024,35,329,1.2247,6250
1779847811.3988695,36,334,1.2304,6852
1779847811.9287016,34,333,1.2191,6250
1779847812.4452598,36,331,1.2709,6852
1779847812.9632285,34,329,1.2128,6250
1779847813.506041,36,331,1.2256,6852
1779847814.0464947,34,375,1.2412,6250
1779847814.566014,36,326,1.2025,6852
1779847815.0957131,34,328,1.2196,6250
1779847815.6326802,36,331,1.2433,6852
1779847816.1645212,34,329,1.2206,6250
1779847816.696225,36,328,1.2225,6852
1779847817.223758,34,330,1.2477,6250
1779847817.7455623,36,323,1.2088,6852
1779847818.2686377,34,327,1.2097,6250
1779847818.7996686,36,326,1.2044,6852
1779847819.3264446,34,331,1.2380,6250
1779847819.855326,36,326,1.2031,6852
1779847820.3777452,34,328,1.2138,6250
1779847820.9112594,36,334,1.2907,6852
1779847821.4470851,34,331,1.2558,6250
1779847821.9736166,36,336,1.2078,6852
1779847822.509574,34,333,1.2366,6250
1779847823.0267186,36,331,1.2025,6852
1779847823.5448947,34,324,1.1974,6250
1779847824.065824,36,330,1.2286,6852
1779847824.5984013,34,331,1.2125,6250
1779847825.1194549,36,327,1.2038,6852
1779847825.6490288,34,333,1.2748,6250
1779847826.1840143,36,329,1.2321,6852
1779847826.7215664,34,357,1.2428,6250
1779847827.2415078,36,520,1.5195,6852
1779847827.7574227,34,324,1.2016,6250
1779847828.2858686,36,336,1.2339,6852
1779847828.8072987,34,328,1.2369,6250
