ts,n_changed_pages,change_vol_bytes,entropy_mean,max_page_addr_changed
1779937758.6924496,36,341,1.1643,129078357360640
1779937759.2410007,37,341,1.1976,129078360174592
1779937759.7879794,35,325,1.1876,129078357360640
1779937760.336478,37,341,1.2134,129078360174592
1779937760.8864844,35,326,1.1905,129078357360640
1779937761.4329247,37,336,1.2054,129078360174592
1779937761.980874,35,333,1.2439,129078357360640
1779937762.5289237,37,340,1.1903,129078360174592
1779937763.0733469,35,328,1.2026,129078357360640
1779937763.618335,37,332,1.2078,129078360174592
1779937764.1630716,36,332,1.2131,129078360174592
1779937764.6632614,36,329,1.1709,129078357360640
1779937765.2090752,36,334,1.2435,129078360174592
1779937765.7441933,36,332,1.1707,129078357360640
1779937766.2917597,37,335,1.1976,129078360174592
1779937766.8384259,35,329,1.2291,129078357360640
1779937767.3846433,37,336,1.1920,129078360174592
1779937767.9084408,35,324,1.1767,129078357360640
1779937768.4542973,37,337,1.2363,129078360174592
1779937768.997192,35,331,1.1984,129078357360640
1779937769.5435305,37,340,1.1833,129078360174592
1779937770.0901816,35,372,1.2661,129078357360640
1779937770.6339011,37,332,1.1618,129078360174592
1779937771.178353,36,328,1.1989,129078360174592
1779937771.7224746,36,336,1.2309,129078357360640
1779937772.2660449,36,330,1.2156,129078360174592
1779937772.8097298,36,328,1.1671,129078357360640
1779937773.3562155,37,336,1.2187,129078360174592
1779937773.895337,35,325,1.1871,129078357360640
1779937774.4400709,37,337,1.1888,129078360174592
1779937774.984363,35,329,1.2233,129078357360640
1779937775.5294473,37,336,1.1815,129078360174592
1779937776.0756276,35,329,1.2140,129078357360640
1779937776.6220694,37,333,1.2045,129078360174592
1779937777.168063,35,330,1.1967,129078357360640
1779937777.713585,37,348,1.3213,129078360174592
1779937778.262236,36,334,1.2440,129078360174592
1779937778.8071265,36,339,1.1993,129078357360640
1779937779.3552687,36,332,1.2199,129078360174592
1779937779.902693,36,330,1.1859,129078357360640
1779937780.4457858,37,335,1.2155,129078360174592
1779937780.9838974,35,329,1.1963,129078357360640
1779937781.5287898,37,338,1.2087,129078360174592
1779937782.0687647,35,331,1.2043,129078357360640
1779937782.6077824,37,418,1.2381,129078360174592
1779937783.1468718,35,477,1.5883,129078357360640
1779937783.685677,37,329,1.1655,129078360174592
1779937784.2258325,35,328,1.1993,129078357360640
1779937784.7643511,37,338,1.2533,129078360174592
1779937785.2934484,36,331,1.2133,129078360174592
1779937785.8324368,36,327,1.1543,129078357360640
1779937786.3721962,36,335,1.2312,129078360174592
1779937786.9115856,36,327,1.1656,129078357360640
1779937787.4512525,37,335,1.1963,129078360174592
1779937787.9920638,35,327,1.2226,129078357360640
1779937788.515626,37,333,1.1981,129078360174592
1779937789.0236483,35,326,1.1966,129078357360640
1779937789.5665226,37,337,1.2146,129078360174592
1779937790.1115174,35,325,1.1896,129078357360640
1779937790.6563888,37,332,1.1780,129078360174592
1779937791.2017925,35,329,1.2205,129078357360640
1779937791.745228,37,332,1.1647,129078360174592
1779937792.2891643,35,330,1.2081,129078357360640
1779937792.832789,37,329,1.1895,129078360174592
1779937793.3407362,36,333,1.2572,129078360174592
1779937793.884776,36,327,1.1582,129078357360640
1779937794.429239,36,334,1.2415,129078360174592
1779937794.9730952,36,330,1.1591,129078357360640
1779937795.5160217,37,359,1.2175,129078360174592
1779937796.060078,35,362,1.2682,129078357360640
1779937796.6030316,37,332,1.1814,129078360174592
1779937797.1473641,35,324,1.1885,129078357360640
1779937797.690413,37,336,1.2225,129078360174592
1779937798.2317894,35,329,1.2195,129078357360640
1779937798.7701693,37,328,1.1791,129078360174592
1779937799.2719705,35,330,1.2199,129078357360640
1779937799.807909,37,331,1.1667,129078360174592
1779937800.3462255,35,330,1.2174,129078357360640
1779937800.881297,37,335,1.2120,129078360174592
1779937801.4169657,36,332,1.2135,129078360174592
1779937801.957547,36,328,1.1644,129078357360640
1779937802.4940035,36,332,1.2387,129078360174592
1779937803.0303116,36,330,1.1687,129078357360640
1779937803.5689301,37,342,1.2900,129078360174592
1779937804.1072745,35,328,1.2186,129078357360640
1779937804.6456807,37,336,1.2029,129078360174592
1779937805.185668,35,327,1.1988,129078357360640
1779937805.7317727,37,336,1.2456,129078360174592
1779937806.2563317,35,330,1.2017,129078357360640
1779937806.7854438,37,329,1.1769,129078360174592
1779937807.3227096,35,329,1.2240,129078357360640
