ts,n_changed_pages,change_vol_bytes,entropy_mean,max_page_addr_changed
1779937753.0731013,36,341,1.1658,124529116676096
1779937753.6022992,36,338,1.2202,124529119748096
1779937754.111366,36,327,1.1704,124529116676096
1779937754.655946,37,331,1.1713,124529119748096
1779937755.202158,35,331,1.2306,124529116676096
1779937755.747489,37,335,1.1802,124529119748096
1779937756.2932668,35,328,1.2027,124529116676096
1779937756.8414729,37,337,1.2103,124529119748096
1779937757.3538144,35,332,1.2150,124529116676096
1779937757.8999555,37,333,1.1871,124529119748096
1779937758.446926,35,333,1.2166,124529116676096
1779937758.990908,37,336,1.1827,124529119748096
1779937759.5300333,36,332,1.2113,124529119748096
1779937760.0698638,36,339,1.2209,124529116676096
1779937760.609289,36,333,1.2242,124529119748096
1779937761.149887,36,329,1.1656,124529116676096
1779937761.694723,37,344,1.2361,124529119748096
1779937762.2336597,35,333,1.2031,124529116676096
1779937762.7716815,37,333,1.1927,124529119748096
1779937763.3148968,35,331,1.2188,124529116676096
1779937763.817028,37,335,1.1844,124529119748096
1779937764.3248255,35,374,1.1819,124529116676096
1779937764.838557,37,333,1.2029,124529119748096
1779937765.3566206,35,328,1.1989,124529116676096
1779937765.8776073,37,332,1.1798,124529119748096
1779937766.4041457,35,333,1.2668,124529116676096
1779937766.9342966,37,335,1.1833,124529119748096
1779937767.4758701,35,327,1.1966,124529116676096
1779937768.0162344,37,336,1.2139,124529119748096
1779937768.560538,36,337,1.2270,124529119748096
1779937769.0995107,36,332,1.1780,124529116676096
1779937769.62606,36,335,1.2372,124529119748096
1779937770.171216,36,336,1.1782,124529116676096
1779937770.715206,36,330,1.1927,124529119748096
1779937771.262528,36,332,1.1974,124529116676096
1779937771.792375,37,349,1.2627,124529119748096
1779937772.3358777,35,332,1.2278,124529116676096
1779937772.8774521,37,335,1.2056,124529119748096
1779937773.427391,35,330,1.2034,124529116676096
1779937773.972131,37,333,1.1707,124529119748096
1779937774.5163276,35,332,1.2250,124529116676096
1779937775.0182877,37,330,1.1765,124529119748096
1779937775.527392,35,329,1.2029,124529116676096
1779937776.0426579,37,336,1.2005,124529119748096
1779937776.5641143,35,332,1.2214,124529116676096
1779937777.1008148,37,493,1.3163,124529119748096
1779937777.6365294,36,401,1.4654,124529119748096
1779937778.1720717,36,330,1.1612,124529116676096
1779937778.7073305,36,332,1.2229,124529119748096
1779937779.233933,36,340,1.2418,124529116676096
1779937779.752043,36,330,1.2098,124529119748096
1779937780.27272,36,331,1.1575,124529116676096
1779937780.794315,36,332,1.2225,124529119748096
1779937781.3169425,36,328,1.1686,124529116676096
1779937781.8663108,37,334,1.1865,124529119748096
1779937782.407898,35,330,1.2240,124529116676096
1779937782.9503474,37,335,1.1932,124529119748096
1779937783.4912298,35,328,1.2097,124529116676096
1779937784.0311544,37,338,1.2119,124529119748096
1779937784.5742037,35,325,1.1988,124529116676096
1779937785.1151788,37,334,1.1772,124529119748096
1779937785.6550732,35,334,1.2234,124529116676096
1779937786.1952202,37,336,1.1762,124529119748096
1779937786.73588,36,326,1.1784,124529119748096
1779937787.2756073,36,335,1.2344,124529116676096
1779937787.8186765,36,331,1.2152,124529119748096
1779937788.3629017,36,330,1.1642,124529116676096
1779937788.9028292,37,338,1.2123,124529119748096
1779937789.4456384,35,328,1.1890,124529116676096
1779937789.9880757,37,357,1.1845,124529119748096
1779937790.5287125,35,352,1.2665,124529116676096
1779937791.0717354,37,328,1.1740,124529119748096
1779937791.6146324,35,330,1.2057,124529116676096
1779937792.1550574,37,340,1.2510,124529119748096
1779937792.6823199,35,329,1.2097,124529116676096
1779937793.222445,37,334,1.1927,124529119748096
1779937793.7621386,36,332,1.2377,124529119748096
1779937794.3028085,36,334,1.1858,124529116676096
1779937794.8435664,36,331,1.2194,124529119748096
1779937795.3844907,36,333,1.2065,124529116676096
1779937795.9246378,37,338,1.1857,124529119748096
1779937796.464826,35,326,1.1817,124529116676096
1779937796.975388,37,332,1.2066,124529119748096
1779937797.4853818,35,341,1.3010,124529116676096
1779937797.9935305,37,332,1.1972,124529119748096
1779937798.5012958,35,331,1.2369,124529116676096
1779937799.0081093,37,335,1.2015,124529119748096
1779937799.5140042,35,327,1.1778,124529116676096
1779937800.0179794,37,332,1.2076,124529119748096
1779937800.522539,35,331,1.2413,124529116676096
1779937801.064165,37,333,1.1828,124529119748096
1779937801.5696943,35,328,1.2248,124529116676096
1779937802.109574,37,331,1.1814,124529119748096
1779937802.6507921,35,381,1.3090,124529116676096
1779937803.1910121,37,512,1.4186,124529119748096
1779937803.7298203,35,325,1.1933,124529116676096
1779937804.27121,37,333,1.1828,124529119748096
1779937804.813457,36,405,1.1927,124529119748096
1779937805.35554,36,403,1.2139,124529116676096
1779937805.864192,36,329,1.2046,124529119748096
1779937806.4052508,36,337,1.1939,124529116676096
1779937806.9461892,36,332,1.2030,124529119748096
1779937807.4881177,36,335,1.1903,124529116676096
1779937808.0292747,37,335,1.2082,124529119748096
1779937808.5706434,35,329,1.1819,124529116676096
1779937809.109182,37,335,1.1942,124529119748096
1779937809.6486375,35,329,1.2305,124529116676096
1779937810.1868649,37,332,1.1728,124529119748096
1779937810.7250824,35,330,1.2060,124529116676096
1779937811.2641292,37,333,1.2112,124529119748096
1779937811.8007276,35,331,1.2041,124529116676096
1779937812.3394794,37,340,1.1984,124529119748096
1779937812.8804414,36,330,1.2470,124529119748096
1779937813.4213357,36,333,1.2030,124529116676096
1779937813.9628394,36,330,1.2074,124529119748096
1779937814.504691,36,334,1.2073,124529116676096
1779937815.046737,37,338,1.2024,124529119748096
1779937815.5901678,35,348,1.1958,124529116676096
1779937816.1320684,37,360,1.2517,124529119748096
1779937816.6749287,35,329,1.1932,124529116676096
1779937817.2161067,37,331,1.1790,124529119748096
1779937817.7575192,35,332,1.2472,124529116676096
1779937818.2991433,37,332,1.1832,124529119748096
1779937818.8398948,35,326,1.1984,124529116676096
1779937819.380194,37,338,1.2099,124529119748096
1779937819.921523,36,331,1.2205,124529119748096
1779937820.4621258,36,331,1.1799,124529116676096
1779937821.00254,36,337,1.2371,124529119748096
1779937821.542596,36,331,1.1588,124529116676096
1779937822.083985,36,332,1.2179,124529119748096
1779937822.6254544,36,338,1.1990,124529116676096
1779937823.1670878,37,333,1.1643,124529119748096
1779937823.708784,35,344,1.3016,124529116676096
1779937824.2496748,37,336,1.2018,124529119748096
1779937824.7745419,35,328,1.2056,124529116676096
1779937825.3155773,37,472,1.1397,124529119748096
1779937825.8563855,35,465,1.2461,124529116676096
1779937826.397118,37,334,1.2156,124529119748096
1779937826.9388185,35,328,1.1912,124529116676096
1779937827.4791949,37,335,1.2086,124529119748096
1779937828.0203927,36,332,1.2230,124529119748096
1779937828.5606985,36,415,1.2998,124529116676096
1779937829.1034567,36,483,1.4510,124529119748096
1779937829.6438274,36,337,1.1648,124529116676096
1779937830.184819,37,331,1.1779,124529119748096
1779937830.72537,35,330,1.2211,124529116676096
1779937831.265836,37,339,1.2025,124529119748096
1779937831.8048284,35,329,1.1963,124529116676096
1779937832.3192852,37,336,1.2072,124529119748096
1779937832.8574402,35,329,1.2212,124529116676096
1779937833.395401,37,333,1.1914,124529119748096
1779937833.93419,35,329,1.2217,124529116676096
1779937834.4734766,37,331,1.1855,124529119748096
1779937835.0112097,35,326,1.2005,124529116676096
1779937835.5495648,37,334,1.2018,124529119748096
1779937836.0906208,36,331,1.2247,124529119748096
1779937836.6295733,36,328,1.1644,124529116676096
1779937837.169445,36,335,1.2385,124529119748096
1779937837.7089634,36,330,1.1773,124529116676096
1779937838.2488468,37,332,1.1943,124529119748096
1779937838.7924845,35,328,1.2228,124529116676096
1779937839.330623,37,334,1.2141,124529119748096
1779937839.8693593,35,325,1.1890,124529116676096
1779937840.4093893,37,337,1.2187,124529119748096
1779937840.9482436,35,326,1.1666,124529116676096
1779937841.485976,37,361,1.2016,124529119748096
1779937842.0244584,35,347,1.2638,124529116676096
1779937842.5431054,37,332,1.1832,124529119748096
1779937843.0888698,36,333,1.2263,124529119748096
1779937843.6241004,36,332,1.2289,124529116676096
1779937844.1613166,36,331,1.2021,124529119748096
1779937844.700008,36,327,1.1637,124529116676096
1779937845.239734,36,333,1.2434,124529119748096
1779937845.777406,36,327,1.1595,124529116676096
1779937846.3169222,37,341,1.1999,124529119748096
1779937846.8554914,35,329,1.2313,124529116676096
1779937847.394636,37,336,1.1845,124529119748096
1779937847.9327273,35,327,1.2046,124529116676096
1779937848.4713523,37,337,1.2178,124529119748096
1779937849.0101073,35,328,1.2253,124529116676096
1779937849.548061,37,341,1.2434,124529119748096
1779937850.0856285,35,328,1.2271,124529116676096
1779937850.6214223,37,334,1.1701,124529119748096
1779937851.1588547,36,330,1.2260,124529119748096
1779937851.6937106,36,330,1.2064,124529116676096
1779937852.2284734,36,333,1.2608,124529119748096
