ts,n_changed_pages,change_vol_bytes,entropy_mean,max_page_addr_changed
1779894889.1704276,34,337,1.2307,128242248024064
1779894889.6882358,36,335,1.1817,128242251771904
1779894890.1888158,34,328,1.2147,128242248024064
1779894890.7413025,36,330,1.1853,128242251771904
1779894891.282882,34,331,1.2482,128242248024064
1779894891.8282218,36,332,1.1859,128242251771904
1779894892.3741837,34,328,1.2073,128242248024064
1779894892.8777828,36,334,1.2241,128242251771904
1779894893.3830817,34,327,1.2170,128242248024064
1779894893.8845723,36,328,1.1879,128242251771904
1779894894.4188418,34,332,1.2741,128242248024064
1779894894.9621315,36,329,1.1874,128242251771904
1779894895.5049548,34,331,1.2273,128242248024064
1779894896.0397737,36,338,1.2214,128242251771904
1779894896.5849574,34,328,1.2266,128242248024064
1779894897.1269648,36,332,1.1874,128242251771904
1779894897.6725955,34,329,1.2439,128242248024064
1779894898.2240374,36,334,1.2165,128242251771904
1779894898.724339,34,325,1.1890,128242248024064
1779894899.2723362,36,335,1.2344,128242251771904
1779894899.8080063,34,324,1.2086,128242248024064
1779894900.3513534,36,332,1.1956,128242251771904
1779894900.898598,34,376,1.2299,128242248024064
1779894901.3986282,36,331,1.1896,128242251771904
1779894901.9369745,34,326,1.2161,128242248024064
1779894902.490842,36,339,1.2123,128242251771904
1779894903.030952,34,329,1.2490,128242248024064
1779894903.5766678,36,333,1.1865,128242251771904
1779894904.1123953,34,327,1.2195,128242248024064
1779894904.653992,36,332,1.2274,128242251771904
1779894905.1948748,34,328,1.2252,128242248024064
1779894905.7271702,36,331,1.1802,128242251771904
1779894906.2544303,34,329,1.2490,128242248024064
1779894906.7884414,36,331,1.1867,128242251771904
1779894907.3255007,34,330,1.2171,128242248024064
1779894907.8778863,36,334,1.2411,128242251771904
1779894908.4305449,35,334,1.2755,128242251771904
1779894908.9472837,36,369,1.3596,128242251771904
1779894909.485273,36,332,1.1937,128242251771904
1779894910.0335867,34,324,1.2096,128242248024064
1779894910.533968,36,337,1.2291,128242251771904
1779894911.0879204,34,340,1.2520,128242248024064
1779894911.6343696,36,488,1.3758,128242251771904
1779894912.1847513,35,397,1.3984,128242251771904
1779894912.7347617,35,327,1.1719,128242248024064
1779894913.286373,36,333,1.1774,128242251771904
1779894913.8213694,34,330,1.2432,128242248024064
1779894914.3637848,36,331,1.1863,128242251771904
1779894914.8906431,34,326,1.2105,128242248024064
1779894915.4213529,36,338,1.2355,128242251771904
1779894915.9561398,34,326,1.2098,128242248024064
1779894916.5061035,36,341,1.2261,128242251771904
1779894917.0502543,34,330,1.2388,128242248024064
1779894917.5922008,36,334,1.2001,128242251771904
1779894918.1268954,34,328,1.2139,128242248024064
1779894918.6780431,36,334,1.2602,128242251771904
1779894919.2271469,34,328,1.2133,128242248024064
1779894919.7644496,36,336,1.2057,128242251771904
1779894920.2964041,34,329,1.2414,128242248024064
1779894920.84426,36,332,1.1841,128242251771904
1779894921.3783498,34,327,1.2095,128242248024064
1779894921.919997,36,332,1.2155,128242251771904
1779894922.4648218,34,330,1.2535,128242248024064
1779894922.9999516,36,332,1.1989,128242251771904
1779894923.5429401,34,329,1.2220,128242248024064
1779894924.0934243,36,338,1.2474,128242251771904
1779894924.6279495,34,327,1.2148,128242248024064
1779894925.1642017,36,358,1.1953,128242251771904
1779894925.700592,34,346,1.2518,128242248024064
1779894926.2507331,36,334,1.1969,128242251771904
1779894926.7918797,34,326,1.2128,128242248024064
1779894927.301497,36,337,1.2418,128242251771904
1779894927.85034,34,326,1.2204,128242248024064
1779894928.3990335,36,335,1.2152,128242251771904
1779894928.946288,34,335,1.2449,128242248024064
1779894929.49822,36,331,1.1852,128242251771904
1779894930.0447733,35,330,1.2368,128242251771904
1779894930.5868313,35,332,1.2104,128242248024064
1779894931.136019,36,333,1.1937,128242251771904
1779894931.6880553,34,327,1.2083,128242248024064
1779894932.2375526,36,337,1.2578,128242251771904
1779894932.784161,34,333,1.2570,128242248024064
1779894933.2857563,36,352,1.3096,128242251771904
