ts,n_changed_pages,change_vol_bytes,entropy_mean,max_page_addr_changed
1779937757.0439742,36,339,1.2000,124673593061376
1779937757.5868092,36,341,1.1631,124673589477376
1779937758.1293318,36,340,1.2654,124673593061376
1779937758.6709802,36,329,1.1601,124673589477376
1779937759.2126431,37,332,1.1823,124673593061376
1779937759.7540495,35,330,1.2297,124673589477376
1779937760.296413,37,338,1.1745,124673593061376
1779937760.8395257,35,325,1.1910,124673589477376
1779937761.3804598,37,336,1.2076,124673593061376
1779937761.9253147,35,329,1.2205,124673589477376
1779937762.4690762,37,342,1.2028,124673593061376
1779937762.9890878,35,331,1.2302,124673589477376
1779937763.5330167,37,338,1.1999,124673593061376
1779937764.076585,36,332,1.2232,124673593061376
1779937764.6199963,36,334,1.1990,124673589477376
1779937765.1637213,36,330,1.2054,124673593061376
1779937765.7103388,36,332,1.1995,124673589477376
1779937766.2546573,37,333,1.2096,124673593061376
1779937766.7994697,35,325,1.1948,124673589477376
1779937767.3021488,37,337,1.2017,124673593061376
1779937767.8474512,35,330,1.2216,124673589477376
1779937768.3890178,37,338,1.2032,124673593061376
1779937768.931648,35,372,1.2097,124673589477376
1779937769.4722073,37,337,1.2126,124673593061376
1779937770.014636,35,324,1.1889,124673589477376
1779937770.556473,37,339,1.2432,124673593061376
1779937771.0982115,36,328,1.1994,124673593061376
1779937771.6399412,36,328,1.1671,124673589477376
1779937772.1808658,36,336,1.2517,124673593061376
1779937772.7216926,36,327,1.1648,124673589477376
1779937773.26546,37,333,1.1672,124673593061376
1779937773.8068902,35,328,1.2271,124673589477376
1779937774.3482518,37,331,1.1777,124673593061376
1779937774.859927,35,327,1.2046,124673589477376
1779937775.377625,37,333,1.1999,124673593061376
1779937775.9041064,35,326,1.1912,124673589477376
1779937776.4337249,37,347,1.2873,124673593061376
1779937776.9670897,35,327,1.1993,124673589477376
1779937777.50709,37,336,1.2142,124673593061376
1779937778.0506477,35,326,1.1857,124673589477376
1779937778.5909057,37,334,1.2024,124673593061376
1779937779.1321356,36,344,1.2907,124673593061376
1779937779.674203,36,324,1.1543,124673589477376
1779937780.213856,36,333,1.2407,124673593061376
1779937780.7540743,36,329,1.1595,124673589477376
1779937781.2974768,36,355,1.2919,124673593061376
1779937781.8434258,36,538,1.3786,124673589477376
1779937782.3924417,37,334,1.1791,124673593061376
1779937782.9371555,35,330,1.1922,124673589477376
1779937783.4840412,37,337,1.2171,124673593061376
1779937784.031339,35,330,1.1995,124673589477376
1779937784.5770736,37,330,1.1770,124673593061376
1779937785.1230416,35,332,1.2328,124673589477376
1779937785.6680913,37,333,1.1978,124673593061376
1779937786.2138636,36,327,1.2015,124673593061376
1779937786.755036,36,331,1.1862,124673589477376
1779937787.293071,36,333,1.1978,124673593061376
1779937787.830892,36,327,1.1536,124673589477376
1779937788.370102,37,336,1.2032,124673593061376
1779937788.9092004,35,324,1.1916,124673589477376
1779937789.4496515,37,334,1.1822,124673593061376
1779937789.9886513,35,333,1.2342,124673589477376
1779937790.530066,37,332,1.1880,124673593061376
1779937791.0759642,35,325,1.1939,124673589477376
1779937791.62114,37,337,1.2084,124673593061376
1779937792.16505,35,334,1.2382,124673589477376
1779937792.7092702,37,331,1.1709,124673593061376
1779937793.2551281,36,338,1.2585,124673593061376
1779937793.7993362,36,326,1.1519,124673589477376
1779937794.341369,36,343,1.2488,124673593061376
1779937794.8822858,36,366,1.2057,124673589477376
1779937795.4260619,37,338,1.2019,124673593061376
1779937795.9692643,35,330,1.1954,124673589477376
1779937796.5118306,37,335,1.2401,124673593061376
1779937797.0551803,35,330,1.2206,124673589477376
1779937797.5982053,37,329,1.1755,124673593061376
1779937798.1400058,35,329,1.2242,124673589477376
1779937798.6834893,37,331,1.1832,124673593061376
1779937799.22699,35,327,1.2040,124673589477376
1779937799.7682898,37,335,1.2095,124673593061376
1779937800.3106546,36,331,1.2041,124673593061376
1779937800.8493087,36,329,1.1648,124673589477376
1779937801.3876712,36,337,1.2470,124673593061376
1779937801.9275477,36,327,1.1570,124673589477376
1779937802.4660962,37,348,1.2901,124673593061376
1779937803.0045805,35,332,1.2425,124673589477376
1779937803.541592,37,329,1.1755,124673593061376
1779937804.0811696,35,328,1.1967,124673589477376
1779937804.6187096,37,331,1.2076,124673593061376
1779937805.1576588,35,330,1.2403,124673589477376
1779937805.6963181,37,331,1.1784,124673593061376
1779937806.2342455,35,332,1.2349,124673589477376
1779937806.770108,37,333,1.1953,124673593061376
1779937807.2859302,35,416,1.3179,124673589477376
1779937807.8042867,37,481,1.4073,124673593061376
1779937808.3406503,36,330,1.2085,124673593061376
1779937808.8762693,36,327,1.1486,124673589477376
1779937809.4146369,36,337,1.2296,124673593061376
1779937809.9511676,36,325,1.1640,124673589477376
1779937810.48936,36,330,1.2170,124673593061376
1779937811.0261023,36,330,1.1825,124673589477376
1779937811.5719044,37,335,1.2005,124673593061376
1779937812.1086702,35,331,1.2199,124673589477376
1779937812.6435144,37,341,1.2010,124673593061376
1779937813.179422,35,330,1.2045,124673589477376
1779937813.714129,37,331,1.1837,124673593061376
1779937814.252452,35,334,1.2354,124673589477376
1779937814.7876706,37,329,1.1769,124673593061376
1779937815.3239162,35,330,1.2109,124673589477376
1779937815.8588538,37,337,1.2250,124673593061376
1779937816.4003808,36,330,1.1988,124673593061376
1779937816.939149,36,328,1.1762,124673589477376
1779937817.476158,36,334,1.2513,124673593061376
1779937818.013129,36,326,1.1808,124673589477376
1779937818.5508003,36,332,1.2175,124673593061376
1779937819.087879,36,335,1.1954,124673589477376
1779937819.6317046,37,331,1.1701,124673593061376
1779937820.1544132,35,356,1.2202,124673589477376
1779937820.6915655,37,356,1.2363,124673593061376
1779937821.2276266,35,331,1.1957,124673589477376
1779937821.7624154,37,332,1.1798,124673593061376
1779937822.299691,35,338,1.2759,124673589477376
1779937822.8356702,37,332,1.1783,124673593061376
1779937823.3486104,35,329,1.2070,124673589477376
1779937823.8919835,37,332,1.1974,124673593061376
1779937824.4352462,35,332,1.2116,124673589477376
1779937824.9761908,37,330,1.1737,124673593061376
1779937825.5071197,36,335,1.2392,124673593061376
1779937826.0444288,36,333,1.1543,124673589477376
1779937826.5801528,36,330,1.2280,124673593061376
1779937827.1155717,36,330,1.1962,124673589477376
1779937827.6495757,37,331,1.1759,124673593061376
1779937828.191869,35,339,1.2938,124673589477376
1779937828.7132764,37,334,1.2122,124673593061376
1779937829.2495928,35,336,1.2211,124673589477376
1779937829.7830489,37,329,1.1746,124673593061376
1779937830.3210847,35,330,1.2314,124673589477376
1779937830.854222,37,334,1.1847,124673593061376
1779937831.3747602,35,326,1.2039,124673589477376
1779937831.9083083,37,332,1.2125,124673593061376
1779937832.441145,35,331,1.1937,124673589477376
1779937832.9741917,37,394,1.2763,124673593061376
1779937833.5122638,36,504,1.3567,124673593061376
1779937834.0478919,36,322,1.1465,124673589477376
1779937834.5830846,36,331,1.1988,124673593061376
1779937835.1184044,36,336,1.2285,124673589477376
1779937835.6507607,36,325,1.1929,124673593061376
1779937836.1839364,36,330,1.1716,124673589477376
1779937836.7171288,37,333,1.2042,124673593061376
1779937837.2503428,35,331,1.2188,124673589477376
1779937837.759783,37,329,1.1809,124673593061376
1779937838.2916548,35,329,1.2300,124673589477376
1779937838.8229852,37,331,1.1820,124673593061376
1779937839.356609,35,328,1.2097,124673589477376
1779937839.890063,37,331,1.2040,124673593061376
1779937840.4238627,35,328,1.2027,124673589477376
1779937840.9549868,37,331,1.1810,124673593061376
1779937841.487274,35,336,1.2543,124673589477376
1779937842.0186725,37,334,1.1761,124673593061376
1779937842.5532672,35,325,1.1931,124673589477376
1779937843.0872107,37,337,1.2212,124673593061376
1779937843.6070423,36,333,1.2533,124673593061376
1779937844.138098,36,332,1.1521,124673589477376
1779937844.669233,36,333,1.2463,124673593061376
1779937845.201249,36,326,1.1613,124673589477376
1779937845.7171066,36,338,1.2485,124673593061376
1779937846.247916,36,375,1.1672,124673589477376
1779937846.775796,37,333,1.1989,124673593061376
1779937847.305941,35,328,1.2036,124673589477376
1779937847.83542,37,332,1.2126,124673593061376
1779937848.366218,35,335,1.2345,124673589477376
1779937848.8965964,37,330,1.1688,124673593061376
1779937849.4280684,35,326,1.1955,124673589477376
1779937849.9581594,37,335,1.2270,124673593061376
1779937850.4902577,35,327,1.1867,124673589477376
1779937851.0212662,37,329,1.1750,124673593061376
1779937851.53331,35,329,1.2226,124673589477376
1779937852.0629463,37,328,1.1739,124673593061376
1779937852.599707,35,328,1.2004,124673589477376
1779937853.128841,37,335,1.2114,124673593061376
1779937853.6381161,35,340,1.2988,124673589477376
1779937854.1413517,37,333,1.1860,124673593061376
1779937854.6714342,36,332,1.2517,124673593061376
1779937855.2005906,36,327,1.1685,124673589477376
1779937855.7392185,36,328,1.2067,124673593061376
1779937856.2679334,36,332,1.2314,124673589477376
1779937856.7978263,36,328,1.2096,124673593061376
1779937857.3344536,36,329,1.1709,124673589477376
1779937857.863709,37,337,1.2171,124673593061376
1779937858.3643725,35,331,1.2174,124673589477376
1779937858.8936107,37,489,1.4046,124673593061376
1779937859.4235373,35,400,1.3766,124673589477376
1779937859.951949,37,332,1.1649,124673593061376
1779937860.4895806,35,327,1.2019,124673589477376
1779937861.018025,37,337,1.2064,124673593061376
1779937861.560839,35,330,1.2025,124673589477376
1779937862.0880601,37,335,1.1860,124673593061376
1779937862.616567,35,329,1.2226,124673589477376
1779937863.1465857,37,342,1.1876,124673593061376
1779937863.675118,35,327,1.1920,124673589477376
1779937864.18685,37,339,1.2171,124673593061376
1779937864.6878994,35,330,1.2009,124673589477376
