ts,n_changed_pages,change_vol_bytes,entropy_mean,max_page_addr_changed
1784481803.2110097,0,0,0.0000,0
1784481803.741222,25,571,2.2148,136517102219264
1784481804.2670422,0,0,0.0000,0
1784481804.7839031,15,207,2.4581,136517102219264
1784481805.3059065,0,0,0.0000,0
1784481805.8236144,15,127,1.5835,136517102219264
1784481806.3451366,0,0,0.0000,0
1784481806.8624358,15,123,1.5880,136517102219264
1784481807.3846037,0,0,0.0000,0
1784481807.9043343,15,128,1.6304,136517102219264
1784481808.4264753,0,0,0.0000,0
1784481808.9462044,15,127,1.6065,136517102219264
1784481809.4690857,0,0,0.0000,0
1784481809.9862707,15,123,1.6139,136517102219264
1784481810.5085845,0,0,0.0000,0
1784481811.0260303,15,128,1.6193,136517102219264
1784481811.5451891,0,0,0.0000,0
1784481812.060277,15,127,1.5946,136517102219264
1784481812.5827067,0,0,0.0000,0
1784481813.0990686,15,123,1.5991,136517102219264
1784481813.6220322,1,21,3.0590,136517102219264
1784481814.13999,14,107,1.5442,136517091385344
1784481814.6622686,11,111,1.8975,136517102219264
1784481815.181755,4,16,0.9171,298217472
1784481815.7012901,15,124,1.6527,136517102219264
1784481816.221732,0,0,0.0000,0
1784481816.7374146,15,128,1.6304,136517102219264
1784481817.2586098,0,0,0.0000,0
1784481817.775399,15,126,1.6132,136517102219264
1784481818.297764,0,0,0.0000,0
1784481818.8168883,15,122,1.5825,136517102219264
1784481819.3364866,0,0,0.0000,0
1784481819.8543928,15,127,1.6379,136517102219264
1784481820.3760002,0,0,0.0000,0
1784481820.8964407,15,127,1.6361,136517102219264
1784481821.4204972,0,0,0.0000,0
1784481821.9410002,15,123,1.5991,136517102219264
1784481822.4690611,0,0,0.0000,0
1784481822.9900935,15,128,1.6452,136517102219264
1784481823.5144384,0,0,0.0000,0
1784481824.0342844,15,128,1.6482,136517102219264
1784481824.559637,0,0,0.0000,0
1784481825.080043,15,123,1.5991,136517102219264
1784481825.6046174,0,0,0.0000,0
1784481826.1247027,15,128,1.6452,136517102219264
1784481826.6481478,10,61,1.6058,136517102219264
1784481827.1701705,5,66,1.6523,136517069160448
1784481827.6906328,15,125,1.7082,136517102219264
1784481828.213692,0,0,0.0000,0
1784481828.732284,15,136,1.8465,136517102219264
1784481829.2553523,0,0,0.0000,0
1784481829.7763038,15,128,1.6223,136517102219264
1784481830.2977576,0,0,0.0000,0
1784481830.8161538,15,123,1.5991,136517102219264
1784481831.339357,0,0,0.0000,0
1784481831.8591673,15,129,1.6840,136517102219264
1784481832.3829067,0,0,0.0000,0
1784481832.9017031,481,114509,3.1824,136517102223360
1784481833.4287925,0,0,0.0000,0
1784481833.9497216,0,0,0.0000,0
1784481834.471633,0,0,0.0000,0
1784481834.9926424,0,0,0.0000,0
1784481835.5123518,0,0,0.0000,0
1784481836.0374265,0,0,0.0000,0
1784481836.5583093,0,0,0.0000,0
1784481837.079618,292,287768,3.6053,136517102219264
1784481837.6115777,0,0,0.0000,0
1784481838.1349463,98,115537,3.8473,136517102219264
1784481838.6526403,0,0,0.0000,0
1784481839.173036,103,192681,4.7561,136517102219264
1784481839.6864848,0,0,0.0000,0
1784481840.2083476,96,113678,3.7518,136517102219264
1784481840.7182934,0,0,0.0000,0
1784481841.2389584,108,190198,4.6187,136517102219264
1784481841.754964,0,0,0.0000,0
1784481842.2784529,147,277243,4.9619,136517102219264
1784481842.8166146,0,0,0.0000,0
1784481843.3397148,62,847,1.5864,136517102219264
1784481843.8803606,0,0,0.0000,0
1784481844.4036107,17,367,1.6636,136517102219264
1784481844.9307625,158,390716,5.7853,136517102219264
