ts,n_changed_pages,change_vol_bytes,entropy_mean,max_page_id_changed
1779887061.2618487,61,0,0.0000,49019
1779887062.1625996,0,0,0.0000,0
1779887063.0793333,6,0,0.0000,55177
1779887063.975387,6,0,0.0000,9663
1779887064.520185,0,0,0.0000,0
1779887065.0726724,0,0,0.0000,0
1779887065.941313,47,0,0.0000,64157
1779887066.8432899,2,0,0.0000,60
1779887067.7318733,0,0,0.0000,0
1779887068.2777267,0,0,0.0000,0
1779887069.174228,0,0,0.0000,0
1779887070.0723248,0,0,0.0000,0
1779887070.9675856,49,0,0.0000,64157
1779887071.8659894,2,0,0.0000,60
1779887072.4047582,0,0,0.0000,0
1779887072.936966,0,0,0.0000,0
1779887073.8265035,0,0,0.0000,0
1779887074.7242477,0,0,0.0000,0
1779887075.6194887,9,0,0.0000,64156
1779887076.4853659,43,0,0.0000,29504
1779887077.0370994,0,0,0.0000,0
1779887077.5737948,0,0,0.0000,0
1779887078.449554,0,0,0.0000,0
1779887079.3420537,0,0,0.0000,0
1779887080.242386,2,0,0.0000,64156
1779887081.141717,47,0,0.0000,55180
1779887081.693364,0,0,0.0000,0
1779887082.2455864,0,0,0.0000,0
1779887083.1128123,0,0,0.0000,0
1779887084.0257525,0,0,0.0000,0
1779887084.900134,0,0,0.0000,0
1779887085.7978802,13,0,0.0000,64156
1779887086.6906245,39,83,3.5109,64156
1779887087.230359,57,0,0.0000,44470
1779887087.77779,0,0,0.0000,0
1779887088.3199506,0,0,0.0000,0
1779887089.2037146,2,0,0.0000,64155
1779887090.0946932,88,3,1.5850,64157
1779887090.634947,66,0,0.0000,26953
1779887091.139728,50,812,2.8412,64156
1779887091.6866581,0,0,0.0000,0
1779887092.2305038,0,0,0.0000,0
1779887092.7741637,0,0,0.0000,0
1779887093.651973,48,0,0.0000,64156
1779887094.5423648,0,0,0.0000,0
1779887095.079862,0,0,0.0000,0
1779887095.9791343,0,0,0.0000,0
1779887096.8592,0,0,0.0000,0
1779887097.7361107,0,0,0.0000,0
1779887098.6178074,50,0,0.0000,64156
1779887099.4987245,0,0,0.0000,0
1779887100.0359561,0,0,0.0000,0
1779887100.9345222,0,0,0.0000,0
1779887101.8281326,0,0,0.0000,0
1779887102.7160614,0,0,0.0000,0
1779887103.597472,48,0,0.0000,64157
1779887104.4791625,2,0,0.0000,60
1779887105.0219147,0,0,0.0000,0
1779887105.5637877,0,0,0.0000,0
1779887106.447545,0,0,0.0000,0
1779887107.3269482,0,0,0.0000,0
1779887108.2024658,10,0,0.0000,64157
1779887109.1054008,38,0,0.0000,29497
1779887109.6455586,0,0,0.0000,0
1779887110.1882608,0,0,0.0000,0
