ts,n_changed_pages,change_vol_bytes,entropy_mean,max_page_addr_changed
1779937715.1360834,37,342,1.1722,136964268666880
1779937715.6838295,36,340,1.2503,136964268666880
1779937716.231671,36,329,1.1651,136964265443328
1779937716.7777786,36,326,1.1969,136964268666880
1779937717.3279378,36,331,1.1928,136964265443328
1779937717.8667343,37,333,1.1880,136964268666880
1779937718.4145424,35,326,1.1974,136964265443328
1779937718.9480479,37,333,1.2127,136964268666880
1779937719.4922423,35,329,1.2081,136964265443328
1779937720.0258706,37,330,1.1854,136964268666880
1779937720.5722506,35,330,1.2355,136964265443328
1779937721.0727942,37,334,1.1711,136964268666880
1779937721.6173813,35,324,1.1894,136964265443328
1779937722.1669962,37,335,1.2001,136964268666880
1779937722.6791391,35,326,1.1947,136964265443328
1779937723.222265,37,332,1.1814,136964268666880
1779937723.7605448,36,333,1.2663,136964268666880
1779937724.3010914,36,329,1.1685,136964265443328
1779937724.8012552,36,328,1.2166,136964268666880
1779937725.34372,36,332,1.1941,136964265443328
1779937725.8859258,36,328,1.2070,136964268666880
1779937726.4339194,36,379,1.1536,136964265443328
1779937726.9475899,37,332,1.2054,136964268666880
1779937727.451128,35,329,1.2056,136964265443328
1779937727.9984677,37,330,1.1761,136964268666880
1779937728.5389545,35,345,1.2700,136964265443328
1779937729.0619445,37,332,1.1943,136964268666880
1779937729.594087,35,326,1.1961,136964265443328
1779937730.1193256,37,334,1.2160,136964268666880
1779937730.652601,35,330,1.2130,136964265443328
1779937731.1985314,37,330,1.1687,136964268666880
1779937731.7448463,35,332,1.2196,136964265443328
1779937732.2929008,37,331,1.1855,136964268666880
1779937732.833086,36,328,1.2126,136964268666880
1779937733.334785,36,335,1.1873,136964265443328
1779937733.8789651,36,334,1.2469,136964268666880
1779937734.42284,36,339,1.2639,136964265443328
1779937734.9689777,37,335,1.2215,136964268666880
1779937735.5164063,35,326,1.2004,136964265443328
1779937736.061095,37,333,1.1957,136964268666880
1779937736.5672798,35,330,1.2327,136964265443328
1779937737.0673075,37,332,1.1986,136964268666880
1779937737.616649,35,324,1.1909,136964265443328
1779937738.1606636,37,334,1.2095,136964268666880
1779937738.6648118,35,329,1.2179,136964265443328
1779937739.2095113,37,422,1.2469,136964268666880
1779937739.75407,35,472,1.5743,136964265443328
