ts,n_changed_pages,change_vol_bytes,entropy_mean,max_page_addr_changed
1784482319.5582473,0,0,0.0000,0
1784482320.088527,26,574,2.1196,132556149366784
1784482320.6143343,0,0,0.0000,0
1784482321.1319473,16,207,2.3090,132556149366784
1784482321.655562,0,0,0.0000,0
1784482322.1741,16,127,1.5252,132556149366784
1784482322.694246,0,0,0.0000,0
1784482323.2131305,16,123,1.4879,132556149366784
1784482323.7290716,0,0,0.0000,0
1784482324.2437332,16,128,1.5476,132556149366784
1784482324.7612765,0,0,0.0000,0
1784482325.2776577,16,127,1.5252,132556149366784
1784482325.799999,0,0,0.0000,0
1784482326.3182464,16,123,1.4879,132556149366784
1784482326.8406448,0,0,0.0000,0
1784482327.3571107,16,128,1.5338,132556149366784
1784482327.878412,0,0,0.0000,0
1784482328.3961227,16,127,1.5252,132556149366784
1784482328.9178736,0,0,0.0000,0
1784482329.4363267,16,123,1.4879,132556149366784
1784482329.9636436,0,0,0.0000,0
1784482330.4834628,16,128,1.5338,132556149366784
1784482331.0075812,12,111,1.7325,132556149366784
1784482331.5309236,4,16,0.9171,894906368
1784482332.0517032,16,124,1.5382,132556149366784
1784482332.5760517,0,0,0.0000,0
1784482333.0941389,16,128,1.5476,132556149366784
1784482333.6173208,0,0,0.0000,0
1784482334.1363559,16,126,1.5288,132556149366784
1784482334.6587737,0,0,0.0000,0
1784482335.1765807,16,122,1.4915,132556149366784
1784482335.70001,0,0,0.0000,0
1784482336.2197537,16,127,1.5269,132556149366784
1784482336.7438402,0,0,0.0000,0
1784482337.2638788,16,127,1.5252,132556149366784
1784482337.7858758,0,0,0.0000,0
1784482338.303636,16,123,1.4879,132556149366784
1784482338.8270679,0,0,0.0000,0
1784482339.343859,16,128,1.5233,132556149366784
1784482339.865295,0,0,0.0000,0
1784482340.3854558,16,128,1.5615,132556149366784
1784482340.9074054,0,0,0.0000,0
1784482341.426098,16,123,1.4775,132556149366784
1784482341.951178,0,0,0.0000,0
1784482342.469547,16,128,1.5338,132556149366784
1784482342.992525,10,59,1.5321,132556149366784
1784482343.5143209,6,68,1.5137,132556116328448
1784482344.0354493,16,125,1.5764,132556149366784
1784482344.5603638,0,0,0.0000,0
1784482345.07537,16,136,1.7363,132556149366784
1784482345.5983515,0,0,0.0000,0
1784482346.122784,16,128,1.5650,132556149366784
1784482346.6443284,0,0,0.0000,0
1784482347.162073,16,123,1.4879,132556149366784
1784482347.6847422,0,0,0.0000,0
1784482348.2032828,16,129,1.5701,132556149366784
1784482348.7314692,0,0,0.0000,0
1784482349.2496548,483,114414,3.1662,132556149370880
1784482349.7729414,0,0,0.0000,0
1784482350.2963786,0,0,0.0000,0
1784482350.8188405,0,0,0.0000,0
1784482351.3410609,0,0,0.0000,0
1784482351.8638391,0,0,0.0000,0
1784482352.3869765,0,0,0.0000,0
1784482352.9103072,0,0,0.0000,0
1784482353.4325123,0,0,0.0000,0
1784482353.9565628,0,0,0.0000,0
1784482354.4774187,0,0,0.0000,0
1784482355.001031,0,0,0.0000,0
1784482355.5236301,281,286788,3.6167,132556149366784
1784482356.048579,0,0,0.0000,0
1784482356.5721984,149,282713,4.9851,132556149366784
1784482357.110262,0,0,0.0000,0
1784482357.6331422,90,113769,3.8473,132556149366784
1784482358.1434538,103,190255,4.7703,132556149366784
1784482358.6599836,0,0,0.0000,0
1784482359.1826339,145,277786,5.0238,132556149366784
1784482359.7204561,0,0,0.0000,0
1784482360.2421951,73,57261,3.5728,132556149366784
1784482360.7919052,100,218098,5.0010,132556136841216
1784482361.3118498,0,0,0.0000,0
1784482361.8340008,142,274429,4.9581,132556149366784
1784482362.3385642,0,0,0.0000,0
1784482362.8759062,78,90410,3.5876,132556149366784
1784482363.3890283,107,181598,4.3487,132556149366784
1784482363.9148827,0,0,0.0000,0
1784482364.4441745,9,186,1.5140,132556149366784
1784482364.9775944,142,270315,4.8392,132556149366784
1784482365.5216448,0,0,0.0000,0
1784482366.051088,57,817,1.4945,132556149366784
1784482366.5986063,0,0,0.0000,0
1784482367.129144,17,358,1.6082,132556149366784
1784482367.6646626,2,21,1.3110,132556149366784
1784482368.1963823,12,95,1.2744,132556137271296
1784482368.730619,151,386232,5.9004,132556149366784
1784482369.2366118,0,0,0.0000,0
1784482369.7676232,16,240,1.4870,132556149366784
1784482370.3013916,0,0,0.0000,0
