ts,n_changed_pages,change_vol_bytes,entropy_mean,max_page_addr_changed
1779937722.2331476,36,340,1.1612,133578950410240
1779937722.7343912,36,494,1.1662,133578953003008
1779937723.2794914,36,480,1.2415,133578950410240
1779937723.823609,37,330,1.1684,133578953003008
1779937724.3678691,35,332,1.2282,133578950410240
1779937724.9123542,37,333,1.1881,133578953003008
1779937725.4570282,35,326,1.1960,133578950410240
1779937725.9973867,37,330,1.1912,133578953003008
1779937726.5212228,35,331,1.2144,133578950410240
1779937727.0612218,37,333,1.1912,133578953003008
1779937727.6000855,35,328,1.2200,133578950410240
1779937728.1379507,37,337,1.1900,133578953003008
1779937728.668913,36,336,1.2278,133578953003008
1779937729.1726,36,334,1.2147,133578950410240
1779937729.6731305,36,330,1.2198,133578953003008
1779937730.2217739,36,327,1.1651,133578950410240
1779937730.72303,36,333,1.2663,133578953003008
1779937731.271762,36,328,1.1655,133578950410240
1779937731.778254,36,329,1.2174,133578953003008
1779937732.27995,36,333,1.2048,133578950410240
1779937732.8282077,36,328,1.2080,133578953003008
1779937733.3372176,36,354,1.1704,133578950410240
1779937733.8835075,37,355,1.2493,133578953003008
1779937734.432677,35,326,1.2000,133578950410240
1779937734.978934,37,331,1.1784,133578953003008
1779937735.5266829,35,329,1.2589,133578950410240
1779937736.0749352,37,334,1.1847,133578953003008
1779937736.5766883,35,324,1.1887,133578950410240
1779937737.1262991,37,333,1.2091,133578953003008
1779937737.6269877,35,326,1.1934,133578950410240
1779937738.1737988,37,331,1.1865,133578953003008
1779937738.7237768,36,332,1.2259,133578953003008
1779937739.2690032,36,326,1.1621,133578950410240
1779937739.7740657,36,329,1.2101,133578953003008
1779937740.2805462,36,330,1.1910,133578950410240
1779937740.8292239,36,335,1.2564,133578953003008
1779937741.3762407,36,340,1.2647,133578950410240
1779937741.9241588,37,332,1.1997,133578953003008
1779937742.4741924,35,329,1.2120,133578950410240
1779937743.0225165,37,334,1.1842,133578953003008
1779937743.5705712,35,331,1.2695,133578950410240
1779937744.117649,37,331,1.1834,133578953003008
1779937744.6176648,35,325,1.1988,133578950410240
1779937745.120557,37,338,1.2143,133578953003008
1779937745.6280525,35,336,1.2202,133578950410240
1779937746.1524954,37,416,1.2523,133578953003008
1779937746.6535273,35,476,1.5805,133578950410240
1779937747.1565692,37,331,1.1785,133578953003008
1779937747.657885,35,325,1.1953,133578950410240
1779937748.1610153,37,335,1.2309,133578953003008
1779937748.692675,35,325,1.1944,133578950410240
1779937749.1950986,37,330,1.1709,133578953003008
1779937749.6984754,35,327,1.1997,133578950410240
1779937750.2452857,37,330,1.1762,133578953003008
1779937750.766524,35,331,1.2134,133578950410240
1779937751.3161893,37,339,1.2074,133578953003008
1779937751.861685,36,334,1.2176,133578953003008
1779937752.4073362,36,337,1.1706,133578950410240
1779937752.953532,36,337,1.2452,133578953003008
1779937753.4973629,36,330,1.1603,133578950410240
1779937754.045003,37,332,1.1747,133578953003008
1779937754.5914712,35,334,1.2363,133578950410240
1779937755.13913,37,338,1.2022,133578953003008
1779937755.6845672,35,326,1.1950,133578950410240
1779937756.2280054,37,336,1.2105,133578953003008
1779937756.729714,35,329,1.2342,133578950410240
1779937757.2756977,37,332,1.1616,133578953003008
1779937757.8212235,35,331,1.2269,133578950410240
1779937758.365948,37,331,1.1707,133578953003008
1779937758.9137933,36,342,1.2343,133578953003008
1779937759.4575064,36,375,1.2343,133578950410240
1779937759.9989388,36,335,1.2085,133578953003008
1779937760.5423636,36,330,1.1631,133578950410240
1779937761.074944,37,337,1.2454,133578953003008
1779937761.6150925,35,327,1.1977,133578950410240
1779937762.156092,37,344,1.2037,133578953003008
1779937762.6996086,35,331,1.2302,133578950410240
1779937763.2401767,37,334,1.1767,133578953003008
1779937763.7816238,35,334,1.2047,133578950410240
1779937764.3200836,37,336,1.2204,133578953003008
1779937764.8625176,35,332,1.1794,133578950410240
1779937765.403828,37,334,1.1900,133578953003008
1779937765.9464734,36,331,1.2299,133578953003008
1779937766.4887998,36,330,1.1560,133578950410240
1779937767.0306923,36,345,1.3273,133578953003008
1779937767.572354,36,331,1.1930,133578950410240
1779937768.1147897,37,338,1.2049,133578953003008
1779937768.65691,35,326,1.1817,133578950410240
1779937769.1854722,37,338,1.2226,133578953003008
1779937769.7208726,35,333,1.2352,133578950410240
1779937770.2651827,37,333,1.1845,133578953003008
1779937770.8060532,35,333,1.2250,133578950410240
1779937771.3467684,37,339,1.2054,133578953003008
1779937771.88744,35,414,1.3085,133578950410240
1779937772.4277363,37,482,1.4250,133578953003008
1779937772.9690163,36,331,1.2079,133578953003008
1779937773.5082462,36,330,1.1689,133578950410240
1779937774.0480394,36,335,1.2764,133578953003008
1779937774.5702655,36,331,1.1771,133578950410240
1779937775.1041725,36,333,1.2290,133578953003008
1779937775.6373675,36,331,1.1835,133578950410240
1779937776.1681237,37,331,1.1812,133578953003008
1779937776.702049,35,327,1.1982,133578950410240
1779937777.2352655,37,333,1.1901,133578953003008
1779937777.7601743,35,327,1.1968,133578950410240
1779937778.295164,37,333,1.1970,133578953003008
1779937778.830779,35,335,1.2218,133578950410240
1779937779.3658173,37,331,1.1831,133578953003008
1779937779.9040873,35,329,1.2036,133578950410240
1779937780.440346,37,336,1.2216,133578953003008
1779937780.9768078,35,329,1.2123,133578950410240
1779937781.5158966,37,330,1.1784,133578953003008
1779937782.0515592,36,334,1.2525,133578953003008
1779937782.5874486,36,335,1.2097,133578950410240
1779937783.1228688,36,331,1.2025,133578953003008
1779937783.6569664,36,333,1.2027,133578950410240
1779937784.1926801,36,332,1.2276,133578953003008
1779937784.7264442,36,338,1.1803,133578950410240
1779937785.2626474,37,374,1.2523,133578953003008
1779937785.7974715,35,326,1.1885,133578950410240
1779937786.3345094,37,333,1.1791,133578953003008
1779937786.8695583,35,330,1.2549,133578950410240
1779937787.4051797,37,333,1.1845,133578953003008
1779937787.9410422,35,326,1.1871,133578950410240
1779937788.4765537,37,568,1.1328,133578953003008
1779937789.0111854,35,558,1.2975,133578950410240
1779937789.5484567,37,334,1.1958,133578953003008
1779937790.0828686,36,333,1.2434,133578953003008
1779937790.6189501,36,329,1.1724,133578950410240
1779937791.1543336,36,332,1.2242,133578953003008
1779937791.6943665,36,329,1.1893,133578950410240
1779937792.2295845,36,334,1.2248,133578953003008
1779937792.76456,36,341,1.1675,133578950410240
1779937793.3030133,37,334,1.2040,133578953003008
1779937793.816348,35,328,1.2128,133578950410240
1779937794.3521025,37,333,1.1886,133578953003008
1779937794.8866546,35,329,1.2305,133578950410240
1779937795.4228284,37,333,1.1831,133578953003008
1779937795.9598198,35,332,1.2014,133578950410240
1779937796.495781,37,337,1.2183,133578953003008
1779937797.0323718,35,327,1.1981,133578950410240
1779937797.568702,37,384,1.2750,133578953003008
1779937798.1047635,35,512,1.4039,133578950410240
1779937798.6421828,37,328,1.1719,133578953003008
1779937799.1782312,36,330,1.2032,133578953003008
1779937799.7108333,36,333,1.2238,133578950410240
1779937800.247706,36,329,1.1983,133578953003008
1779937800.770805,36,326,1.1622,133578950410240
1779937801.305379,36,335,1.2397,133578953003008
1779937801.8399594,36,330,1.1576,133578950410240
1779937802.3744428,37,337,1.2010,133578953003008
1779937802.9093995,35,333,1.2358,133578950410240
1779937803.442071,37,335,1.1826,133578953003008
1779937803.9782984,35,329,1.2031,133578950410240
1779937804.5137608,37,336,1.1965,133578953003008
1779937805.0496619,35,327,1.1988,133578950410240
1779937805.5862586,37,333,1.1879,133578953003008
1779937806.1222398,35,331,1.2233,133578950410240
1779937806.6580722,37,336,1.1756,133578953003008
1779937807.1797743,35,329,1.2051,133578950410240
1779937807.7136376,37,334,1.2111,133578953003008
1779937808.2471743,36,334,1.2358,133578953003008
1779937808.781516,36,327,1.1424,133578950410240
1779937809.316679,36,334,1.2512,133578953003008
1779937809.8391323,36,328,1.1638,133578950410240
1779937810.3736324,37,338,1.2068,133578953003008
1779937810.908426,35,372,1.2275,133578950410240
1779937811.440886,37,332,1.1845,133578953003008
