ts,n_changed_pages,change_vol_bytes,entropy_mean,max_page_addr_changed
1779937746.2861211,36,346,1.1894,128591266545664
1779937746.8346586,37,332,1.1536,128591268794368
1779937747.3782864,35,327,1.1949,128591266545664
1779937747.9209235,37,333,1.2042,128591268794368
1779937748.462493,35,328,1.1923,128591266545664
1779937749.0072844,37,334,1.1881,128591268794368
1779937749.552667,35,328,1.2214,128591266545664
1779937750.0997186,37,336,1.1948,128591268794368
1779937750.6486123,36,333,1.2174,128591268794368
1779937751.1659229,36,333,1.1826,128591266545664
1779937751.7100275,36,330,1.2111,128591268794368
1779937752.2213833,36,333,1.1781,128591266545664
1779937752.7365177,36,334,1.2413,128591268794368
1779937753.2555976,36,330,1.1789,128591266545664
1779937753.8005812,36,332,1.2007,128591268794368
1779937754.344269,36,333,1.2001,128591266545664
1779937754.8906598,37,334,1.2332,128591268794368
1779937755.4392452,35,330,1.1930,128591266545664
1779937755.985169,37,336,1.2203,128591268794368
1779937756.5324554,35,327,1.1961,128591266545664
1779937757.080414,37,340,1.1962,128591268794368
1779937757.5805202,35,371,1.2438,128591266545664
1779937758.1207907,37,337,1.1869,128591268794368
1779937758.6601005,35,328,1.1948,128591266545664
1779937759.1991837,37,342,1.2421,128591268794368
1779937759.7390552,36,331,1.2240,128591268794368
1779937760.2787824,36,331,1.1735,128591266545664
1779937760.8040392,36,335,1.2498,128591268794368
1779937761.3482702,36,329,1.1605,128591266545664
1779937761.888554,36,335,1.2358,128591268794368
1779937762.4297953,36,340,1.2069,128591266545664
1779937762.9692583,37,327,1.1625,128591268794368
1779937763.4825408,35,332,1.2169,128591266545664
1779937763.9837692,37,331,1.1703,128591268794368
1779937764.487181,35,331,1.2259,128591266545664
1779937764.9946015,37,346,1.1919,128591268794368
1779937765.506905,35,331,1.2073,128591266545664
1779937766.0217927,37,341,1.2175,128591268794368
1779937766.5426776,35,326,1.2005,128591266545664
1779937767.0668926,37,334,1.1909,128591268794368
1779937767.6071522,35,332,1.2594,128591266545664
1779937768.153903,37,333,1.1753,128591268794368
1779937768.6936653,35,326,1.2013,128591266545664
1779937769.2349668,37,337,1.2136,128591268794368
1779937769.775542,35,334,1.2197,128591266545664
1779937770.3163426,37,519,1.2499,128591268794368
1779937770.8554347,36,383,1.3882,128591268794368
1779937771.39757,36,328,1.1672,128591266545664
1779937771.935582,36,330,1.2103,128591268794368
1779937772.4734585,36,332,1.2239,128591266545664
1779937773.0137947,37,330,1.1770,128591268794368
1779937773.5524392,35,328,1.2041,128591266545664
1779937774.0927653,37,336,1.2042,128591268794368
1779937774.630765,35,327,1.1968,128591266545664
1779937775.16831,37,331,1.1664,128591268794368
1779937775.7062397,35,331,1.2240,128591266545664
1779937776.245902,37,332,1.1944,128591268794368
1779937776.7830148,35,325,1.1882,128591266545664
1779937777.321817,37,336,1.2108,128591268794368
1779937777.8586729,36,329,1.1950,128591268794368
1779937778.3948147,36,329,1.1698,128591266545664
1779937778.9311886,36,340,1.2534,128591268794368
1779937779.4686182,36,331,1.1636,128591266545664
1779937780.007513,36,328,1.2096,128591268794368
1779937780.5297775,36,334,1.2295,128591266545664
1779937781.067266,37,333,1.1665,128591268794368
1779937781.607247,35,329,1.2114,128591266545664
1779937782.155988,37,336,1.2129,128591268794368
1779937782.6927905,35,325,1.1826,128591266545664
1779937783.2293785,37,378,1.1859,128591268794368
1779937783.7672262,35,329,1.2342,128591266545664
1779937784.3083422,37,330,1.1742,128591268794368
1779937784.8539891,35,327,1.2018,128591266545664
1779937785.392901,37,335,1.2421,128591268794368
1779937785.9339137,36,328,1.1820,128591268794368
1779937786.4710495,36,329,1.1642,128591266545664
1779937787.0094554,36,330,1.2412,128591268794368
1779937787.5557659,36,330,1.1686,128591266545664
1779937788.0948503,37,335,1.2007,128591268794368
1779937788.6353683,35,326,1.2181,128591266545664
1779937789.1744804,37,336,1.1912,128591268794368
1779937789.7153718,35,325,1.1874,128591266545664
1779937790.2561674,37,332,1.1969,128591268794368
1779937790.7979815,35,343,1.2941,128591266545664
1779937791.337715,37,332,1.1832,128591268794368
1779937791.878496,35,332,1.2430,128591266545664
1779937792.3865223,37,337,1.1996,128591268794368
1779937792.9252255,35,328,1.1984,128591266545664
1779937793.461452,37,339,1.2517,128591268794368
1779937793.999914,36,329,1.2050,128591268794368
1779937794.5062025,36,329,1.1629,128591266545664
1779937795.043943,36,336,1.2264,128591268794368
1779937795.5820546,36,334,1.1950,128591266545664
1779937796.11997,37,545,1.3626,128591268794368
1779937796.6658618,35,352,1.3194,128591266545664
1779937797.2027802,37,334,1.1741,128591268794368
1779937797.7497365,35,328,1.1908,128591266545664
1779937798.273243,37,337,1.2566,128591268794368
1779937798.812168,35,323,1.1658,128591266545664
1779937799.3162053,37,331,1.1906,128591268794368
1779937799.8530548,35,330,1.2040,128591266545664
1779937800.3900695,37,331,1.1742,128591268794368
1779937800.927199,35,330,1.2130,128591266545664
1779937801.4621043,37,336,1.2101,128591268794368
1779937802.000116,36,330,1.2117,128591268794368
1779937802.53519,36,328,1.1699,128591266545664
1779937803.0699663,36,335,1.2564,128591268794368
1779937803.6051493,36,328,1.1625,128591266545664
1779937804.139579,36,332,1.2240,128591268794368
1779937804.6740484,36,333,1.1929,128591266545664
1779937805.210221,37,334,1.1875,128591268794368
1779937805.7505324,35,327,1.2181,128591266545664
1779937806.2876205,37,337,1.2437,128591268794368
1779937806.8234744,35,326,1.1941,128591266545664
1779937807.3581476,37,335,1.1868,128591268794368
1779937807.892873,35,331,1.2175,128591266545664
1779937808.4266748,37,336,1.1916,128591268794368
1779937808.9609027,35,374,1.1817,128591266545664
1779937809.4954338,37,339,1.2144,128591268794368
1779937810.0319982,35,331,1.2049,128591266545664
1779937810.5670173,37,331,1.1616,128591268794368
1779937811.101731,36,339,1.2787,128591268794368
1779937811.6470287,36,328,1.1507,128591266545664
1779937812.1817043,36,333,1.2162,128591268794368
1779937812.7232988,36,337,1.2052,128591266545664
1779937813.2575097,37,332,1.1769,128591268794368
1779937813.7918954,35,329,1.2011,128591266545664
1779937814.3264673,37,334,1.2080,128591268794368
1779937814.8608184,35,326,1.1946,128591266545664
1779937815.394034,37,333,1.2010,128591268794368
1779937815.9289875,35,326,1.2147,128591266545664
1779937816.4730773,37,345,1.2750,128591268794368
1779937817.006645,35,324,1.2123,128591266545664
1779937817.5421672,37,335,1.2109,128591268794368
1779937818.0760136,35,331,1.2157,128591266545664
1779937818.6087623,37,331,1.1763,128591268794368
1779937819.1419919,36,338,1.2864,128591268794368
1779937819.67577,36,326,1.1601,128591266545664
1779937820.2095506,36,330,1.2190,128591268794368
1779937820.7412603,36,329,1.1947,128591266545664
1779937821.273938,36,337,1.2336,128591268794368
1779937821.8063293,36,485,1.3429,128591266545664
1779937822.3385487,37,403,1.3847,128591268794368
1779937822.8714547,35,325,1.1894,128591266545664
1779937823.4206252,37,336,1.1827,128591268794368
1779937823.9537334,35,329,1.2609,128591266545664
1779937824.4870842,37,334,1.1841,128591268794368
1779937825.0204554,35,330,1.2014,128591266545664
1779937825.5525966,37,334,1.2086,128591268794368
1779937826.0850608,35,328,1.2195,128591266545664
1779937826.6171021,37,333,1.1896,128591268794368
1779937827.149537,35,329,1.2236,128591266545664
1779937827.6815467,37,332,1.1786,128591268794368
1779937828.2136788,36,332,1.2169,128591268794368
1779937828.732793,36,331,1.1956,128591266545664
1779937829.232888,36,338,1.2333,128591268794368
1779937829.7410235,36,330,1.1674,128591266545664
1779937830.2642891,36,334,1.2546,128591268794368
1779937830.7978115,36,329,1.1757,128591266545664
1779937831.331628,36,330,1.2246,128591268794368
1779937831.864015,36,328,1.1892,128591266545664
1779937832.3946075,37,336,1.2146,128591268794368
1779937832.9270997,35,324,1.1851,128591266545664
1779937833.44348,37,337,1.2233,128591268794368
1779937833.9751794,35,327,1.2005,128591266545664
1779937834.5069368,37,341,1.2003,128591268794368
1779937835.0393572,35,368,1.2206,128591266545664
1779937835.569783,37,333,1.1944,128591268794368
1779937836.0994675,35,328,1.2022,128591266545664
1779937836.6298747,37,335,1.2491,128591268794368
1779937837.1606147,35,328,1.1861,128591266545664
1779937837.6908314,37,334,1.1729,128591268794368
1779937838.2217777,35,336,1.2329,128591266545664
1779937838.7519288,37,335,1.1763,128591268794368
1779937839.2827978,36,334,1.2296,128591268794368
1779937839.8125422,36,329,1.1949,128591266545664
1779937840.3428988,36,334,1.2284,128591268794368
1779937840.8714457,36,327,1.1725,128591266545664
