ts,n_changed_pages,change_vol_bytes,entropy_mean,max_page_id_changed
1779852469.3033586,0,0,0.0000,0
1779852469.8422248,0,0,0.0000,0
1779852470.382895,0,0,0.0000,0
1779852470.9229763,0,0,0.0000,0
1779852471.4651458,0,0,0.0000,0
1779852472.0099397,0,0,0.0000,0
1779852472.5560787,0,0,0.0000,0
1779852473.0958343,0,0,0.0000,0
1779852473.6329017,0,0,0.0000,0
1779852474.1786253,0,0,0.0000,0
1779852474.7180314,0,0,0.0000,0
1779852475.2568376,0,0,0.0000,0
1779852475.8007886,0,0,0.0000,0
1779852476.3452005,0,0,0.0000,0
1779852476.8913603,0,0,0.0000,0
1779852477.4358268,0,0,0.0000,0
1779852477.9822946,0,0,0.0000,0
1779852478.5193295,0,0,0.0000,0
1779852479.0608249,0,0,0.0000,0
1779852479.6047282,0,0,0.0000,0
1779852480.1488771,0,0,0.0000,0
1779852480.6856298,0,0,0.0000,0
1779852481.2236853,0,0,0.0000,0
1779852481.7696903,0,0,0.0000,0
1779852482.308858,0,0,0.0000,0
1779852482.8544312,0,0,0.0000,0
1779852483.3831575,0,0,0.0000,0
1779852483.9261959,0,0,0.0000,0
1779852484.464304,0,0,0.0000,0
1779852485.0100155,0,0,0.0000,0
1779852485.5378687,0,0,0.0000,0
1779852486.0784636,0,0,0.0000,0
1779852486.6151564,0,0,0.0000,0
1779852487.1546793,0,0,0.0000,0
1779852487.6983993,0,0,0.0000,0
1779852488.2390654,0,0,0.0000,0
1779852488.779899,0,0,0.0000,0
1779852489.3168077,0,0,0.0000,0
1779852489.857118,0,0,0.0000,0
1779852490.3992689,0,0,0.0000,0
1779852490.939919,0,0,0.0000,0
1779852491.4870496,0,0,0.0000,0
1779852492.019375,0,0,0.0000,0
1779852492.565039,0,0,0.0000,0
1779852493.1127536,0,0,0.0000,0
1779852493.6566343,0,0,0.0000,0
1779852494.2020583,0,0,0.0000,0
1779852494.7486122,0,0,0.0000,0
1779852495.295466,0,0,0.0000,0
1779852495.8410518,0,0,0.0000,0
