ts,n_changed_pages,change_vol_bytes,entropy_mean,max_page_addr_changed
1779900511.37905,71,4886,2.5727,137189867196416
1779900512.0484612,2,17,2.7733,86134784
1779900512.6987731,0,0,0.0000,0
1779900513.3361588,0,0,0.0000,0
1779900513.9789717,0,0,0.0000,0
1779900514.6077113,0,0,0.0000,0
1779900515.241745,0,0,0.0000,0
1779900515.8845298,1,38,4.3135,137189867143168
1779900516.542371,47,1263,2.9048,137189849882624
1779900517.20933,0,0,0.0000,0
1779900517.8578222,0,0,0.0000,0
1779900518.5034702,0,0,0.0000,0
1779900519.160266,0,0,0.0000,0
1779900519.799692,0,0,0.0000,0
1779900520.46374,0,0,0.0000,0
1779900521.0989785,12,529,3.1696,137189867143168
1779900521.7663558,35,563,2.6337,11723041677312
1779900522.4109464,0,0,0.0000,0
1779900523.0541904,0,0,0.0000,0
1779900523.7147148,0,0,0.0000,0
1779900524.3516343,0,0,0.0000,0
1779900524.9966147,0,0,0.0000,0
1779900525.6432488,0,0,0.0000,0
1779900526.299214,31,725,3.0435,137189867143168
1779900526.9455245,14,101,2.2162,11723010363392
1779900527.5952265,0,0,0.0000,0
1779900528.2407262,0,0,0.0000,0
1779900528.9146965,0,0,0.0000,0
1779900529.566407,0,0,0.0000,0
1779900530.2230647,0,0,0.0000,0
1779900530.8677788,0,0,0.0000,0
1779900531.5161166,46,731,2.6815,137189867143168
1779900532.1640365,0,0,0.0000,0
1779900532.7993314,0,0,0.0000,0
1779900533.4454374,0,0,0.0000,0
1779900534.0965772,0,0,0.0000,0
1779900534.733374,0,0,0.0000,0
1779900535.3708787,0,0,0.0000,0
1779900536.0124657,8,177,2.7186,137189867143168
1779900536.6504934,35,556,2.8633,137189241384960
1779900537.295203,26,2879,2.5089,137189870096384
1779900537.9407508,44,1846,2.0789,11723029282816
1779900538.587184,0,0,0.0000,0
1779900539.2211773,0,0,0.0000,0
1779900539.873099,9,914,2.7598,137189870096384
1779900540.519039,100,7109,2.2392,137189870096384
1779900541.0572953,79,5859,2.7430,137189867143168
1779900541.7349474,0,0,0.0000,0
1779900542.4174094,0,0,0.0000,0
