ts,n_changed_pages,change_vol_bytes,entropy_mean,max_page_addr_changed
1779937752.3761253,36,346,1.1944,125316442062848
1779937752.9003205,37,333,1.1612,125316445294592
1779937753.4351342,35,329,1.2024,125316442062848
1779937753.9409935,37,330,1.1756,125316445294592
1779937754.446316,35,332,1.2220,125316442062848
1779937754.9477673,37,334,1.1864,125316445294592
1779937755.4960995,35,333,1.2077,125316442062848
1779937756.0424294,37,332,1.1968,125316445294592
1779937756.5887737,35,332,1.2009,125316442062848
1779937757.1091118,37,337,1.1915,125316445294592
1779937757.6588206,35,328,1.2144,125316442062848
1779937758.20125,37,335,1.1916,125316445294592
1779937758.701428,35,326,1.1975,125316442062848
1779937759.2483935,37,335,1.2099,125316445294592
1779937759.7484994,36,332,1.2301,125316445294592
1779937760.2492251,36,328,1.1672,125316442062848
1779937760.7965033,36,335,1.2614,125316445294592
1779937761.2973683,36,330,1.1670,125316442062848
1779937761.8450708,36,335,1.2371,125316445294592
1779937762.346462,36,341,1.2159,125316442062848
1779937762.892714,36,328,1.1962,125316445294592
1779937763.4013507,36,358,1.1712,125316442062848
1779937763.9480047,37,354,1.2352,125316445294592
1779937764.495234,35,328,1.1956,125316442062848
1779937765.0413625,37,330,1.1751,125316445294592
1779937765.578769,35,334,1.2706,125316442062848
1779937766.0819302,37,331,1.1804,125316445294592
1779937766.5997658,35,324,1.1973,125316442062848
1779937767.120547,37,336,1.2211,125316445294592
1779937767.6466482,35,325,1.1917,125316442062848
1779937768.1467001,37,334,1.1949,125316445294592
1779937768.6928103,35,585,1.1850,125316442062848
1779937769.206528,37,589,1.2869,125316445294592
1779937769.7185621,35,323,1.1861,125316442062848
1779937770.2364118,37,334,1.2090,125316445294592
1779937770.7802334,35,327,1.1793,125316442062848
1779937771.323647,37,352,1.3259,125316445294592
1779937771.8710344,36,339,1.2427,125316445294592
1779937772.4192073,36,332,1.1759,125316442062848
1779937772.9469216,36,330,1.2184,125316445294592
1779937773.488065,36,332,1.2000,125316442062848
1779937774.0321095,37,337,1.2160,125316445294592
