ts,n_changed_pages,change_vol_bytes,entropy_mean,max_page_addr_changed
1784481950.7013965,0,0,0.0000,0
1784481951.2341545,25,573,2.1987,136893166919680
1784481951.7613122,0,0,0.0000,0
1784481952.2841203,15,203,2.4467,136893166919680
1784481952.8080943,0,0,0.0000,0
1784481953.3287153,15,123,1.5891,136893166919680
1784481953.849162,0,0,0.0000,0
1784481954.3692846,15,119,1.5955,136893166919680
1784481954.8902805,0,0,0.0000,0
1784481955.4086945,15,124,1.6250,136893166919680
1784481955.9312503,0,0,0.0000,0
1784481956.4488347,15,123,1.6177,136893166919680
1784481956.9695332,0,0,0.0000,0
1784481957.4808488,15,119,1.5788,136893166919680
1784481957.9983857,0,0,0.0000,0
1784481958.5220373,15,124,1.6416,136893166919680
1784481959.0444722,0,0,0.0000,0
1784481959.561388,15,123,1.5891,136893166919680
1784481960.0797772,0,0,0.0000,0
1784481960.597177,15,119,1.5955,136893166919680
1784481961.1197183,4,30,1.7415,136893166919680
1784481961.6384225,11,94,1.5624,136893153619968
1784481962.1593888,11,107,1.8926,136893166919680
1784481962.679923,4,16,0.9171,144248832
1784481963.1986678,15,119,1.6338,136893166919680
1784481963.718548,0,0,0.0000,0
1784481964.23665,15,124,1.6268,136893166919680
1784481964.7588012,0,0,0.0000,0
1784481965.276144,15,122,1.5906,136893166919680
1784481965.798893,0,0,0.0000,0
1784481966.317648,15,118,1.5993,136893166919680
1784481966.8384464,0,0,0.0000,0
1784481967.3542497,15,123,1.6060,136893166919680
1784481967.877334,0,0,0.0000,0
1784481968.3958187,15,123,1.6325,136893166919680
1784481968.9175491,0,0,0.0000,0
1784481969.4357245,15,118,1.5583,136893166919680
1784481969.9559765,0,0,0.0000,0
1784481970.4732733,15,124,1.6046,136893166919680
1784481970.9954169,0,0,0.0000,0
1784481971.5135908,15,124,1.6168,136893166919680
1784481972.035644,0,0,0.0000,0
1784481972.5586517,15,119,1.5844,136893166919680
1784481973.0798883,0,0,0.0000,0
1784481973.596844,15,124,1.5879,136893166919680
1784481974.1196089,3,26,1.7480,136893166919680
1784481974.637559,12,97,1.5851,136893155594240
1784481975.1578882,11,105,1.9708,136893166919680
1784481975.679211,4,16,0.8546,144252928
1784481976.1977558,15,131,1.8276,136893166919680
1784481976.719294,0,0,0.0000,0
1784481977.2382936,15,124,1.5798,136893166919680
1784481977.7599728,0,0,0.0000,0
1784481978.2765315,15,118,1.6019,136893166919680
1784481978.7993479,0,0,0.0000,0
1784481979.3162906,15,124,1.6506,136893166919680
1784481979.8378177,0,0,0.0000,0
1784481980.3557794,481,114494,3.1753,136893166923776
1784481980.8766513,0,0,0.0000,0
1784481981.3976583,0,0,0.0000,0
1784481981.9225323,0,0,0.0000,0
1784481982.4443018,297,286653,3.5621,136893166919680
1784481982.9745288,0,0,0.0000,0
1784481983.4997408,149,282860,4.9679,136893166919680
1784481984.0399578,144,279603,4.9479,136893166919680
1784481984.5752525,0,0,0.0000,0
1784481985.094258,148,277201,4.9918,136893166919680
1784481985.6335454,150,275368,4.8052,136893166919680
1784481986.1765907,0,0,0.0000,0
1784481986.6984336,147,274516,4.8187,136893166919680
1784481987.2353961,61,834,1.5522,136893166919680
1784481987.7757156,0,0,0.0000,0
1784481988.3004982,17,369,1.6550,136893166919680
1784481988.8262665,0,0,0.0000,0
1784481989.3520634,14,123,1.3909,136893166919680
