ts,n_changed_pages,change_vol_bytes,entropy_mean,max_page_addr_changed
1779900147.4577446,86,4732,2.6268,140160984252416
1779900148.1895115,0,0,0.0000,0
1779900148.8976936,0,0,0.0000,0
1779900149.6096094,0,0,0.0000,0
1779900150.3247068,0,0,0.0000,0
1779900151.0353236,0,0,0.0000,0
1779900151.7503984,0,0,0.0000,0
1779900152.4483957,47,1260,2.9126,140160984248320
1779900153.1660032,2,19,3.0646,86134784
1779900153.7132218,0,0,0.0000,0
1779900154.431755,1,8,2.7500,140160984248320
1779900155.137312,45,1077,2.8186,140159797198848
1779900155.8558605,0,0,0.0000,0
1779900156.5634255,0,0,0.0000,0
1779900157.2687094,0,0,0.0000,0
1779900157.983147,0,0,0.0000,0
1779900158.6929522,0,0,0.0000,0
1779900159.399268,0,0,0.0000,0
1779900160.1045942,47,938,2.7210,140160984248320
1779900160.8462756,0,0,0.0000,0
1779900161.5546331,0,0,0.0000,0
1779900162.2599838,0,0,0.0000,0
1779900162.9652212,0,0,0.0000,0
1779900163.6800272,0,0,0.0000,0
1779900164.4060915,1,8,2.7500,140160984248320
1779900165.1287358,46,708,2.7238,140159797198848
1779900165.8682294,0,0,0.0000,0
1779900166.5885067,0,0,0.0000,0
1779900167.320805,0,0,0.0000,0
1779900168.0609288,0,0,0.0000,0
1779900168.8290226,0,0,0.0000,0
1779900169.5809946,4,509,4.1078,140160984248320
1779900170.3193107,47,1180,2.7531,140160984244224
1779900171.0776381,67,4232,2.1513,140159797198848
1779900171.8588386,0,0,0.0000,0
1779900172.592924,0,0,0.0000,0
1779900173.3697784,9,601,2.0942,140160984248320
1779900174.1166399,125,12356,2.5422,140160984252416
1779900174.888175,44,1527,2.8447,140160984248320
1779900175.662444,12,84,2.0870,17284085927936
1779900176.392695,0,0,0.0000,0
1779900177.1344619,0,0,0.0000,0
1779900177.9088442,0,0,0.0000,0
1779900178.6640725,0,0,0.0000,0
1779900179.444772,2,8,2.0000,140160984248320
1779900180.1882887,46,1308,2.8831,140159797198848
1779900180.929807,0,0,0.0000,0
1779900181.672258,0,0,0.0000,0
1779900182.4355407,0,0,0.0000,0
1779900183.173939,0,0,0.0000,0
1779900183.676089,46,1028,2.8704,140160984248320
1779900184.4124236,0,0,0.0000,0
1779900185.1607997,0,0,0.0000,0
1779900185.9201732,0,0,0.0000,0
1779900186.6708765,0,0,0.0000,0
1779900187.4078872,22,780,3.1065,140160984248320
1779900188.1823778,24,344,2.6540,17284104060928
1779900188.9279158,0,0,0.0000,0
1779900189.6963127,0,0,0.0000,0
1779900190.4460983,0,0,0.0000,0
1779900191.18375,0,0,0.0000,0
1779900191.873275,0,0,0.0000,0
1779900192.6106932,46,717,2.8595,140160984248320
1779900193.372806,0,0,0.0000,0
1779900194.1417572,0,0,0.0000,0
1779900194.9291885,0,0,0.0000,0
1779900195.671723,0,0,0.0000,0
1779900196.4054947,0,0,0.0000,0
1779900197.132303,22,434,2.6421,140160984248320
1779900197.8572578,46,922,2.7956,140159754190848
1779900198.6128573,21,654,2.4626,140160984252416
1779900199.3441129,0,0,0.0000,0
1779900200.0708063,0,0,0.0000,0
1779900200.8003223,0,0,0.0000,0
1779900201.5463998,0,0,0.0000,0
