ts,n_changed_pages,change_vol_bytes,entropy_mean,max_page_id_changed
1779850659.0271676,0,0,0.0000,0
1779850659.5630322,0,0,0.0000,0
1779850660.0925689,0,0,0.0000,0
1779850660.6257637,0,0,0.0000,0
1779850661.1616337,0,0,0.0000,0
1779850661.705302,0,0,0.0000,0
1779850662.2448063,0,0,0.0000,0
1779850662.7839916,0,0,0.0000,0
1779850663.3224983,0,0,0.0000,0
1779850663.833528,0,0,0.0000,0
1779850664.373494,0,0,0.0000,0
1779850664.9183493,0,0,0.0000,0
1779850665.4618206,0,0,0.0000,0
1779850665.9903789,0,0,0.0000,0
1779850666.5238461,0,0,0.0000,0
1779850667.0629556,0,0,0.0000,0
1779850667.600441,0,0,0.0000,0
1779850668.1359136,0,0,0.0000,0
1779850668.6688719,0,0,0.0000,0
1779850669.2010236,0,0,0.0000,0
1779850669.7259119,0,0,0.0000,0
1779850670.2632651,0,0,0.0000,0
1779850670.7990746,0,0,0.0000,0
1779850671.3325653,0,0,0.0000,0
1779850671.8704028,0,0,0.0000,0
1779850672.3995218,0,0,0.0000,0
1779850672.9327133,0,0,0.0000,0
1779850673.469051,0,0,0.0000,0
1779850674.008228,0,0,0.0000,0
1779850674.5475757,0,0,0.0000,0
1779850675.085198,0,0,0.0000,0
1779850675.622323,0,0,0.0000,0
1779850676.153417,0,0,0.0000,0
1779850676.6974783,0,0,0.0000,0
1779850677.2373652,0,0,0.0000,0
1779850677.77389,0,0,0.0000,0
1779850678.3181405,0,0,0.0000,0
1779850678.8592458,0,0,0.0000,0
1779850679.3970227,0,0,0.0000,0
1779850679.9364996,0,0,0.0000,0
1779850680.4758356,0,0,0.0000,0
1779850681.011737,0,0,0.0000,0
1779850681.5480013,0,0,0.0000,0
1779850682.0871968,0,0,0.0000,0
1779850682.6288736,0,0,0.0000,0
1779850683.1678395,0,0,0.0000,0
1779850683.70904,0,0,0.0000,0
1779850684.24778,0,0,0.0000,0
1779850684.7863421,0,0,0.0000,0
1779850685.323476,0,0,0.0000,0
1779850685.8575647,0,0,0.0000,0
1779850686.3820987,0,0,0.0000,0
1779850686.922647,0,0,0.0000,0
1779850687.4580696,0,0,0.0000,0
1779850687.9943793,0,0,0.0000,0
1779850688.5335963,0,0,0.0000,0
1779850689.0664225,0,0,0.0000,0
1779850689.6089654,0,0,0.0000,0
1779850690.1393285,0,0,0.0000,0
1779850690.6753569,0,0,0.0000,0
1779850691.2121103,0,0,0.0000,0
1779850691.7474837,0,0,0.0000,0
1779850692.28485,0,0,0.0000,0
1779850692.8023043,0,0,0.0000,0
1779850693.3336806,0,0,0.0000,0
1779850693.853531,0,0,0.0000,0
1779850694.3772988,0,0,0.0000,0
1779850694.9007964,0,0,0.0000,0
1779850695.4318812,0,0,0.0000,0
1779850695.967909,0,0,0.0000,0
1779850696.5018296,0,0,0.0000,0
