ts,n_changed_pages,change_vol_bytes,entropy_mean,max_page_id_changed
1779882530.3196683,61,0,0.0000,61696
1779882531.1986523,0,0,0.0000,0
1779882532.106768,3,0,0.0000,61696
1779882533.0000522,6,0,0.0000,11180
1779882533.5395958,0,0,0.0000,0
1779882534.0725393,0,0,0.0000,0
1779882534.9374201,9,0,0.0000,61696
1779882535.8154154,35,0,0.0000,18629
1779882536.353659,0,0,0.0000,0
1779882536.886049,0,0,0.0000,0
1779882537.7540774,0,0,0.0000,0
1779882538.609658,0,0,0.0000,0
1779882539.4940355,0,0,0.0000,0
1779882540.3528044,44,0,0.0000,61696
1779882541.2504988,0,0,0.0000,0
1779882541.7777977,0,0,0.0000,0
1779882542.6414893,0,0,0.0000,0
1779882543.5215194,0,0,0.0000,0
1779882544.4128594,0,0,0.0000,0
1779882545.313412,44,0,0.0000,61696
1779882546.197911,0,0,0.0000,0
1779882546.727363,0,0,0.0000,0
1779882547.6020353,0,0,0.0000,0
1779882548.48975,0,0,0.0000,0
1779882549.365416,0,0,0.0000,0
1779882550.253436,41,0,0.0000,61696
1779882551.1329322,2,0,0.0000,60
1779882551.6491547,0,0,0.0000,0
1779882552.1734064,3,0,0.0000,61696
1779882553.0713694,40,0,0.0000,48874
1779882553.6031084,13,1139,3.4495,61696
1779882554.1432726,46,0,0.0000,13458
1779882554.676114,0,0,0.0000,0
1779882555.2059436,11,0,0.0000,61696
1779882556.0811226,14,92,5.1943,62417
1779882556.9560797,116,0,0.0000,55489
1779882557.5011368,1,0,0.0000,61696
1779882558.0424225,47,110,5.3649,61696
1779882558.5725267,0,0,0.0000,0
1779882559.1063614,0,0,0.0000,0
1779882560.0010972,0,0,0.0000,0
1779882560.909274,0,0,0.0000,0
1779882561.7963533,0,0,0.0000,0
1779882562.7052348,14,0,0.0000,61696
1779882563.617354,39,0,0.0000,12638
1779882564.1620672,0,0,0.0000,0
1779882564.7015324,0,0,0.0000,0
1779882565.5767848,0,0,0.0000,0
1779882566.4653926,0,0,0.0000,0
1779882567.3333738,2,0,0.0000,61696
1779882568.203975,45,0,0.0000,42468
1779882568.7382412,0,0,0.0000,0
1779882569.6284025,0,0,0.0000,0
1779882570.53148,0,0,0.0000,0
1779882571.4205856,0,0,0.0000,0
1779882572.3066092,2,0,0.0000,61696
1779882573.1804495,45,0,0.0000,42468
1779882573.7140749,0,0,0.0000,0
1779882574.593437,0,0,0.0000,0
1779882575.456639,0,0,0.0000,0
1779882576.3315928,0,0,0.0000,0
1779882577.2092698,1,0,0.0000,61696
1779882578.0978885,44,0,0.0000,48874
1779882578.6259387,0,0,0.0000,0
1779882579.1640632,0,0,0.0000,0
1779882580.0218816,0,0,0.0000,0
1779882580.9018745,0,0,0.0000,0
1779882581.451275,60,0,0.0000,61696
1779882582.3542325,0,0,0.0000,0
1779882582.9029849,0,0,0.0000,0
1779882583.814003,0,0,0.0000,0
1779882584.7015603,1,0,0.0000,61696
1779882585.5840778,45,0,0.0000,48874
1779882586.1234832,0,0,0.0000,0
1779882586.6645548,0,0,0.0000,0
1779882587.552411,0,0,0.0000,0
1779882588.4512873,0,0,0.0000,0
1779882589.3341815,0,0,0.0000,0
1779882590.2024045,12,0,0.0000,61696
1779882591.0712225,36,0,0.0000,12638
1779882591.6043646,0,0,0.0000,0
1779882592.1332884,0,0,0.0000,0
1779882593.0143702,0,0,0.0000,0
1779882593.885973,0,0,0.0000,0
1779882594.772632,1,0,0.0000,61696
1779882595.672256,44,0,0.0000,48874
1779882596.2122295,0,0,0.0000,0
1779882596.74748,0,0,0.0000,0
1779882597.6514344,0,0,0.0000,0
1779882598.5437305,0,0,0.0000,0
1779882599.4394503,0,0,0.0000,0
1779882600.3416238,43,0,0.0000,61696
1779882601.2135859,3,0,0.0000,8664
1779882601.7492225,0,0,0.0000,0
1779882602.2810898,0,0,0.0000,0
1779882603.1514852,0,0,0.0000,0
1779882604.0329316,0,0,0.0000,0
1779882604.910932,2,0,0.0000,61696
1779882605.8080153,44,0,0.0000,42468
1779882606.3482373,0,0,0.0000,0
1779882606.8807123,0,0,0.0000,0
1779882607.75254,0,0,0.0000,0
1779882608.631778,0,0,0.0000,0
1779882609.5053294,0,0,0.0000,0
1779882610.401885,44,0,0.0000,61696
1779882610.925577,2,0,0.0000,60
1779882611.4590676,0,0,0.0000,0
1779882612.0059884,0,0,0.0000,0
1779882612.88843,31,0,0.0000,61696
1779882613.7938664,13,0,0.0000,9598
1779882614.3288023,0,0,0.0000,0
1779882614.8602695,0,0,0.0000,0
1779882615.7257092,0,0,0.0000,0
1779882616.6068282,0,0,0.0000,0
1779882617.5037148,4,0,0.0000,61696
1779882618.4093256,39,0,0.0000,35926
1779882618.9559033,0,0,0.0000,0
1779882619.497854,0,0,0.0000,0
1779882620.4039395,0,0,0.0000,0
1779882621.2824643,0,0,0.0000,0
1779882622.143672,0,0,0.0000,0
1779882623.009142,44,0,0.0000,61696
1779882623.858067,2,0,0.0000,60
1779882624.3933978,0,0,0.0000,0
1779882624.9253852,0,0,0.0000,0
1779882625.8104208,0,0,0.0000,0
1779882626.687725,0,0,0.0000,0
1779882627.5638583,1,0,0.0000,61696
1779882628.4448633,44,0,0.0000,48874
1779882628.9779575,0,0,0.0000,0
1779882629.5139446,0,0,0.0000,0
1779882630.3951228,0,0,0.0000,0
1779882631.2734323,0,0,0.0000,0
1779882632.1634278,0,0,0.0000,0
1779882633.0366166,12,0,0.0000,61696
1779882633.911274,31,0,0.0000,12638
1779882634.4435833,0,0,0.0000,0
1779882634.9716914,0,0,0.0000,0
1779882635.8555176,0,0,0.0000,0
1779882636.730166,0,0,0.0000,0
1779882637.6184485,28,0,0.0000,61696
1779882638.505279,57,0,0.0000,42468
1779882639.0506556,0,0,0.0000,0
1779882639.5857291,0,0,0.0000,0
1779882640.45529,0,0,0.0000,0
1779882640.9680607,777,0,0.0000,62417
1779882641.8616936,0,0,0.0000,0
1779882642.3928325,0,0,0.0000,0
1779882643.2621508,0,0,0.0000,0
1779882644.163717,0,0,0.0000,0
1779882645.0739262,5,0,0.0000,62314
1779882645.961628,266,0,0.0000,48965
1779882646.4914863,4,0,0.0000,61696
1779882647.0246923,22,0,0.0000,33196
1779882647.558467,0,0,0.0000,0
1779882648.092552,0,0,0.0000,0
1779882648.9834082,0,0,0.0000,0
1779882649.8658478,0,0,0.0000,0
1779882650.7422397,54,0,0.0000,61696
1779882651.6308367,4,0,0.0000,62
1779882652.5203068,0,0,0.0000,0
1779882653.0468314,0,0,0.0000,0
1779882653.9162405,0,0,0.0000,0
1779882654.7783465,0,0,0.0000,0
1779882655.6892889,50,0,0.0000,61696
1779882656.602277,2,0,0.0000,60
1779882657.1364243,0,0,0.0000,0
1779882657.6691277,0,0,0.0000,0
1779882658.5759,0,0,0.0000,0
1779882659.477806,0,0,0.0000,0
1779882660.368152,11,0,0.0000,61696
1779882661.2655368,36,0,0.0000,31148
1779882662.1658113,0,0,0.0000,0
1779882662.7013075,0,0,0.0000,0
1779882663.577505,0,0,0.0000,0
1779882664.4518826,0,0,0.0000,0
1779882665.3442996,9,0,0.0000,61696
1779882666.2573752,39,0,0.0000,33196
1779882666.7926073,0,0,0.0000,0
1779882667.336728,0,0,0.0000,0
1779882668.1926894,0,0,0.0000,0
1779882669.0761282,0,0,0.0000,0
1779882669.9510708,0,0,0.0000,0
1779882670.453285,48,0,0.0000,61696
1779882671.319131,0,0,0.0000,0
1779882671.8594475,0,0,0.0000,0
1779882672.7393322,4,0,0.0000,61696
1779882673.6235602,43,0,0.0000,42468
1779882674.163134,0,0,0.0000,0
1779882675.0434184,0,0,0.0000,0
1779882675.9346542,0,0,0.0000,0
1779882676.8087518,0,0,0.0000,0
1779882677.6621437,3,0,0.0000,61696
1779882678.5498133,45,0,0.0000,48874
1779882679.0807388,0,0,0.0000,0
1779882679.6177373,0,0,0.0000,0
1779882680.506333,0,0,0.0000,0
1779882681.3703823,0,0,0.0000,0
1779882682.2605941,0,0,0.0000,0
1779882683.1297314,13,0,0.0000,61696
1779882684.0129802,34,0,0.0000,12638
1779882684.5438557,0,0,0.0000,0
1779882685.0717907,0,0,0.0000,0
1779882685.9386623,0,0,0.0000,0
1779882686.8067653,0,0,0.0000,0
1779882687.6812782,3,0,0.0000,61696
1779882688.5331817,48,0,0.0000,48874
1779882689.0634985,0,0,0.0000,0
1779882689.587056,0,0,0.0000,0
1779882690.4598866,0,0,0.0000,0
1779882691.3201146,0,0,0.0000,0
1779882692.176068,3,0,0.0000,61696
1779882693.0364425,20,335,4.6490,61696
1779882693.5713387,45,0,0.0000,48874
1779882694.104232,0,0,0.0000,0
1779882694.638017,0,0,0.0000,0
1779882695.516875,0,0,0.0000,0
1779882696.3903337,0,0,0.0000,0
1779882697.2777288,0,0,0.0000,0
1779882698.170206,11,0,0.0000,61696
1779882699.082685,35,0,0.0000,12638
1779882699.961459,0,0,0.0000,0
1779882700.4735167,9,0,0.0000,61696
1779882701.3429625,37,0,0.0000,31148
1779882701.879503,0,0,0.0000,0
1779882702.4153109,0,0,0.0000,0
1779882703.2888138,0,0,0.0000,0
1779882704.1472044,0,0,0.0000,0
1779882705.1364985,3,0,0.0000,61696
1779882706.0772502,42,0,0.0000,48874
1779882706.6160083,0,0,0.0000,0
1779882707.1570346,0,0,0.0000,0
1779882708.0753062,0,0,0.0000,0
1779882708.9352596,0,0,0.0000,0
1779882709.8076987,7415,0,0.0000,62418
1779882727.940453,163,21780,2.3119,60921
1779882728.4728773,108,1776,2.2455,60881
1779882728.9843655,123,1182,1.8861,56714
1779882729.5097702,17,63,1.8970,41429
1779882730.0183465,19,197,2.6610,60881
1779882730.5227706,57,886,2.8128,54262
1779882731.0229685,0,0,0.0000,0
1779882731.5268898,0,0,0.0000,0
1779882732.4403887,0,0,0.0000,0
1779882733.3421195,48,0,0.0000,54262
1779882734.287751,2,0,0.0000,60
1779882734.788132,0,0,0.0000,0
1779882735.3025377,0,0,0.0000,0
1779882736.2588358,0,0,0.0000,0
1779882737.2375202,0,0,0.0000,0
1779882738.2072947,20,0,0.0000,54262
1779882739.138814,37,0,0.0000,14886
1779882739.685206,0,0,0.0000,0
1779882740.1894736,0,0,0.0000,0
1779882741.1073952,0,0,0.0000,0
1779882742.0391166,0,0,0.0000,0
1779882742.9586236,6,0,0.0000,54262
1779882743.9808738,41,0,0.0000,25863
1779882744.5308583,0,0,0.0000,0
1779882745.5084796,0,0,0.0000,0
1779882746.4525833,0,0,0.0000,0
1779882747.376964,5,0,0.0000,47799
1779882748.3511126,50,429,3.2647,54262
1779882748.8592286,23,0,0.0000,11436
1779882749.3629572,0,0,0.0000,0
1779882749.9165044,0,0,0.0000,0
1779882750.8710291,0,0,0.0000,0
1779882751.7977998,0,0,0.0000,0
1779882752.7347577,2,0,0.0000,54262
1779882753.6712947,45,0,0.0000,41399
1779882754.181667,0,0,0.0000,0
1779882755.112526,0,0,0.0000,0
1779882756.0572746,0,0,0.0000,0
1779882756.9953165,0,0,0.0000,0
1779882757.9439032,6,0,0.0000,54262
1779882758.8807278,42,0,0.0000,25863
1779882759.4331882,0,0,0.0000,0
1779882759.9694998,0,0,0.0000,0
1779882760.8878462,46,0,0.0000,54262
1779882761.8095505,2,0,0.0000,60
1779882762.314637,0,0,0.0000,0
1779882762.864955,0,0,0.0000,0
1779882763.7927043,0,0,0.0000,0
1779882764.7156408,156,0,0.0000,65036
1779882765.6361957,931,3542,2.7024,65036
1779882766.1594653,841,54494,2.8736,65036
1779882766.875937,831,113006,3.2255,65036
1779882767.5898972,1081,89820,3.0464,65036
1779882768.355839,1001,138037,3.0656,65036
1779882769.1236393,990,165543,3.4980,65036
1779882769.9325683,1750,94094,3.1227,60939
1779882770.7122433,1057,143838,3.2219,60890
1779882771.5405653,1043,113306,3.2077,60890
1779882772.3457797,1024,89816,3.1272,60887
1779882773.1444285,864,79409,2.9551,60890
1779882773.9037557,957,81234,3.1083,60888
1779882774.6524155,1000,108815,3.1743,60891
1779882775.4525273,994,101708,3.1427,60890
1779882776.2458844,1011,133887,3.2675,60891
1779882777.0448916,919,109498,3.1635,60891
1779882777.8176026,902,101690,3.1767,60891
1779882778.596499,874,93492,3.1082,60891
1779882779.3735065,952,98739,3.1490,60889
1779882780.13479,831,94699,3.0441,60891
1779882780.885033,865,112251,3.1068,60888
1779882781.6285005,947,70683,2.9484,60888
1779882782.3518655,688,34996,2.6564,60881
1779882783.0463068,6,0,0.0000,11728
1779882783.572331,1,0,0.0000,60881
1779882784.0789518,8,0,0.0000,23815
1779882784.6267877,8,44,2.7690,23815
1779882785.1317887,13,52,2.7316,60881
1779882785.6355257,4,22,2.6741,8645
1779882786.1405895,48,0,0.0000,47855
1779882786.649478,0,0,0.0000,0
1779882787.1564686,0,0,0.0000,0
1779882788.1070652,0,0,0.0000,0
1779882789.0482783,0,0,0.0000,0
1779882789.5968564,48,0,0.0000,47855
1779882790.4885094,0,0,0.0000,0
1779882791.0395286,0,0,0.0000,0
1779882791.957422,0,0,0.0000,0
1779882792.8706374,0,0,0.0000,0
1779882793.7702906,47,0,0.0000,47856
1779882794.6787803,0,0,0.0000,0
1779882795.6210895,0,0,0.0000,0
1779882796.5604887,0,0,0.0000,0
1779882797.5110884,0,0,0.0000,0
1779882798.4544747,44,0,0.0000,47856
1779882799.3719015,2,0,0.0000,60
1779882799.8775666,0,0,0.0000,0
1779882800.4298315,0,0,0.0000,0
1779882801.350437,0,0,0.0000,0
1779882802.3141398,9,0,0.0000,47856
1779882803.2461336,38,88,4.4099,47855
1779882803.7547503,45,0,0.0000,41401
1779882804.26876,0,0,0.0000,0
1779882804.7709737,0,0,0.0000,0
1779882805.6952631,0,0,0.0000,0
1779882806.6114087,0,0,0.0000,0
1779882807.54085,0,0,0.0000,0
1779882808.4654348,43,0,0.0000,47855
1779882809.402743,2,0,0.0000,60
1779882809.910742,0,0,0.0000,0
1779882810.4648283,0,0,0.0000,0
1779882811.3835542,0,0,0.0000,0
1779882812.3233244,0,0,0.0000,0
1779882813.2562997,10,0,0.0000,47855
1779882814.1802957,34,0,0.0000,16019
1779882814.6914976,0,0,0.0000,0
1779882815.2014902,0,0,0.0000,0
1779882816.1443825,0,0,0.0000,0
1779882817.0673869,0,0,0.0000,0
1779882817.9857984,4,0,0.0000,47855
1779882818.8899896,40,0,0.0000,38382
1779882819.442733,0,0,0.0000,0
1779882819.9951255,0,0,0.0000,0
1779882820.9162695,33,0,0.0000,47855
1779882821.8350315,10,0,0.0000,8836
1779882822.755235,0,0,0.0000,0
1779882823.3082116,0,0,0.0000,0
1779882824.212919,0,0,0.0000,0
1779882825.1568537,0,0,0.0000,0
1779882826.0851715,45,0,0.0000,47855
1779882826.9961195,0,0,0.0000,0
1779882827.5003464,0,0,0.0000,0
1779882828.418232,0,0,0.0000,0
1779882829.3464851,0,0,0.0000,0
1779882830.26802,0,0,0.0000,0
1779882831.1854389,47,0,0.0000,47855
1779882832.1050014,0,0,0.0000,0
1779882833.0018256,0,0,0.0000,0
1779882833.935052,0,0,0.0000,0
1779882834.8624084,0,0,0.0000,0
1779882835.7870448,11,0,0.0000,47855
1779882836.7139523,35,0,0.0000,14667
1779882837.6494358,0,0,0.0000,0
1779882838.1992974,0,0,0.0000,0
1779882839.1073055,0,0,0.0000,0
1779882840.0193272,0,0,0.0000,0
1779882840.9337847,30,0,0.0000,47855
1779882841.852146,15,0,0.0000,9909
1779882842.4063964,0,0,0.0000,0
1779882842.9068987,0,0,0.0000,0
1779882843.8206491,0,0,0.0000,0
1779882844.7277381,0,0,0.0000,0
1779882845.655387,6,0,0.0000,47855
1779882846.559947,37,0,0.0000,25863
1779882847.0656605,0,0,0.0000,0
