ts,n_changed_pages,change_vol_bytes,entropy_mean,max_page_id_changed
1779852829.4140685,0,0,0.0000,0
1779852829.9514065,0,0,0.0000,0
1779852830.4771256,0,0,0.0000,0
1779852831.0125115,0,0,0.0000,0
1779852831.5433648,0,0,0.0000,0
1779852832.075993,0,0,0.0000,0
1779852832.5999858,0,0,0.0000,0
1779852833.1120245,0,0,0.0000,0
1779852833.6468587,0,0,0.0000,0
1779852834.1746895,0,0,0.0000,0
1779852834.7138119,0,0,0.0000,0
1779852835.2506428,0,0,0.0000,0
1779852835.776211,0,0,0.0000,0
1779852836.308136,0,0,0.0000,0
1779852836.8397555,0,0,0.0000,0
1779852837.3734994,0,0,0.0000,0
1779852837.9118214,0,0,0.0000,0
1779852838.445781,0,0,0.0000,0
1779852838.9813993,0,0,0.0000,0
1779852839.5196185,0,0,0.0000,0
1779852840.0617397,0,0,0.0000,0
1779852840.59919,0,0,0.0000,0
1779852841.1385334,0,0,0.0000,0
1779852841.6752448,0,0,0.0000,0
1779852842.2125354,0,0,0.0000,0
1779852842.7437892,0,0,0.0000,0
1779852843.2818456,0,0,0.0000,0
1779852843.8134253,0,0,0.0000,0
1779852844.3403032,0,0,0.0000,0
1779852844.8777559,0,0,0.0000,0
1779852845.4067838,0,0,0.0000,0
1779852845.9426744,0,0,0.0000,0
1779852846.4766316,0,0,0.0000,0
1779852847.0055351,0,0,0.0000,0
1779852847.5484378,0,0,0.0000,0
1779852848.085304,0,0,0.0000,0
1779852848.623894,0,0,0.0000,0
1779852849.1699789,0,0,0.0000,0
1779852849.6985846,0,0,0.0000,0
1779852850.2353876,0,0,0.0000,0
1779852850.764389,0,0,0.0000,0
1779852851.299082,0,0,0.0000,0
1779852851.837453,0,0,0.0000,0
1779852852.3783813,0,0,0.0000,0
1779852852.9190106,0,0,0.0000,0
1779852853.4417412,0,0,0.0000,0
1779852853.9728153,0,0,0.0000,0
1779852854.4988017,0,0,0.0000,0
1779852855.0342321,0,0,0.0000,0
1779852855.5692718,0,0,0.0000,0
1779852856.1007414,0,0,0.0000,0
1779852856.6361554,0,0,0.0000,0
1779852857.176117,0,0,0.0000,0
1779852857.7124968,0,0,0.0000,0
1779852858.2491486,0,0,0.0000,0
1779852858.7835665,0,0,0.0000,0
1779852859.3182795,0,0,0.0000,0
1779852859.834819,0,0,0.0000,0
1779852860.375127,0,0,0.0000,0
1779852860.9157639,0,0,0.0000,0
1779852861.455195,0,0,0.0000,0
1779852861.9789097,0,0,0.0000,0
1779852862.501628,0,0,0.0000,0
1779852863.0293045,0,0,0.0000,0
1779852863.5560918,0,0,0.0000,0
1779852864.0735812,0,0,0.0000,0
1779852864.6077898,0,0,0.0000,0
1779852865.1442957,0,0,0.0000,0
