ts,n_changed_pages,change_vol_bytes,entropy_mean,max_page_addr_changed
1779937666.330827,35,341,1.1998,138768917168128
1779937666.8776793,37,336,1.1568,138768920281088
1779937667.4263709,35,345,1.2574,138768917168128
1779937667.9739273,37,329,1.1736,138768920281088
1779937668.5237257,35,329,1.1977,138768917168128
1779937669.070303,37,338,1.2122,138768920281088
1779937669.6185198,36,327,1.1990,138768920281088
1779937670.1646154,36,333,1.1582,138768917168128
1779937670.7097707,36,332,1.2469,138768920281088
1779937671.2515435,36,330,1.1746,138768917168128
1779937671.7545154,37,333,1.1950,138768920281088
1779937672.269021,35,332,1.2293,138768917168128
1779937672.816393,37,330,1.1729,138768920281088
1779937673.3649545,35,333,1.2217,138768917168128
1779937673.9054997,37,333,1.1883,138768920281088
1779937674.4525611,35,327,1.2040,138768917168128
1779937674.9537961,37,328,1.1717,138768920281088
1779937675.4541183,35,330,1.2355,138768917168128
1779937675.9547164,37,331,1.1956,138768920281088
1779937676.4580524,35,328,1.1803,138768917168128
1779937677.0041487,37,336,1.2212,138768920281088
1779937677.5490735,35,328,1.2106,138768917168128
1779937678.0928097,37,351,1.2166,138768920281088
1779937678.5989676,35,365,1.2494,138768917168128
1779937679.14631,37,329,1.1697,138768920281088
1779937679.6879523,36,327,1.2016,138768920281088
1779937680.2368653,36,335,1.2279,138768917168128
1779937680.7865236,36,329,1.2053,138768920281088
1779937681.2933145,36,327,1.1580,138768917168128
1779937681.8329134,37,338,1.2308,138768920281088
1779937682.333576,35,328,1.2013,138768917168128
1779937682.8818452,37,327,1.1660,138768920281088
1779937683.3845866,35,331,1.2330,138768917168128
1779937683.9215465,37,330,1.1639,138768920281088
1779937684.4374535,35,329,1.2083,138768917168128
1779937684.9834344,37,331,1.1852,138768920281088
1779937685.5281522,35,326,1.2007,138768917168128
1779937686.3335352,37,357,1.3343,138768920281088
1779937686.8743036,37,334,1.2137,138768920281088
1779937687.4185393,35,327,1.2040,138768917168128
1779937687.9593267,37,332,1.1837,138768920281088
1779937688.502876,35,330,1.2558,138768917168128
1779937689.0490508,37,328,1.1700,138768920281088
1779937689.5925267,35,327,1.2054,138768917168128
1779937690.135422,37,333,1.2000,138768920281088
1779937690.6773417,35,335,1.2204,138768917168128
1779937691.2241771,37,509,1.2447,138768920281088
1779937691.773612,36,380,1.3826,138768920281088
1779937692.2756946,36,327,1.1617,138768917168128
1779937692.816416,36,328,1.2040,138768920281088
1779937693.347571,36,332,1.2237,138768917168128
1779937693.878438,36,327,1.2080,138768920281088
1779937694.4072986,36,329,1.1734,138768917168128
1779937694.934151,37,344,1.2297,138768920281088
1779937695.4677155,35,327,1.2034,138768917168128
1779937695.9943507,37,333,1.1696,138768920281088
1779937696.5115185,35,331,1.2290,138768917168128
1779937697.0411887,37,334,1.1917,138768920281088
1779937697.570091,35,327,1.2164,138768917168128
1779937698.0978112,37,336,1.2295,138768920281088
1779937698.6293688,35,325,1.1895,138768917168128
1779937699.1659143,37,336,1.2000,138768920281088
1779937699.6942055,35,327,1.2114,138768917168128
1779937700.237209,37,333,1.1652,138768920281088
1779937700.7732327,36,398,1.1853,138768920281088
1779937701.3088253,36,400,1.2318,138768917168128
1779937701.8153195,36,331,1.2350,138768920281088
1779937702.350757,36,328,1.1700,138768917168128
1779937702.8942425,36,334,1.2579,138768920281088
1779937703.4435966,36,332,1.1832,138768917168128
1779937703.9758894,37,354,1.2030,138768920281088
1779937704.5062096,35,353,1.2550,138768917168128
1779937705.038096,37,327,1.1738,138768920281088
1779937705.5390856,35,327,1.1720,138768917168128
1779937706.0719492,37,338,1.2281,138768920281088
1779937706.6008081,35,327,1.2187,138768917168128
1779937707.130606,37,329,1.1695,138768920281088
1779937707.6327913,35,331,1.2410,138768917168128
1779937708.167448,37,332,1.1930,138768920281088
1779937708.7152433,35,325,1.1954,138768917168128
1779937709.250867,37,334,1.2131,138768920281088
1779937709.755916,35,327,1.2044,138768917168128
1779937710.3001618,37,336,1.1927,138768920281088
1779937710.8482058,36,327,1.2175,138768920281088
1779937711.3927553,36,333,1.1689,138768917168128
1779937711.9342003,36,357,1.3616,138768920281088
1779937712.476059,36,331,1.1917,138768917168128
1779937712.9829504,36,330,1.2193,138768920281088
1779937713.5273702,36,331,1.1663,138768917168128
1779937714.0735965,37,336,1.2204,138768920281088
1779937714.6136177,35,329,1.2105,138768917168128
1779937715.1611803,37,332,1.1665,138768920281088
1779937715.7056649,35,330,1.2401,138768917168128
1779937716.2535152,37,338,1.2207,138768920281088
1779937716.8014526,35,413,1.3031,138768917168128
1779937717.347616,37,479,1.5096,138768920281088
1779937717.8931866,36,327,1.1965,138768920281088
1779937718.4355145,36,331,1.1691,138768917168128
1779937718.9762647,36,335,1.2484,138768920281088
1779937719.517812,36,326,1.1613,138768917168128
1779937720.0523112,37,334,1.1945,138768920281088
1779937720.6005452,35,331,1.2136,138768917168128
1779937721.1050963,37,332,1.1845,138768920281088
1779937721.640013,35,325,1.1892,138768917168128
1779937722.188145,37,337,1.2099,138768920281088
1779937722.7365794,35,328,1.2017,138768917168128
1779937723.2807205,37,334,1.1887,138768920281088
1779937723.8279245,35,329,1.2201,138768917168128
1779937724.3630984,37,332,1.1870,138768920281088
1779937724.9059842,35,332,1.2149,138768917168128
1779937725.4468865,37,335,1.2114,138768920281088
1779937725.984262,36,328,1.2001,138768920281088
1779937726.523631,36,331,1.1895,138768917168128
1779937727.072275,36,330,1.2205,138768920281088
1779937727.5770142,36,330,1.2047,138768917168128
1779937728.120451,37,333,1.1741,138768920281088
1779937728.6205359,35,338,1.2531,138768917168128
1779937729.1593049,37,327,1.1876,138768920281088
1779937729.708166,35,351,1.2018,138768917168128
1779937730.2530909,37,357,1.2452,138768920281088
1779937730.796287,35,327,1.1985,138768917168128
