ts,n_changed_pages,change_vol_bytes,entropy_mean,max_page_id_changed
1779848189.3869195,35,327,1.2131,6250
1779848189.9289062,36,332,1.2236,6852
1779848190.4707963,34,329,1.2243,6250
1779848191.0140455,36,386,1.3049,6852
1779848191.5527945,34,497,1.3605,6250
1779848192.0934098,36,331,1.2233,6852
1779848192.632917,34,326,1.2107,6250
1779848193.171932,36,332,1.2446,6852
1779848193.7052884,34,325,1.2163,6250
1779848194.2492073,36,329,1.2211,6852
1779848194.783824,34,329,1.2387,6250
1779848195.3238802,36,326,1.2123,6852
1779848195.8630764,34,326,1.2073,6250
1779848196.4016418,36,332,1.2578,6852
1779848196.9410176,34,324,1.2023,6250
1779848197.484882,36,333,1.2258,6852
1779848197.9866042,34,328,1.2418,6250
1779848198.528288,36,328,1.2547,6852
1779848199.0627913,34,332,1.2302,6250
1779848199.6072423,36,317,1.1825,6852
1779848200.145086,34,321,1.2269,6250
1779848200.6867077,36,329,1.2041,6852
1779848201.2281303,34,335,1.2392,6250
1779848201.7640972,36,329,1.2761,6852
1779848202.3067913,34,326,1.1993,6250
1779848202.8497128,36,326,1.2084,6852
1779848203.3874044,34,331,1.2597,6250
1779848203.9203274,36,325,1.1984,6852
1779848204.4632678,34,335,1.2223,6250
1779848205.0016806,36,372,1.2556,6852
1779848205.5474472,34,325,1.2079,6250
1779848206.0766826,36,325,1.2142,6852
1779848206.6174195,34,327,1.2408,6250
1779848207.157933,36,329,1.2099,6852
1779848207.697212,34,326,1.2229,6250
1779848208.234241,36,333,1.2548,6852
1779848208.762073,35,328,1.2144,6852
1779848209.2901855,35,330,1.2308,6250
1779848209.8158603,35,328,1.2424,6852
1779848210.351675,35,325,1.2105,6250
1779848210.891312,35,328,1.2344,6852
1779848211.4354913,35,329,1.2470,6250
1779848211.9778893,36,327,1.2086,6852
1779848212.5040615,36,371,1.4252,6852
1779848213.0286286,35,331,1.2459,6250
1779848213.562496,36,329,1.1905,6852
1779848214.1051247,34,372,1.2998,6250
1779848214.6445134,36,524,1.5638,6852
1779848215.1858127,34,327,1.2092,6250
1779848215.7256076,36,327,1.2070,6852
1779848216.264288,34,331,1.2404,6250
1779848216.8018754,36,326,1.2125,6852
1779848217.3419952,34,322,1.2097,6250
1779848217.879138,36,327,1.2399,6852
1779848218.4220154,34,329,1.2266,6250
1779848218.962326,36,327,1.2144,6852
1779848219.4994314,34,331,1.2506,6250
1779848220.031396,36,327,1.2155,6852
1779848220.571793,34,326,1.2124,6250
1779848221.1160097,36,330,1.2505,6852
1779848221.6575806,34,328,1.2476,6250
1779848222.1941466,36,332,1.2265,6852
1779848222.7353404,34,327,1.2180,6250
1779848223.276017,36,331,1.2502,6852
1779848223.8168988,34,326,1.2123,6250
1779848224.3545458,36,327,1.2140,6852
1779848224.894831,34,329,1.2726,6250
1779848225.4339113,36,327,1.2160,6852
1779848225.9777753,35,327,1.2234,6852
1779848226.5196116,35,329,1.2291,6250
1779848227.0593185,36,329,1.1900,6852
1779848227.603699,34,354,1.2353,6250
1779848228.1454873,36,345,1.2466,6852
1779848228.6815505,34,325,1.2171,6250
1779848229.2187014,36,325,1.1979,6852
1779848229.7453625,34,328,1.2476,6250
1779848230.2805986,36,327,1.2160,6852
1779848230.8171687,34,324,1.2065,6250
1779848231.3464885,36,341,1.2711,6852
1779848231.8814487,34,324,1.2044,6250
1779848232.4181683,36,327,1.2155,6852
1779848232.9484928,34,329,1.2420,6250
1779848233.489539,36,326,1.2099,6852
1779848234.0254629,34,324,1.2029,6250
1779848234.5653937,36,334,1.2730,6852
1779848235.1025956,34,326,1.2134,6250
1779848235.6395106,36,345,1.3523,6852
1779848236.172657,34,330,1.2491,6250
1779848236.7036307,36,327,1.2158,6852
1779848237.230598,34,327,1.2109,6250
1779848237.7649782,36,327,1.2319,6852
1779848238.3035088,34,331,1.2545,6250
1779848238.8430858,36,326,1.2114,6852
1779848239.3765662,34,329,1.2490,6250
1779848239.8931208,36,330,1.2367,6852
1779848240.4266114,34,331,1.2347,6250
1779848240.980682,36,566,1.6122,6852
1779848241.5167847,36,330,1.1943,6852
1779848242.0580456,34,333,1.2608,6250
1779848242.5978632,36,323,1.2079,6852
1779848243.1388776,34,328,1.2084,6250
1779848243.6782732,36,328,1.2424,6852
1779848244.216816,34,326,1.2143,6250
1779848244.7609787,36,327,1.2120,6852
1779848245.30447,34,337,1.2610,6250
1779848245.8431501,36,327,1.2416,6852
1779848246.3761435,34,332,1.2309,6250
1779848246.9107847,36,326,1.2256,6852
1779848247.4313524,34,331,1.2464,6250
1779848247.9615202,36,327,1.2056,6852
1779848248.4943693,34,327,1.2195,6250
1779848249.02685,36,333,1.2760,6852
1779848249.5697584,35,334,1.2225,6852
1779848250.1027863,35,328,1.2210,6250
1779848250.6346443,36,331,1.2281,6852
1779848251.1726868,34,328,1.2167,6250
1779848251.7073982,36,331,1.2219,6852
